500000 25000
1 0 100001 4923.77 5250.32 4904.82
2 5 100000 4883.64 5209.79 4864.21
3 10 99999 4771.99 5097 4751.32
4 15 99998 4610.94 4934.22 4588.57
5 20 99997 4429.51 4750.7 4405.35
6 25 99996 4255 4574 4229.35
7 30 99995 4105.9 4422.8 4079.25
8 35 99994 3988.34 4303.39 3961.18
9 40 99993 3896.9 4210.42 3869.53
10 45 99992 3818.76 4131.08 3791.19
11 50 99991 3739.38 4050.82 3711.33
12 55 99990 3647.58 3958.48 3618.6
13 60 99989 3538.56 3849.35 3508.16
14 65 99988 3414.3 3725.55 3382.17
15 70 99987 3281.73 3594.18 3247.85
16 75 99986 3149.68 3464.17 3114.37
17 80 99985 3025.85 3343.17 2989.77
18 85 99984 2914.73 3235.45 2878.82
19 90 99983 2816.94 3141.22 2782.29
20 95 99982 2729.9 3057.39 2697.65
21 100 99981 2649.31 2979.19 2620.54
22 105 99980 2570.94 2902.01 2546.51
23 110 99979 2491.89 2822.85 2472.32
24 115 99978 2411.25 2740.97 2396.61
25 120 99977 2330.02 2657.73 2319.86
26 125 99976 2250.4 2575.8 2243.8
27 130 99975 2174.9 2498.06 2170.58
28 135 99974 2105.51 2426.69 2102.06
29 140 99973 2043.15 2362.54 2039.33
30 145 99972 1987.56 2305.13 1982.54
31 150 99971 1937.53 2253.01 1931.15
32 155 99970 1891.37 2204.4 1884.16
33 160 99969 1847.41 2157.8 1840.55
34 165 99968 1804.51 2112.42 1799.51
35 170 99967 1762.22 2068.26 1760.58
36 175 99966 1720.84 2025.98 1723.65
37 180 99965 1681.18 1986.5 1688.85
38 185 99964 1644.29 1950.65 1656.43
39 190 99963 1611.16 1918.9 1626.71
40 195 99962 1582.52 1891.25 1599.99
41 200 99961 1558.7 1867.42 1576.57
42 205 99960 1539.72 1846.94 1556.7
43 210 99959 1525.33 1829.47 1540.59
44 215 99958 1515.12 1814.81 1528.32
45 220 99957 1508.55 1802.96 1519.75
46 225 99956 1505.05 1793.95 1514.5
47 230 99955 1503.94 1787.77 1511.92
48 235 99954 1504.57 1784.17 1511.16
49 240 99953 1506.32 1782.68 1511.32
50 245 99952 1508.72 1782.65 1511.62
51 250 99951 1511.5 1783.39 1511.55
52 255 99950 1514.66 1784.3 1510.95
53 260 99949 1518.39 1785 1510.06
54 265 99948 1522.94 1785.36 1509.35
55 270 99947 1528.53 1785.47 1509.42
56 275 99946 1535.18 1785.59 1510.75
57 280 99945 1542.72 1786.02 1513.58
58 285 99944 1550.77 1787.09 1517.88
59 290 99943 1558.93 1789.03 1523.32
60 295 99942 1566.86 1792.03 1529.46
61 300 99941 1574.42 1796.2 1535.82
62 305 99940 1581.69 1801.56 1542.02
63 310 99939 1588.93 1808.03 1547.84
64 315 99938 1596.46 1815.44 1553.21
65 320 99937 1604.52 1823.49 1558.18
66 325 99936 1613.22 1831.84 1562.82
67 330 99935 1622.42 1840.08 1567.19
68 335 99934 1631.83 1847.89 1571.31
69 340 99933 1641.02 1855.08 1575.12
70 345 99932 1649.57 1861.66 1578.58
71 350 99931 1657.17 1867.77 1581.65
72 355 99930 1663.65 1873.67 1584.37
73 360 99929 1669.06 1879.59 1586.86
74 365 99928 1673.58 1885.67 1589.3
75 370 99927 1677.45 1891.88 1591.83
76 375 99926 1680.88 1898.07 1594.52
77 380 99925 1683.99 1903.96 1597.25
78 385 99924 1686.73 1909.26 1599.74
79 390 99923 1688.97 1913.68 1601.58
80 395 99922 1690.54 1917.05 1602.35
81 400 99921 1691.34 1919.27 1601.73
82 405 99920 1691.39 1920.38 1599.7
83 410 99919 1690.82 1920.52 1596.55
84 415 99918 1689.85 1919.9 1592.84
85 420 99917 1688.67 1918.73 1589.23
86 425 99916 1687.39 1917.23 1586.28
87 430 99915 1685.98 1915.58 1584.25
88 435 99914 1684.35 1913.9 1583.01
89 440 99913 1682.33 1912.21 1582.12
90 445 99912 1679.86 1910.49 1580.95
91 450 99911 1677.05 1908.65 1578.98
92 455 99910 1674.19 1906.58 1575.95
93 460 99909 1671.73 1904.18 1571.98
94 465 99908 1670.13 1901.42 1567.49
95 470 99907 1669.67 1898.32 1563.1
96 475 99906 1670.36 1894.94 1559.35
97 480 99905 1671.85 1891.31 1556.59
98 485 99904 1673.49 1887.44 1554.85
99 490 99903 1674.58 1883.22 1553.87
100 495 99902 1674.48 1878.53 1553.24
101 500 99901 1672.89 1873.24 1552.53
102 505 99900 1669.85 1867.26 1551.36
103 510 99899 1665.77 1860.61 1549.5
104 515 99898 1661.27 1853.38 1546.84
105 520 99897 1657.02 1845.75 1543.38
106 525 99896 1653.57 1837.89 1539.17
107 530 99895 1651.2 1829.95 1534.29
108 535 99894 1649.92 1822.03 1528.81
109 540 99893 1649.49 1814.18 1522.84
110 545 99892 1649.48 1806.37 1516.52
111 550 99891 1649.43 1798.57 1510.03
112 555 99890 1648.93 1790.77 1503.58
113 560 99889 1647.7 1782.97 1497.39
114 565 99888 1645.66 1775.19 1491.61
115 570 99887 1642.84 1767.47 1486.33
116 575 99886 1639.42 1759.84 1481.46
117 580 99885 1635.6 1752.33 1476.78
118 585 99884 1631.54 1744.94 1471.95
119 590 99883 1627.39 1737.67 1466.57
120 595 99882 1623.2 1730.54 1460.25
121 600 99881 1618.96 1723.58 1452.76
122 605 99880 1614.61 1716.85 1444.05
123 610 99879 1610.08 1710.41 1434.31
124 615 99878 1605.3 1704.35 1423.98
125 620 99877 1600.23 1698.8 1413.67
126 625 99876 1594.89 1693.85 1404.05
127 630 99875 1589.27 1689.6 1395.72
128 635 99874 1583.38 1686.09 1389.11
129 640 99873 1577.22 1683.3 1384.35
130 645 99872 1570.73 1681.11 1381.27
131 650 99871 1563.81 1679.34 1379.49
132 655 99870 1556.4 1677.82 1378.47
133 660 99869 1548.44 1676.4 1377.67
134 665 99868 1539.98 1675.06 1376.72
135 670 99867 1531.21 1673.87 1375.45
136 675 99866 1522.39 1672.99 1373.95
137 680 99865 1513.85 1672.64 1372.47
138 685 99864 1505.9 1673.02 1371.37
139 690 99863 1498.76 1674.27 1370.98
140 695 99862 1492.46 1676.46 1371.48
141 700 99861 1486.89 1679.55 1372.92
142 705 99860 1481.79 1683.41 1375.13
143 710 99859 1476.87 1687.8 1377.79
144 715 99858 1471.85 1692.46 1380.58
145 720 99857 1466.54 1697.1 1383.13
146 725 99856 1460.91 1701.42 1385.23
147 730 99855 1455.02 1705.21 1386.75
148 735 99854 1449.05 1708.35 1387.66
149 740 99853 1443.2 1710.88 1388.03
150 745 99852 1437.67 1712.95 1387.97
151 750 99851 1432.59 1714.83 1387.6
152 755 99850 1427.94 1716.8 1387.03
