500000 25000
1 0 100001 5095.58 4781.85 4937.5
2 5 100000 5056.13 4742.11 4898.27
3 10 99999 4946.3 4631.44 4789.04
4 15 99998 4787.39 4471.55 4630.94
5 20 99997 4607.36 4290.92 4451.74
6 25 99996 4432.6 4116.42 4277.71
7 30 99995 4280.97 3966.29 4126.78
8 35 99994 4158.52 3846.67 4005.19
9 40 99993 4060.12 3752.34 3908.21
10 45 99992 3973.57 3670.79 3824.01
11 50 99991 3884.98 3587.8 3739.03
12 55 99990 3783.75 3492.46 3642.75
13 60 99989 3665.48 3380.25 3530.59
14 65 99988 3532.43 3253.33 3404.33
15 70 99987 3391.65 3118.79 3270.41
16 75 99986 3252.05 2985.47 3137.09
17 80 99985 3121.36 2860.95 3011.64
18 85 99984 3004.02 2749.41 2898.36
19 90 99983 2900.55 2651.05 2797.93
20 95 99982 2808.2 2562.9 2708.07
21 100 99981 2722.48 2480.48 2624.88
22 105 99980 2638.95 2399.55 2544.43
23 110 99979 2554.57 2317.52 2464.05
24 115 99978 2468.4 2233.97 2382.85
25 120 99977 2381.49 2150.32 2301.68
26 125 99976 2296.18 2069.07 2222.45
27 130 99975 2215.1 1992.68 2147.36
28 135 99974 2140.35 1922.82 2078.08
29 140 99973 2072.86 1859.86 2015.35
30 145 99972 2012.37 1803.01 1958.92
31 150 99971 1957.68 1750.72 1907.79
32 155 99970 1907.21 1701.29 1860.65
33 160 99969 1859.51 1653.43 1816.33
34 165 99968 1813.7 1606.59 1774.09
35 170 99967 1769.56 1560.96 1733.68
36 175 99966 1727.44 1517.29 1695.29
37 180 99965 1688.01 1476.55 1659.33
38 185 99964 1651.94 1439.56 1626.27
39 190 99963 1619.71 1406.78 1596.47
40 195 99962 1591.53 1378.27 1570.17
41 200 99961 1567.37 1353.77 1547.51
42 205 99960 1547.06 1332.92 1528.55
43 210 99959 1530.43 1315.4 1513.34
44 215 99958 1517.32 1301.05 1501.83
45 220 99957 1507.65 1289.89 1493.84
46 225 99956 1501.3 1281.98 1489.05
47 230 99955 1498.1 1277.29 1486.95
48 235 99954 1497.73 1275.57 1486.99
49 240 99953 1499.79 1276.3 1488.66
50 245 99952 1503.77 1278.72 1491.56
51 250 99951 1509.15 1281.99 1495.51
52 255 99950 1515.48 1285.35 1500.49
53 260 99949 1522.42 1288.36 1506.53
54 265 99948 1529.78 1290.91 1513.64
55 270 99947 1537.51 1293.3 1521.73
56 275 99946 1545.67 1296.07 1530.59
57 280 99945 1554.38 1299.82 1539.94
58 285 99944 1563.77 1305.02 1549.51
59 290 99943 1573.91 1311.86 1559.06
60 295 99942 1584.82 1320.21 1568.47
