1.3679e-11 1.3715e-11 1.2515e-11 1.4748e-11 1.32e-11 1.7001e-11 1.1831e-11 1.1459e-11 1.1912e-11 1.1561e-11 1.0052e-11 1.2227e-11 1.1481e-11 8.4524e-12 1.1136e-11 8.8623e-12 1.0964e-11 1.2311e-11 1.2986e-11 1.2135e-11 1.4343e-11 8.864e-12 1.4867e-11 1.0543e-11 7.1348e-12 8.989e-12 1.2853e-11 1.6063e-11 1.3373e-11 1.2054e-11 1.6537e-11 1.8093e-11 8.0743e-12 9.1477e-12 1.1595e-11 1.1133e-11 9.1667e-12 5.4547e-12 5.8966e-12 5.3806e-12 1.1441e-11 6.0976e-12 1.6386e-11 1.3761e-11 1.3238e-11 1.8908e-11 5.593e-12 1.06e-11 1.2106e-11 4.6595e-12 8.7197e-12 9.805e-12 4.2236e-12 4.9086e-12 8.7796e-12 1.0348e-11 9.5198e-12 9.0606e-12 3.7895e-12 6.4977e-12 9.3688e-12 8.6999e-12 5.6348e-12 5.4633e-12 3.4717e-12 7.6055e-12 7.1548e-12 6.4104e-12 3.1218e-12 6.017e-12 5.5623e-12 5.4203e-12 2.3277e-12 3.2507e-12 6.0024e-12 2.8722e-12 5.5284e-12 5.2109e-12 5.1254e-12 3.4116e-12 6.4889e-12 6.827e-12 5.9647e-12 5.0427e-12 5.8674e-12 5.2098e-12 4.9102e-12 5.592e-12 5.3925e-12 5.9803e-12 5.0957e-12 4.2203e-12 4.9871e-12 4.9584e-12 5.4754e-12 5.9099e-12 5.0697e-12 4.9821e-12 5.8853e-12 6.3984e-12 5.2211e-12 5.1436e-12 4.9301e-12 5.119e-12 5.2134e-12 8.164e-12 5.7483e-12 7.5852e-12 9.1797e-12 8.7233e-12 5.0308e-12 6.3569e-12 5.7908e-12 5.3434e-12 6.016e-12 6.4786e-12 7.3746e-12 7.0352e-12 5.6179e-12 7.6573e-12 8.4044e-12 7.9606e-12 2.816e-12 5.4017e-12 4.2816e-12 5.1357e-12 5.3526e-12 4.3941e-12 4.5395e-12 2.7246e-12 3.9555e-12 4.3048e-12 2.7016e-12 4.51e-12 5.1937e-12 4.917e-12 2.3847e-12 3.0457e-12 3.8022e-12 3.4249e-12 2.9902e-12 2.8888e-12 2.505e-12 2.7185e-12 2.9648e-12 2.676e-12 2.9456e-12 2.5113e-12 3.0498e-12 2.3678e-12 2.5491e-12 3.1071e-12 2.5237e-12 2.5849e-12 3.2113e-12 2.8755e-12 2.9653e-12 2.9289e-12 2.8365e-12 3.6897e-12 3.1668e-12 3.5139e-12 3.4561e-12 3.3581e-12 3.1168e-12 3.1624e-12 3.9254e-12 3.5246e-12
1.6089e-11 1.3519e-11 1.8419e-11 1.7412e-11 1.2383e-11 1.563e-11 1.2577e-11 9.9397e-12 1.101e-11 1.1786e-11 1.0174e-11 1.01e-11 8.1811e-12 9.9741e-12 8.0287e-12 8.868e-12 7.9659e-12 7.9797e-12 1.2751e-11 1.151e-11 7.3084e-12 8.5898e-12 1.3355e-11 1.3852e-11 7.8895e-12 1.1257e-11 1.347e-11 5.7105e-12 8.727e-12 1.1237e-11 1.123e-11 7.8032e-12 1.4723e-11 8.2798e-12 1.0861e-11 5.9925e-12 1.1083e-11 6.6824e-12 1.01e-11 8.3003e-12 6.4548e-12 8.9392e-12 1.1098e-11 1.1484e-11 1.0239e-11 9.6677e-12 1.2488e-11 6.6245e-12 1.2223e-11 8.5902e-12 1.0395e-11 5.7674e-12 4.9212e-12 5.9786e-12 5.9541e-12 5.9602e-12 1.0196e-11 4.515e-12 9.2571e-12 5.8211e-12 7.6341e-12 7.9332e-12 5.2387e-12 9.2792e-12 1.0408e-11 6.7481e-12 1.1205e-11 5.8682e-12 1.1646e-11 1.0686e-11 4.0918e-12 5.6636e-12 6.2673e-12 4.0169e-12 5.7525e-12 3.7552e-12 2.8964e-12 3.4193e-12 5.4861e-12 5.4733e-12 5.0555e-12 4.304e-12 4.7709e-12 7.3361e-12 5.3012e-12 4.5718e-12 2.6426e-12 5.0806e-12 4.9882e-12 4.1275e-12 4.4965e-12 6.0429e-12 4.6663e-12 5.5896e-12 4.3993e-12 5.3886e-12 4.7405e-12 8.1735e-12 7.1439e-12 5.3873e-12 4.0419e-12 4.9883e-12 6.9619e-12 6.2962e-12 2.7347e-12 5.8615e-12 5.6838e-12 5.8055e-12 5.5761e-12 8.8871e-12 4.7593e-12 4.6392e-12 4.0324e-12 5.7817e-12 3.0985e-12 4.3035e-12 4.4259e-12 4.1327e-12 6.681e-12 6.5518e-12 6.7857e-12 5.9514e-12 6.6915e-12 5.6141e-12 3.568e-12 7.0045e-12 2.894e-12 4.6725e-12 4.3753e-12 2.698e-12 2.9427e-12 4.6332e-12 3.4797e-12 2.1065e-12 3.3211e-12 2.8102e-12 3.9733e-12 5.3055e-12 5.1706e-12 6.4096e-12 7.2789e-12 5.7886e-12 2.5032e-12 4.6041e-12 2.8445e-12 4.4567e-12 2.603e-12 3.144e-12 3.0354e-12 2.8232e-12 2.2629e-12 2.8788e-12 2.3833e-12 2.9441e-12 2.9762e-12 2.9738e-12 2.7057e-12 2.9184e-12 2.3613e-12 2.9279e-12 3.2375e-12 2.8254e-12 2.822e-12 3.0343e-12 2.5666e-12 2.8733e-12 2.8512e-12 2.8012e-12
1.776e-11 1.5777e-11 1.6456e-11 1.3344e-11 1.2243e-11 9.7232e-12 1.1693e-11 9.4589e-12 1.0963e-11 1.1773e-11 9.6757e-12 8.8696e-12 8.9187e-12 7.2521e-12 7.95e-12 9.1658e-12 8.7517e-12 8.2651e-12 9.0591e-12 7.6411e-12 1.1026e-11 1.3409e-11 7.4003e-12 1.3487e-11 1.4716e-11 1.0024e-11 6.8389e-12 1.0059e-11 1.2822e-11 6.2483e-12 1.0701e-11 7.3848e-12 1.2858e-11 1.2272e-11 7.2028e-12 6.2578e-12 1.3884e-11 6.7267e-12 1.1058e-11 8.0732e-12 8.374e-12 7.1577e-12 7.8227e-12 1.032e-11 1.0013e-11 6.3796e-12 8.0705e-12 1.2568e-11 8.5575e-12 7.7493e-12 9.8702e-12 1.2207e-11 5.9526e-12 6.0961e-12 3.8646e-12 7.2614e-12 5.7299e-12 4.7606e-12 7.0985e-12 5.3999e-12 6.3675e-12 6.4859e-12 7.5052e-12 6.8454e-12 1.1282e-11 4.6299e-12 1.3277e-11 6.335e-12 1.1239e-11 4.1831e-12 5.7549e-12 1.0908e-11 6.6042e-12 6.8123e-12 5.9135e-12 6.3101e-12 5.5178e-12 5.3294e-12 5.7723e-12 5.3816e-12 6.3031e-12 5.7821e-12 4.2589e-12 4.7416e-12 5.9524e-12 4.0208e-12 5.0215e-12 4.6362e-12 4.7857e-12 4.7684e-12 4.3732e-12 6.5558e-12 4.3365e-12 5.2482e-12 4.1694e-12 4.0378e-12 3.96e-12 3.5826e-12 3.7889e-12 3.7704e-12 6.6224e-12 8.2099e-12 3.8339e-12 6.7605e-12 7.3649e-12 3.4952e-12 4.9206e-12 7.4299e-12 3.7819e-12 6.9643e-12 3.087e-12 4.1177e-12 7.0846e-12 3.0427e-12 3.4098e-12 7.5637e-12 5.4012e-12 4.4861e-12 3.2179e-12 4.7269e-12 5.207e-12 4.016e-12 5.8977e-12 5.5033e-12 3.309e-12 3.8841e-12 6.3562e-12 9.4903e-12 2.6518e-12 3.5017e-12 3.5549e-12 3.8414e-12 2.5691e-12 3.5614e-12 1.6214e-12 1.5361e-12 5.8336e-12 5.919e-12 3.2368e-12 2.6971e-12 7.3128e-12 4.9133e-12 3.3749e-12 3.3508e-12 3.6938e-12 3.1209e-12 2.7323e-12 2.9495e-12 2.7087e-12 3.511e-12 2.8673e-12 3.528e-12 3.3544e-12 3.0885e-12 3.0653e-12 2.6508e-12 3.1968e-12 2.4572e-12 2.9395e-12 2.3821e-12 3.0192e-12 2.454e-12 2.6321e-12 2.4e-12 2.3275e-12 2.5441e-12 2.0533e-12 1.9849e-12
1.6511e-11 1.598e-11 1.5076e-11 1.3859e-11 1.393e-11 1.3191e-11 1.4553e-11 1.216e-11 1.2829e-11 1.3236e-11 1.0927e-11 1.1658e-11 9.4903e-12 9.9362e-12 8.9782e-12 7.8317e-12 7.8772e-12 7.1593e-12 1.3218e-11 1.47e-11 7.952e-12 8.4108e-12 1.3264e-11 1.3305e-11 8.5126e-12 9.0742e-12 1.0481e-11 6.0886e-12 8.6599e-12 1.0578e-11 9.0921e-12 8.19e-12 1.181e-11 7.5128e-12 1.0863e-11 7.4245e-12 9.6336e-12 7.2789e-12 8.6641e-12 7.6254e-12 5.8239e-12 9.8646e-12 1.3715e-11 1.3698e-11 1.1673e-11 1.0126e-11 1.0869e-11 5.8782e-12 1.4129e-11 7.266e-12 8.1202e-12 6.1576e-12 5.8083e-12 6.7202e-12 6.0668e-12 5.2009e-12 9.3644e-12 5.1339e-12 8.4893e-12 5.5879e-12 7.2402e-12 8.2536e-12 5.4676e-12 9.5406e-12 1.0504e-11 7.5043e-12 1.0525e-11 6.0283e-12 1.2763e-11 1.1532e-11 4.4244e-12 6.6563e-12 5.8866e-12 4.5414e-12 5.3336e-12 3.8661e-12 2.6655e-12 2.7758e-12 4.3116e-12 5.6614e-12 4.0898e-12 4.6397e-12 5.6373e-12 6.0634e-12 5.4686e-12 5.467e-12 2.7039e-12 5.9768e-12 5.1458e-12 4.6569e-12 4.9045e-12 4.6633e-12 4.7084e-12 5.5542e-12 5.0307e-12 5.3891e-12 5.0426e-12 7.7863e-12 7.7621e-12 5.8673e-12 5.268e-12 5.0684e-12 6.0421e-12 6.8658e-12 2.6648e-12 5.8452e-12 4.9968e-12 4.4714e-12 5.6157e-12 8.4867e-12 4.2703e-12 4.5275e-12 4.048e-12 7.0147e-12 3.1038e-12 4.9544e-12 4.8326e-12 3.9678e-12 6.6466e-12 6.9491e-12 5.784e-12 4.6521e-12 7.1805e-12 4.8328e-12 4.1588e-12 7.913e-12 2.7828e-12 4.9268e-12 4.1569e-12 2.5241e-12 3.695e-12 4.2039e-12 3.8124e-12 2.2534e-12 2.6249e-12 3.1817e-12 3.786e-12 4.5369e-12 7.0762e-12 6.9624e-12 6.4539e-12 6.6162e-12 2.688e-12 3.7039e-12 2.4284e-12 4.3244e-12 3.124e-12 2.6578e-12 3.6353e-12 2.7794e-12 3.0153e-12 3.4652e-12 2.9259e-12 2.7936e-12 2.8675e-12 2.6922e-12 2.9697e-12 3.0919e-12 2.4816e-12 2.6983e-12 3.1215e-12 2.9542e-12 3.0885e-12 2.8218e-12 2.8072e-12 2.7064e-12 2.9872e-12 2.6999e-12
1.6781e-11 1.6198e-11 1.5379e-11 1.3896e-11 1.2667e-11 1.2259e-11 1.4518e-11 1.0569e-11 1.2129e-11 1.1839e-11 1.0385e-11 1.0193e-11 9.6015e-12 1.0495e-11 9.6228e-12 9.1964e-12 8.4674e-12 1.3746e-11 1.4005e-11 1.0893e-11 1.2081e-11 8.6892e-12 1.1858e-11 1.2418e-11 7.1202e-12 7.4899e-12 1.1645e-11 1.1857e-11 1.6097e-11 1.5497e-11 1.4013e-11 1.6351e-11 7.742e-12 1.0038e-11 8.8128e-12 1.1779e-11 9.4941e-12 6.0941e-12 4.9323e-12 5.3565e-12 9.3647e-12 5.8105e-12 1.6809e-11 1.5434e-11 1.2424e-11 1.3204e-11 4.8714e-12 1.018e-11 1.0755e-11 4.9224e-12 8.4702e-12 1.0032e-11 3.8539e-12 4.4466e-12 9.2514e-12 1.1051e-11 1.1706e-11 1.0534e-11 3.4161e-12 5.4494e-12 9.7278e-12 8.354e-12 5.4577e-12 5.3259e-12 3.0316e-12 6.74e-12 6.482e-12 5.6751e-12 3.1932e-12 6.1602e-12 5.5428e-12 5.0805e-12 2.3241e-12 3.0667e-12 5.5084e-12 2.5805e-12 5.2272e-12 5.3574e-12 4.9603e-12 2.9142e-12 7.0782e-12 5.8912e-12 4.6368e-12 5.6275e-12 6.2279e-12 4.6586e-12 6.4229e-12 5.8647e-12 5.2806e-12 5.4046e-12 5.7229e-12 3.6724e-12 5.2154e-12 5.1519e-12 5.1183e-12 4.9522e-12 5.9977e-12 5.6004e-12 5.1177e-12 7.4909e-12 5.6253e-12 4.5461e-12 5.1773e-12 5.2531e-12 4.577e-12 8.2846e-12 5.9068e-12 6.878e-12 9.7422e-12 8.517e-12 4.6986e-12 6.4241e-12 6.3651e-12 7.2298e-12 5.5631e-12 7.4936e-12 6.8758e-12 6.384e-12 5.4795e-12 6.7215e-12 8.038e-12 7.0587e-12 2.9238e-12 5.2589e-12 4.7055e-12 4.8738e-12 5.0871e-12 5.0116e-12 4.6216e-12 2.5597e-12 3.8187e-12 4.5566e-12 2.7702e-12 4.4794e-12 4.388e-12 5.1815e-12 2.2367e-12 2.4874e-12 3.368e-12 3.2575e-12 3.0933e-12 3.1816e-12 2.3695e-12 2.5766e-12 2.9286e-12 2.9695e-12 2.3895e-12 2.3727e-12 3.229e-12 2.8724e-12 2.8999e-12 2.645e-12 3.3231e-12 2.8469e-12 3.1741e-12 2.9963e-12 2.8524e-12 2.9337e-12 3.373e-12 2.9559e-12 3.2627e-12 2.9044e-12 3.577e-12 3.3801e-12 3.7057e-12 3.2624e-12 3.4353e-12 3.6956e-12
1.0875e-11 1.2492e-11 1.4662e-11 1.3574e-11 1.5113e-11 1.2596e-11 1.0806e-11 1.2326e-11 1.2482e-11 1.2574e-11 1.0903e-11 1.3467e-11 1.1506e-11 1.1024e-11 1.0791e-11 1.2373e-11 1.3673e-11 1.3591e-11 1.2234e-11 1.093e-11 1.0182e-11 1.0071e-11 1.0954e-11 1.3687e-11 1.0943e-11 1.2517e-11 9.0263e-12 1.127e-11 1.2388e-11 1.1706e-11 1.2217e-11 1.0952e-11 9.7344e-12 9.1286e-12 1.009e-11 1.3831e-11 1.1145e-11 1.3049e-11 1.1742e-11 1.2925e-11 7.6801e-12 8.1838e-12 9.6392e-12 9.1475e-12 1.2861e-11 1.1472e-11 7.1015e-12 7.6396e-12 6.1601e-12 6.4623e-12 5.8114e-12 6.428e-12 5.2751e-12 5.1328e-12 6.854e-12 7.081e-12 6.778e-12 6.6301e-12 5.4704e-12 5.0258e-12 6.0627e-12 6.1074e-12 4.9296e-12 5.6059e-12 5.3851e-12 6.182e-12 4.5865e-12 4.5711e-12 7.5371e-12 7.1029e-12 5.4773e-12 4.739e-12 5.0172e-12 4.7236e-12 5.8086e-12 5.8734e-12 4.0526e-12 3.8022e-12 6.1744e-12 6.4723e-12 4.7773e-12 5.3945e-12 4.5875e-12 4.8542e-12 3.2706e-12 3.4745e-12 5.082e-12 5.8777e-12 4.6925e-12 4.0133e-12 4.6838e-12 5.0627e-12 4.8446e-12 5.319e-12 4.428e-12 4.4219e-12 5.9051e-12 5.5596e-12 4.4072e-12 4.9231e-12 5.0503e-12 4.4592e-12 5.3576e-12 6.6325e-12 6.2229e-12 6.5218e-12 5.7749e-12 5.2895e-12 4.5881e-12 4.6475e-12 7.6235e-12 8.4559e-12 4.1908e-12 4.181e-12 4.7678e-12 4.5841e-12 6.0968e-12 5.0844e-12 5.7498e-12 5.4086e-12 5.5368e-12 6.4109e-12 6.0083e-12 5.7976e-12 5.4844e-12 4.9915e-12 5.3489e-12 5.5484e-12 4.3189e-12 4.5947e-12 2.2969e-12 2.4038e-12 1.7242e-12 1.8296e-12 1.9422e-12 1.802e-12 2.7521e-12 2.7991e-12 4.2221e-12 4.2583e-12 3.7181e-12 3.6259e-12 2.451e-12 2.5262e-12 2.2775e-12 2.118e-12 2.5358e-12 2.7421e-12 3.1322e-12 3.0998e-12 2.5095e-12 2.9159e-12 2.9331e-12 2.9161e-12 2.9995e-12 2.8473e-12 2.9382e-12 3.414e-12 3.1476e-12 3.1063e-12 3.2159e-12 3.5725e-12 3.1102e-12 3.4687e-12 3.6944e-12 3.6098e-12 3.2993e-12 3.245e-12
1.6742e-11 1.5348e-11 1.4445e-11 1.5937e-11 1.4481e-11 1.1015e-11 1.2543e-11 1.015e-11 1.0095e-11 1.0905e-11 1.1238e-11 1.0101e-11 9.3227e-12 8.8923e-12 8.2371e-12 7.9134e-12 8.0561e-12 7.8762e-12 1.5671e-11 1.2435e-11 6.9611e-12 1.0772e-11 1.1637e-11 1.1722e-11 8.6131e-12 1.1269e-11 1.1411e-11 5.9184e-12 8.2234e-12 1.1355e-11 1.1646e-11 8.5428e-12 1.1922e-11 7.2943e-12 1.1099e-11 6.4365e-12 9.2723e-12 6.5222e-12 9.0021e-12 6.7196e-12 6.6243e-12 9.9126e-12 1.173e-11 1.3449e-11 9.6021e-12 1.2585e-11 1.327e-11 8.1389e-12 1.1342e-11 7.0188e-12 9.1091e-12 7.6402e-12 5.3206e-12 7.5271e-12 6.7959e-12 7.3027e-12 1.0457e-11 5.0647e-12 8.4513e-12 5.635e-12 7.2654e-12 8.0801e-12 5.427e-12 9.6369e-12 1.0764e-11 5.2847e-12 1.2251e-11 5.9981e-12 1.1639e-11 1.1439e-11 4.0632e-12 6.1026e-12 6.9414e-12 4.9532e-12 5.6009e-12 3.6556e-12 2.9516e-12 3.1305e-12 4.6103e-12 7.0843e-12 4.1192e-12 4.3863e-12 5.5703e-12 5.4912e-12 5.2643e-12 5.7876e-12 2.738e-12 5.376e-12 4.9833e-12 4.6987e-12 4.5563e-12 4.9304e-12 5.3407e-12 5.6996e-12 4.305e-12 5.4267e-12 4.3703e-12 7.9093e-12 7.2841e-12 5.046e-12 4.3349e-12 5.6661e-12 7.1294e-12 5.7599e-12 2.9383e-12 6.2816e-12 5.544e-12 4.9516e-12 5.886e-12 7.6129e-12 4.785e-12 4.7836e-12 3.4512e-12 6.1575e-12 3.3191e-12 4.7185e-12 4.7359e-12 3.9154e-12 7.2754e-12 6.7323e-12 7.6355e-12 4.7168e-12 8.1474e-12 5.3994e-12 4.175e-12 6.9185e-12 2.599e-12 4.3098e-12 4.2365e-12 2.4587e-12 3.2279e-12 3.8087e-12 3.8617e-12 2.0376e-12 2.9279e-12 2.9037e-12 4.1914e-12 5.4292e-12 5.6308e-12 7.235e-12 7.8247e-12 6.5219e-12 2.8081e-12 4.2244e-12 2.5199e-12 5.1769e-12 2.5365e-12 2.908e-12 3.4414e-12 2.8737e-12 2.5013e-12 2.8726e-12 2.4112e-12 2.4638e-12 2.7129e-12 2.8876e-12 2.815e-12 2.8922e-12 2.4024e-12 2.7378e-12 3.2096e-12 2.6159e-12 3.153e-12 2.6618e-12 2.9754e-12 2.8309e-12 3.3665e-12 2.8351e-12
4.414e-11 3.1005e-11 2.1566e-11 1.9368e-11 2.1324e-11 1.9853e-11 1.8161e-11 1.9984e-11 1.7818e-11 1.6795e-11 1.5598e-11 1.3777e-11 1.2304e-11 1.2482e-11 1.0623e-11 1.0323e-11 9.7921e-12 1.2186e-11 1.1055e-11 1.2609e-11 8.8824e-12 8.3474e-12 8.3713e-12 8.6867e-12 9.365e-12 8.5945e-12 7.6916e-12 1.0414e-11 7.8534e-12 8.4198e-12 7.8575e-12 7.8995e-12 8.1354e-12 7.9496e-12 1.3685e-11 1.329e-11 1.2053e-11 1.4388e-11 1.1895e-11 1.1647e-11 7.6775e-12 6.2059e-12 9.1634e-12 1.2509e-11 1.1526e-11 1.1412e-11 7.2547e-12 7.5129e-12 1.1856e-11 1.3496e-11 7.5122e-12 1.1874e-11 7.054e-12 1.1505e-11 1.0417e-11 6.6738e-12 7.0574e-12 7.9547e-12 7.3766e-12 1.1373e-11 1.2329e-11 5.885e-12 9.6687e-12 9.9588e-12 1.2469e-11 2.7175e-12 8.5735e-12 9.5552e-12 5.9381e-12 1.0128e-11 7.8279e-12 8.2753e-12 5.3945e-12 8.7528e-12 9.9601e-12 1.2818e-11 9.6027e-12 4.7406e-12 2.8599e-12 4.7354e-12 4.6999e-12 4.4939e-12 3.3693e-12 2.828e-12 4.4774e-12 2.7278e-12 5.2251e-12 5.0472e-12 5.5549e-12 5.3315e-12 5.2648e-12 4.6561e-12 4.7564e-12 4.3343e-12 4.5216e-12 4.67e-12 4.1847e-12 4.3841e-12 4.7964e-12 3.0492e-12 4.2932e-12 3.8248e-12 3.1855e-12 3.7499e-12 3.1575e-12 3.6634e-12 2.235e-12 4.4356e-12 9.0819e-12 8.3847e-12 3.7427e-12 7.7457e-12 9.1455e-12 7.215e-12 6.9903e-12 5.7627e-12 6.6484e-12 5.1369e-12 5.9763e-12 5.375e-12 6.3801e-12 6.9006e-12 6.3305e-12 9.4493e-12 2.4057e-12 3.7332e-12 4.746e-12 4.4813e-12 5.7657e-12 5.1001e-12 4.9022e-12 2.9267e-12 5.0546e-12 6.2256e-12 4.1844e-12 5.9552e-12 5.2595e-12 5.6526e-12 5.69e-12 6.545e-12 2.4621e-12 5.7291e-12 4.9849e-12 6.4018e-12 5.5641e-12 3.797e-12 3.9012e-12 2.8518e-12 2.7355e-12 2.5605e-12 2.3583e-12 1.6901e-12 2.6157e-12 2.823e-12 3.2649e-12 2.8218e-12 3.2401e-12 2.4909e-12 2.6398e-12 2.4687e-12 2.4151e-12 2.9797e-12 2.3736e-12 2.5797e-12 2.365e-12 2.7506e-12 2.0715e-12 1.6774e-12
3.4734e-11 3.719e-11 3.5617e-11 2.8399e-11 2.6529e-11 1.9055e-11 2.0092e-11 2.1532e-11 1.58e-11 2.1127e-11 1.9372e-11 1.3131e-11 1.5623e-11 1.4844e-11 1.5356e-11 1.6557e-11 1.1267e-11 1.1165e-11 1.3022e-11 1.1049e-11 1.0315e-11 8.1806e-12 1.164e-11 8.5131e-12 8.2669e-12 1.0219e-11 7.6134e-12 1.0001e-11 9.9556e-12 8.4274e-12 1.0052e-11 7.4879e-12 8.0872e-12 8.6815e-12 6.0656e-12 7.6634e-12 6.5265e-12 7.6704e-12 1.3426e-11 1.1496e-11 7.0834e-12 1.5066e-11 1.2332e-11 1.3335e-11 1.2124e-11 8.2731e-12 1.2803e-11 1.2568e-11 7.7592e-12 9.8434e-12 1.5983e-11 1.093e-11 1.5431e-11 8.2975e-12 1.38e-11 9.2605e-12 1.1412e-11 9.6035e-12 1.2242e-11 1.2964e-11 1.1509e-11 9.3924e-12 7.6055e-12 8.9346e-12 1.0279e-11 9.4408e-12 5.0286e-12 9.1755e-12 1.1146e-11 6.5576e-12 9.6134e-12 2.8851e-12 5.4272e-12 8.34e-12 6.1827e-12 3.1896e-12 5.137e-12 8.2455e-12 5.7131e-12 6.0184e-12 5.4166e-12 5.339e-12 5.8079e-12 2.8178e-12 4.4173e-12 5.2601e-12 2.9017e-12 4.8354e-12 4.7535e-12 4.2582e-12 4.3911e-12 3.7932e-12 3.349e-12 3.498e-12 3.1701e-12 4.0884e-12 2.966e-12 4.4262e-12 2.6716e-12 2.8363e-12 3.2055e-12 4.1343e-12 2.4623e-12 2.577e-12 2.5511e-12 3.524e-12 2.7772e-12 2.6389e-12 4.6552e-12 3.0124e-12 7.4022e-12 8.9153e-12 7.1149e-12 9.1569e-12 2.44e-12 7.2011e-12 6.5456e-12 5.9354e-12 6.4801e-12 6.659e-12 5.6748e-12 5.0197e-12 9.1447e-12 9.5017e-12 6.0263e-12 8.8756e-12 6.7656e-12 7.2573e-12 8.857e-12 5.242e-12 6.4099e-12 6.7898e-12 2.5882e-12 6.0233e-12 4.6974e-12 1.1089e-11 3.8511e-12 3.9866e-12 4.6476e-12 2.9217e-12 3.5483e-12 4.0126e-12 3.7019e-12 2.6053e-12 4.0527e-12 2.6656e-12 2.731e-12 2.8932e-12 2.9981e-12 2.86e-12 2.4476e-12 2.3388e-12 2.7479e-12 2.4044e-12 2.4137e-12 2.4333e-12 2.2529e-12 2.1542e-12 2.3006e-12 1.8969e-12 2.2676e-12 2.6453e-12 1.7167e-12 2.2015e-12 1.817e-12 1.4186e-12 1.3003e-12 1.2679e-12
3.4139e-11 2.6253e-11 2.2377e-11 2.4558e-11 1.9133e-11 1.8152e-11 1.9204e-11 1.7356e-11 1.6835e-11 1.4833e-11 1.407e-11 1.2676e-11 1.3704e-11 1.1868e-11 1.122e-11 1.1143e-11 1.0401e-11 9.6128e-12 1.1609e-11 9.945e-12 9.3999e-12 1.0412e-11 8.9487e-12 9.3071e-12 8.8803e-12 9.7494e-12 6.4767e-12 8.7191e-12 7.2135e-12 8.6291e-12 8.7551e-12 8.7195e-12 9.3636e-12 1.1165e-11 1.5568e-11 1.3615e-11 1.515e-11 1.3221e-11 1.2489e-11 1.1712e-11 8.3838e-12 7.0448e-12 1.1171e-11 1.1459e-11 9.3761e-12 1.0656e-11 8.0768e-12 7.5728e-12 1.039e-11 1.4275e-11 8.6851e-12 1.22e-11 6.6083e-12 1.0487e-11 9.2651e-12 6.28e-12 6.4374e-12 6.3847e-12 7.5765e-12 1.1448e-11 1.0868e-11 6.973e-12 1.0233e-11 1.2008e-11 9.1022e-12 2.7891e-12 8.1133e-12 8.0195e-12 6.4246e-12 9.9922e-12 7.2178e-12 9.5095e-12 5.2158e-12 9.2461e-12 1.0313e-11 1.0325e-11 1.2923e-11 4.7015e-12 2.757e-12 4.8791e-12 4.6923e-12 4.1447e-12 2.9392e-12 3.3324e-12 4.311e-12 2.796e-12 4.8538e-12 5.0309e-12 5.0506e-12 5.6142e-12 5.4746e-12 4.6035e-12 4.2259e-12 4.2901e-12 4.4874e-12 4.6679e-12 3.9966e-12 5.1189e-12 4.8352e-12 3.1605e-12 4.2038e-12 3.9934e-12 3.2292e-12 3.6069e-12 3.0247e-12 4.1481e-12 2.7695e-12 5.3744e-12 8.7135e-12 7.846e-12 3.0105e-12 8.5914e-12 7.2812e-12 6.455e-12 6.05e-12 6.1822e-12 7.0479e-12 5.7244e-12 6.0978e-12 5.3706e-12 6.9974e-12 6.6295e-12 6.5418e-12 8.6981e-12 2.7634e-12 3.9005e-12 5.1144e-12 4.4274e-12 6.08e-12 4.4142e-12 4.2521e-12 3.1995e-12 5.3893e-12 5.6436e-12 4.7313e-12 5.2964e-12 5.2501e-12 5.1351e-12 5.701e-12 7.979e-12 2.7306e-12 4.6604e-12 5.2716e-12 5.9207e-12 5.8464e-12 3.3705e-12 3.7387e-12 2.5554e-12 3.2899e-12 2.3885e-12 2.3241e-12 1.6375e-12 2.6014e-12 2.7313e-12 2.8424e-12 2.7697e-12 2.5093e-12 2.5018e-12 2.9055e-12 2.4005e-12 2.5662e-12 2.7234e-12 2.2701e-12 2.3778e-12 2.6145e-12 2.2581e-12 2.2795e-12 1.6451e-12
