1.5592e-11 1.2362e-11 1.4027e-11 1.1909e-11 1.4718e-11 1.2981e-11 1.2011e-11 1.2008e-11 6.6108e-12 1.219e-11 1.0772e-11 7.9264e-12 7.6832e-12 5.7425e-12 5.8631e-12 5.1552e-12 4.8136e-12 3.9622e-12 4.096e-12 4.232e-12 2.1146e-12 3.3223e-12 2.7157e-12 3.0821e-12
1.6313e-11 1.5009e-11 1.5112e-11 1.2409e-11 1.0585e-11 9.7811e-12 1.226e-11 1.3705e-11 1.0818e-11 1.1396e-11 8.6846e-12 1.0443e-11 8.0602e-12 5.3382e-12 4.4988e-12 3.8462e-12 4.6482e-12 4.1809e-12 3.846e-12 3.4942e-12 3.7435e-12 2.351e-12 2.7504e-12 2.5308e-12
1.4711e-11 1.2936e-11 1.2244e-11 1.1438e-11 1.6011e-11 1.229e-11 1.0871e-11 1.2122e-11 1.4114e-11 9.3635e-12 1.2688e-11 9.0344e-12 6.1932e-12 4.9702e-12 5.8499e-12 4.2469e-12 3.9558e-12 4.2617e-12 3.8149e-12 3.8125e-12 3.5493e-12 2.684e-12 2.5303e-12 2.4844e-12
1.4411e-11 1.5391e-11 1.2865e-11 1.1693e-11 1.1242e-11 1.2999e-11 1.4774e-11 1.6716e-11 1.054e-11 9.7623e-12 8.1699e-12 9.8376e-12 7.5923e-12 5.3385e-12 5.1831e-12 4.2538e-12 4.2637e-12 4.3806e-12 3.2782e-12 3.9055e-12 3.54e-12 2.3191e-12 2.4361e-12 2.4515e-12
1.4059e-11 1.3514e-11 1.3309e-11 1.0869e-11 1.2773e-11 1.3397e-11 1.1117e-11 1.1245e-11 6.0853e-12 1.3131e-11 1.373e-11 8.3261e-12 7.3354e-12 5.4933e-12 6.6824e-12 6.1246e-12 5.5377e-12 3.4012e-12 3.8509e-12 5.4481e-12 2.5996e-12 3.4461e-12 3.1687e-12 3.1704e-12
1.2186e-11 1.1708e-11 1.1774e-11 1.2511e-11 1.2593e-11 1.3833e-11 1.1667e-11 1.4618e-11 8.7427e-12 8.1927e-12 7.6409e-12 7.4564e-12 6.8088e-12 7.3458e-12 6.3662e-12 6.2329e-12 4.1511e-12 4.1276e-12 3.7387e-12 3.8484e-12 2.7323e-12 3.0293e-12 3.5723e-12 3.0216e-12
1.4577e-11 1.4476e-11 1.6947e-11 1.3294e-11 1.1777e-11 1.1374e-11 1.5901e-11 1.7685e-11 1.0537e-11 1.0909e-11 7.8012e-12 9.3622e-12 7.5514e-12 5.9299e-12 4.0653e-12 5.3826e-12 4.9227e-12 4.8156e-12 3.7404e-12 3.6454e-12 3.8367e-12 2.3167e-12 2.9141e-12 2.6266e-12
1.8615e-11 1.8565e-11 1.6076e-11 1.1903e-11 1.5973e-11 1.1522e-11 1.1043e-11 1.3589e-11 1.7474e-11 1.4593e-11 6.6078e-12 6.8982e-12 7.3634e-12 6.0297e-12 6.6228e-12 3.8833e-12 4.7319e-12 4.7421e-12 3.594e-12 3.6339e-12 3.3576e-12 2.7019e-12 2.1479e-12 2.3215e-12
2.7997e-11 1.5919e-11 1.6729e-11 1.7185e-11 1.2369e-11 1.1085e-11 1.1664e-11 9.4482e-12 1.7631e-11 1.3143e-11 7.4652e-12 6.0129e-12 6.9434e-12 7.5219e-12 4.5067e-12 4.4162e-12 5.1743e-12 4.2644e-12 5.0372e-12 3.5107e-12 3.6387e-12 2.7464e-12 2.0334e-12 1.9911e-12
2.301e-11 1.8848e-11 1.511e-11 1.2091e-11 1.585e-11 1.0505e-11 1.3261e-11 1.1668e-11 1.4437e-11 1.6863e-11 6.9454e-12 7.621e-12 8.8422e-12 6.0148e-12 5.3276e-12 4.1309e-12 4.9806e-12 4.5858e-12 4.0905e-12 3.6428e-12 3.5144e-12 2.5385e-12 2.1632e-12 1.9894e-12
