0.35355+0.000209i -0.13778 0.36443-0.31456i 0.11609-0.001879i 0.35118-0.040915i -0.061214-0.003288i -0.19295+0.00381i -0.21124 -0.3256 -0.45617+5.7e-05i 0.07508-0.005026i 0.28351
0 0.46047 -0.07393+0.063696i -0.000442+0.00038i 0 0.42192-0.020015i -0.48892+0.023193i -0.40094 -0.19485 0.003021-0.000189i -0.26869+0.016839i -0.29874
-0.35355-0.000209i -0.13778 -0.36579+0.31456i 0.11173+0.001879i -0.35118+0.040915i -0.19984+0.003288i -0.03232-0.00381i -0.21124 -0.3256 -0.45437-5.7e-05i -0.085319+0.005026i 0.28351
0.35355+0.000209i -0.13778 -0.36443+0.31456i -0.11609+0.001879i 0.35118-0.040915i 0.061214+0.003288i 0.19295-0.00381i -0.21124 -0.3256 0.45617-5.7e-05i -0.07508+0.005026i 0.28351
0 0.46047 0.07393-0.063696i 0.000442-0.00038i 0 -0.42192+0.020015i 0.48892-0.023193i -0.40094 -0.19485 -0.003021+0.000189i 0.26869-0.016839i -0.29874
-0.35355-0.000209i -0.13778 0.089179-0.074354i -0.48141-0.000444i 0.35118-0.040915i -0.19292+0.005337i 0.06099-0.006185i 0.21124 -0.3256 -0.075247-0.00032i -0.45528+0.028476i -0.28351
0.35355+0.000209i -0.13778 -0.083422+0.074354i -0.48244+0.000444i -0.35118+0.040915i 0.032103-0.005337i -0.19977+0.006185i 0.21124 -0.3256 -0.085466+0.00032i 0.45348-0.028476i -0.28351
0 0.46047 -0.000583 0.097585 0 -0.48947 -0.42239 0.40094 -0.19485 0.26921 0.003027 0.29874
-0.35355-0.000209i -0.13778 -0.089179+0.074354i 0.48141+0.000444i 0.35118-0.040915i 0.19292-0.005337i -0.06099+0.006185i 0.21124 -0.3256 0.075247+0.00032i 0.45528-0.028476i -0.28351
0.35355+0.000209i -0.13778 0.083422-0.074354i 0.48244-0.000444i -0.35118+0.040915i -0.032103+0.005337i 0.19977-0.006185i 0.21124 -0.3256 0.085466-0.00032i -0.45348+0.028476i -0.28351
0 0.46047 0.000583 -0.097585 0 0.48947 0.42239 0.40094 -0.19485 -0.26921 -0.003027 0.29874
-0.35215-0.031505i 0.46217+0.052638i 0.1828+0.01443i 0 0.35353+0.004087i 0 0 -0.35138-0.039109i 0 0.35673-0.048809i -0.33687+0.082949i -0.35353-0.00423i
0.35215+0.031505i 0.49678+0.048933i -0.022411+0.017564i 0 -0.35353-0.004087i 0 0 -0.35138-0.039109i 0 -0.18502+0.056248i 0.45426-0.079096i -0.35353-0.00423i
0 0 0 0.5 0 -0.000233-9e-06i -0.7066-0.026737i 0 0.5 0 0 0
-0.35215-0.031505i -0.46217-0.052638i -0.1828-0.01443i 0 0.35353+0.004087i 0 0 -0.35138-0.039109i 0 -0.35673+0.048809i 0.33687-0.082949i -0.35353-0.00423i
0.35215+0.031505i -0.49678-0.048933i 0.022411-0.017564i 0 -0.35353-0.004087i 0 0 -0.35138-0.039109i 0 0.18502-0.056248i -0.45426+0.079096i -0.35353-0.00423i
0 0 0 0.5 0 0.000233+9e-06i 0.7066+0.026737i 0 0.5 0 0 0
-0.35215-0.031505i 0.020737+0.019512i 0.49917-0.003958i 0 -0.35353-0.004087i 0 0 -0.35138-0.039109i 0 -0.46105-0.006296i -0.19158-0.026295i 0.35353+0.00423i
0.35215+0.031505i -0.18336-0.002106i 0.46504-0.010767i 0 0.35353+0.004087i 0 0 -0.35138-0.039109i 0 0.34575+0.028656i 0.35996-0.008193i 0.35353+0.00423i
0 0 0 0.5 0 -0.70711 0.000233 0 -0.5 0 0 0
-0.35215-0.031505i -0.020737-0.019512i -0.49917+0.003958i 0 -0.35353-0.004087i 0 0 -0.35138-0.039109i 0 0.46105+0.006296i 0.19158+0.026295i 0.35353+0.00423i
0.35215+0.031505i 0.18336+0.002106i -0.46504+0.010767i 0 0.35353+0.004087i 0 0 -0.35138-0.039109i 0 -0.34575-0.028656i -0.35996+0.008193i 0.35353+0.00423i
0 0 0 0.5 0 0.70711 -0.000233 0 -0.5 0 0 0
0.35324-0.014898i 0.13778 0.45177-0.003889i 0.20277-0.002981i 0.34561-0.074514i 0.11301-0.003887i -0.16798-0.000157i 0.21124 0.3256 -0.21988-0.000581i 0.4067-0.000193i -0.28351
-0.35324+0.014898i 0.13778 0.31317-0.003889i 0.38359-0.002981i -0.34561+0.074514i 0.099092-0.003887i 0.17655-0.000157i 0.21124 0.3256 0.06737-0.000581i -0.4574-0.000193i -0.28351
0 0.46047 0.077447-0.000788i 0.059365-0.000604i 0 -0.64556+0.023662i -0.026077+0.000956i -0.40094 -0.19485 -0.25548-0.001947i -0.084928-0.000647i -0.29874
0.35324-0.014898i 0.13778 -0.45177+0.003889i -0.20277+0.002981i 0.34561-0.074514i -0.11301+0.003887i 0.16798+0.000157i 0.21124 0.3256 0.21988+0.000581i -0.4067+0.000193i -0.28351
-0.35324+0.014898i 0.13778 -0.31317+0.003889i -0.38359+0.002981i -0.34561+0.074514i -0.099092+0.003887i -0.17655+0.000157i 0.21124 0.3256 -0.06737+0.000581i 0.4574+0.000193i -0.28351
0 0.46047 -0.077447+0.000788i -0.059365+0.000604i 0 0.64556-0.023662i 0.026077-0.000956i -0.40094 -0.19485 0.25548+0.001947i 0.084928+0.000647i -0.29874
0.35324-0.014898i 0.13778 0.3836-0.000919i -0.3132-0.000705i -0.34561+0.074514i -0.17644+0.00631i 0.099168+0.000255i -0.21124 0.3256 0.45739+0.003292i 0.067364+0.001094i 0.28351
-0.35324+0.014898i 0.13778 0.20278+0.000919i -0.45179+0.000705i 0.34561-0.074514i 0.16786-0.00631i 0.11308-0.000255i -0.21124 0.3256 -0.40669-0.003292i -0.21988-0.001094i 0.28351
0 0.46047 0.059368 -0.077451 0 0.026095 -0.646 0.40094 -0.19485 0.08493 -0.25549 0.29874
0.35324-0.014898i 0.13778 -0.3836+0.000919i 0.3132+0.000705i -0.34561+0.074514i 0.17644-0.00631i -0.099168-0.000255i -0.21124 0.3256 -0.45739-0.003292i -0.067364-0.001094i 0.28351
-0.35324+0.014898i 0.13778 -0.20278-0.000919i 0.45179-0.000705i 0.34561-0.074514i -0.16786+0.00631i -0.11308+0.000255i -0.21124 0.3256 0.40669+0.003292i 0.21988+0.001094i 0.28351
0 0.46047 -0.059368 0.077451 0 -0.026095 0.646 0.40094 -0.19485 -0.08493 0.25549 0.29874
0.35353+0.003736i 0.18531 0.25422+0.000633i -0.39313-0.00265i 0.35355+0.001138i 0.29786-8.8e-05i -0.085921-4.3e-05i 0.221 0.3011 -0.42395-2.1e-05i -0.070609+0.00041i -0.27597
-0.35353-0.003736i 0.18531 -0.049151+0.000633i -0.46557-0.00265i -0.35355-0.001138i 0.11444-8.8e-05i 0.2881-4.3e-05i 0.221 0.3011 0.4289-2.1e-05i -0.02771+0.00041i -0.27597
0 0.42582 0.057667+0.000356i -0.24148-0.001491i 0 -0.49812+0.000212i -0.24427+0.000104i -0.39028 -0.26207 0.018152-0.000151i -0.36086+0.003008i -0.31255
0.35353+0.003736i 0.18531 -0.25422-0.000633i 0.39313+0.00265i 0.35355+0.001138i -0.29786+8.8e-05i 0.085921+4.3e-05i 0.221 0.3011 0.42395+2.1e-05i 0.070609-0.00041i -0.27597
-0.35353-0.003736i 0.18531 0.049151-0.000633i 0.46557+0.00265i -0.35355-0.001138i -0.11444+8.8e-05i -0.2881+4.3e-05i 0.221 0.3011 -0.4289+2.1e-05i 0.02771-0.00041i -0.27597
0 0.42582 -0.057667-0.000356i 0.24148+0.001491i 0 0.49812-0.000212i 0.24427-0.000104i -0.39028 -0.26207 -0.018152+0.000151i 0.36086-0.003008i -0.31255
0.35353+0.003736i 0.18531 0.46558+0.000224i -0.049146-0.000936i -0.35355-0.001138i -0.2881+7.9e-05i 0.11444+3.9e-05i -0.221 0.3011 0.027712+0.000179i 0.42888-0.003554i 0.27597
-0.35353-0.003736i 0.18531 0.39313-0.000224i 0.25421+0.000936i 0.35355+0.001138i 0.085921-7.9e-05i 0.29786-3.9e-05i -0.221 0.3011 0.07061-0.000179i -0.42393+0.003554i 0.27597
0 0.42582 0.24149 0.057669 0 0.24427 -0.49812 0.39028 -0.26207 0.36088 0.018153 0.31255
0.35353+0.003736i 0.18531 -0.46558-0.000224i 0.049146+0.000936i -0.35355-0.001138i 0.2881-7.9e-05i -0.11444-3.9e-05i -0.221 0.3011 -0.027712-0.000179i -0.42888+0.003554i 0.27597
-0.35353-0.003736i 0.18531 -0.39313+0.000224i -0.25421-0.000936i 0.35355+0.001138i -0.085921+7.9e-05i -0.29786+3.9e-05i -0.221 0.3011 -0.07061+0.000179i 0.42393-0.003554i 0.27597
0 0.42582 -0.24149 -0.057669 0 -0.24427 0.49812 0.39028 -0.26207 -0.36088 -0.018153 0.31255
0.35355+0.00089i -0.20412 0.07015-0.001516i 0.49495+0.003406i -0.009612+0.000137i 0.18942+0.000224i -0.44298-0.000893i -0.13373-0.001521i 0.28868 0.45671+0.006308i -0.11569-0.001603i 0.16729-0.00192i
-0.35355-0.00089i -0.20412 -0.047892+0.001116i -0.25406-0.001898i -0.42797-0.001013i 0.32464+0.00037i -0.37571-0.003404i 0.057869+0.009407i 0.28868 -0.010207-0.000707i 0.44045+0.000128i -0.23644+0.000126i
0 -0.40825 0.022258-0.0004i 0.24089+0.001508i -0.43758-0.000876i -0.37511-0.000102i 0.28724-0.000368i 0.16357+0.005479i -0.28868 0.20142+0.000669i 0.3673-0.00095i 0.27298-0.00154i
0.35355+0.00089i -0.20412 -0.39548-0.001116i 0.061855+0.001898i 0.2996+0.001013i 0.16713-0.000431i 0.45514+0.004463i -0.12123-0.014016i 0.28868 -0.004029-0.000392i 0.41677+0.000143i -0.2762+0.000194i
-0.35355-0.00089i -0.20412 0.37322+0.001516i -0.30274-0.003406i 0.13797-0.000137i 0.031907-0.000577i 0.38788+0.006975i -0.31283-0.024944i 0.28868 0.46289+0.006623i -0.13937-0.001587i 0.12753-0.001851i
0 -0.40825 -0.022258+0.0004i -0.24089-0.001508i 0.43758+0.000876i -0.26209+0.000473i -0.30897-0.006014i 0.29209+0.022288i -0.28868 0.30517+0.005951i -0.030362-0.000683i -0.39486-0.000391i
0.35355+0.00089i -0.20412 0.39548+0.001116i -0.061855-0.001898i -0.2996-0.001013i 0.038883+0.000249i 0.23034-0.005121i 0.44141+0.023809i 0.28868 -0.1845-0.000357i -0.34558+0.00092i -0.31069+0.001529i
-0.35355-0.00089i -0.20412 0.047892-0.001116i 0.25406+0.001898i 0.42797+0.001013i 0.083367+0.000476i -0.004315-0.007343i 0.49199+0.030424i 0.28868 -0.29442-0.005953i 0.075759+0.000637i 0.39691+0.000311i
0 -0.40825 0.44337 0.1922 0.12836 0.14681-0.000371i -0.074591+0.006382i -0.47124-0.027767i -0.28868 -0.47363-0.00662i 0.093973+0.001633i -0.12958+0.001931i
0.35355+0.00089i -0.20412 -0.07015+0.001516i -0.49495-0.003406i 0.009612-0.000137i -0.39543-4.2e-05i -0.2425+0.00155i -0.18644-0.008272i 0.28868 -0.26818-0.005559i 0.044503+0.00054i 0.4196+0.000196i
-0.35355-0.00089i -0.20412 -0.37322-0.001516i 0.30274+0.003406i -0.13797+0.000137i -0.43991-0.000268i -0.007845+0.003772i -0.23702-0.014887i 0.28868 -0.15826+3.8e-05i -0.37684+0.000822i -0.288+0.001414i
0 -0.40825 -0.44337 -0.1922 -0.12836 0.49039 0.096323 0.015583 -0.28868 -0.032959 -0.43091 0.25146
0.027438 -0.30117 -0.33451+0.009172i 0.37114-0.01644i 0.27912 0.045258 -0.2554-0.42845i -0.032972+0.010566i 0 0.39817 0 0.41236
0.027438 -0.30117 0.33451-0.009172i -0.37114+0.01644i -0.27912 -0.045258 -0.2554-0.42845i -0.032972+0.010566i 0 0.39817 0 -0.41236
0.55133-0.10251i 0.050227-0.009339i 0 0 -0.092938+0.008627i 0.57319-0.053203i 0 0 -0.38166-0.19301i 0 -0.29411-0.27095i 0
0.027438 -0.30117 -0.33451+0.009172i 0.37114-0.01644i -0.27912 -0.045258 0.2554+0.42845i 0.032972-0.010566i 0 0.39817 0 -0.41236
0.027438 -0.30117 0.33451-0.009172i -0.37114+0.01644i 0.27912 0.045258 0.2554+0.42845i 0.032972-0.010566i 0 0.39817 0 0.41236
0.55133-0.10251i 0.050227-0.009339i 0 0 0.092938-0.008627i -0.57319+0.053203i 0 0 -0.38166-0.19301i 0 0.29411+0.27095i 0
0.2961-0.055052i 0.026975-0.005015i -0.37052-0.027062i -0.33411-0.018749i -0.045064+0.004183i 0.27793-0.025797i -0.007602-0.033779i 0.49879+0.003025i 0.35532+0.17969i 0 0.30328+0.2794i 0
0.2961-0.055052i 0.026975-0.005015i 0.37052+0.027062i 0.33411+0.018749i 0.045064-0.004183i -0.27793+0.025797i -0.007602-0.033779i 0.49879+0.003025i 0.35532+0.17969i 0 -0.30328-0.2794i 0
0.051088 -0.56078 0 0 0.57565 0.093338 0 0 0 -0.42769 0 -0.39989
0.2961-0.055052i 0.026975-0.005015i -0.37052-0.027062i -0.33411-0.018749i 0.045064-0.004183i -0.27793+0.025797i 0.007602+0.033779i -0.49879-0.003025i 0.35532+0.17969i 0 -0.30328-0.2794i 0
0.2961-0.055052i 0.026975-0.005015i 0.37052+0.027062i 0.33411+0.018749i -0.045064+0.004183i 0.27793-0.025797i 0.007602+0.033779i -0.49879-0.003025i 0.35532+0.17969i 0 0.30328+0.2794i 0
0.051088 -0.56078 0 0 -0.57565 -0.093338 0 0 0 -0.42769 0 0.39989
-0.35355 -0.18531 0.12181+0.008591i -0.45084-0.031797i 0.35355 -0.010973-0.004072i -0.29043-0.10777i -0.221 -0.3011 -0.061931-0.000578i 0.42529+0.003968i -0.27597
0 0.42582 -0.14075-0.004296i 0.20386+0.015899i 0 -0.38704-0.005397i -0.37089-0.14285i -0.39028 -0.26207 -0.34925+5.6e-05i -0.092676-0.000382i 0.31255
0.35355 -0.18531 0.37868+0.006684i -0.27409-0.02474i -0.35355 -0.30938-0.000395i -0.016557-0.010466i -0.221 -0.3011 0.15709+0.000563i -0.40003-0.003864i -0.27597
-0.35355 -0.18531 -0.27515+0.005396i -0.37821-0.019973i -0.35355 -0.019164+0.004052i 0.29019+0.10726i 0.221 -0.3011 -0.40005+0.000131i -0.15708-0.000903i 0.27597
0 0.42582 0.20448-0.001518i 0.1407+0.005617i 0 -0.39742+0.004896i 0.36474+0.12959i 0.39028 -0.26207 -0.092676-0.000483i 0.34923+0.003314i -0.31255
0.35355 -0.18531 -0.45196 -0.12211 0.35355 -0.30978 0.011704 0.221 -0.3011 0.4253 0.061934 0.27597
-0.35355 -0.18531 -0.12181-0.008591i 0.45084+0.031797i 0.35355 0.010973+0.004072i 0.29043+0.10777i -0.221 -0.3011 0.061931+0.000578i -0.42529-0.003968i -0.27597
0 0.42582 0.14075+0.004296i -0.20386-0.015899i 0 0.38704+0.005397i 0.37089+0.14285i -0.39028 -0.26207 0.34925-5.6e-05i 0.092676+0.000382i 0.31255
0.35355 -0.18531 -0.37868-0.006684i 0.27409+0.02474i -0.35355 0.30938+0.000395i 0.016557+0.010466i -0.221 -0.3011 -0.15709-0.000563i 0.40003+0.003864i -0.27597
-0.35355 -0.18531 0.27515-0.005396i 0.37821+0.019973i -0.35355 0.019164-0.004052i -0.29019-0.10726i 0.221 -0.3011 0.40005-0.000131i 0.15708+0.000903i 0.27597
0 0.42582 -0.20448+0.001518i -0.1407-0.005617i 0 0.39742-0.004896i -0.36474-0.12959i 0.39028 -0.26207 0.092676+0.000483i -0.34923-0.003314i -0.31255
0.35355 -0.18531 0.45196 0.12211 0.35355 0.30978 -0.011704 0.221 -0.3011 -0.4253 -0.061934 0.27597
0.3822 0 0 -0.074216-0.001827i -0.57798-0.002949i 0.3316 0.1946+1e-06i 0.00452-2.5e-05i -0.32237 -0.37422 -0.010257-9.7e-05i -0.34988+0.000698i
-0.22795 0.35355 0.35355 0.27062+0.000735i 0.083475+0.001187i 0.26461 0.48058+3e-06i 0.009809-0.000121i -0.27026 0.23448 -0.42612+4e-05i 0.084604-0.000288i
-0.22795 -0.35355 -0.35355 -0.24075 0.14915 0.26461 0.48052 0.012514 -0.27026 0.23448 0.43035 0.059498
0.3822 0 0 -0.57799-0.000831i 0.074227-0.001341i -0.3316 0.004514+0.000227i -0.19441-0.008728i -0.32237 0.37422 -0.34988+1.6e-05i 0.010256-0.000118i
-0.22795 0.35355 -0.35355 0.14914+0.000975i 0.24075+0.001575i -0.26461 0.012502+0.000561i -0.48003-0.021552i -0.27026 -0.23448 0.059498-0.000122i -0.43035+0.000879i
-0.22795 -0.35355 0.35355 0.083481-0.000641i -0.27062-0.001035i -0.26461 0.009794+0.000561i -0.4801-0.021552i -0.27026 -0.23448 0.084604+0.000115i 0.42612-0.000831i
0.3822 0 0 0.57799+0.000831i -0.074227+0.001341i -0.3316 -0.004514-0.000227i 0.19441+0.008728i -0.32237 0.37422 0.34988-1.6e-05i -0.010256+0.000118i
-0.22795 0.35355 -0.35355 -0.14914-0.000975i -0.24075-0.001575i -0.26461 -0.012502-0.000561i 0.48003+0.021552i -0.27026 -0.23448 -0.059498+0.000122i 0.43035-0.000879i
-0.22795 -0.35355 0.35355 -0.083481+0.000641i 0.27062+0.001035i -0.26461 -0.009794-0.000561i 0.4801+0.021552i -0.27026 -0.23448 -0.084604-0.000115i -0.42612+0.000831i
0.3822 0 0 0.074216+0.001827i 0.57798+0.002949i 0.3316 -0.1946-1e-06i -0.00452+2.5e-05i -0.32237 -0.37422 0.010257+9.7e-05i 0.34988-0.000698i
-0.22795 0.35355 0.35355 -0.27062-0.000735i -0.083475-0.001187i 0.26461 -0.48058-3e-06i -0.009809+0.000121i -0.27026 0.23448 0.42612-4e-05i -0.084604+0.000288i
-0.22795 -0.35355 -0.35355 0.24075 -0.14915 0.26461 -0.48052 -0.012514 -0.27026 0.23448 -0.43035 -0.059498
-0.32204 -0.14128 0.18742 0.44566 0.39988 0.19507 -0.35543 -0.047263 0.20696 -0.4205 0.22171 0.2174
0.38199 -0.14217 0.44685 0.18092 -0.29738 0.044581 -0.2896 -0.22049 0.32228 0.21985 -0.41068 0.24021
0.01924 0.45807 -0.12327 -0.13659 0.040697 0.45821 -0.1995 -0.44627 0.32141 0.15763 0.17942 -0.38084
-0.32204 -0.14128 -0.18742 -0.44566 0.39988 -0.19507 -0.35543 0.047263 0.20696 0.4205 -0.22171 0.2174
0.38199 -0.14217 -0.44685 -0.18092 -0.29738 -0.044581 -0.2896 0.22049 0.32228 -0.21985 0.41068 0.24021
0.01924 0.45807 0.12327 0.13659 0.040697 -0.45821 -0.1995 0.44627 0.32141 -0.15763 -0.17942 -0.38084
-0.32204 -0.14128 -0.18742 0.44566 -0.39988 -0.19507 -0.35543 -0.047263 -0.20696 0.4205 0.22171 -0.2174
0.38199 -0.14217 -0.44685 0.18092 0.29738 -0.044581 -0.2896 -0.22049 -0.32228 -0.21985 -0.41068 -0.24021
0.01924 0.45807 0.12327 -0.13659 -0.040697 -0.45821 -0.1995 -0.44627 -0.32141 -0.15763 0.17942 0.38084
-0.32204 -0.14128 0.18742 -0.44566 -0.39988 0.19507 -0.35543 0.047263 -0.20696 -0.4205 -0.22171 -0.2174
0.38199 -0.14217 0.44685 -0.18092 0.29738 0.044581 -0.2896 0.22049 -0.32228 0.21985 0.41068 -0.24021
0.01924 0.45807 -0.12327 0.13659 -0.040697 0.45821 -0.1995 0.44627 -0.32141 0.15763 -0.17942 0.38084
0.31335+0.014209i 0 -0.21509+0.001031i -0.45345-0.021416i 0.3955+0.019993i 0 0.38937+0.001416i 0 0.45133-0.00578i 0.30515+0.008284i 0 -0.20958-0.000149i
-0.38897-0.017637i 0 -0.45137+0.002164i -0.20935-0.009887i -0.30487-0.015412i 0 0.31367+0.001141i 0 -0.21507+0.002755i 0.39586+0.010747i 0 0.45396+0.000323i
0 -0.5 0 0 0 0.5 0 0.5 0 0 0.5 0
0.31335+0.014209i 0 0.21509-0.001031i 0.45345+0.021416i 0.3955+0.019993i 0 0.38937+0.001416i 0 -0.45133+0.00578i 0.30515+0.008284i 0 0.20958+0.000149i
-0.38897-0.017637i 0 0.45137-0.002164i 0.20935+0.009887i -0.30487-0.015412i 0 0.31367+0.001141i 0 0.21507-0.002755i 0.39586+0.010747i 0 -0.45396-0.000323i
0 -0.5 0 0 0 -0.5 0 -0.5 0 0 0.5 0
0.31335+0.014209i 0 0.21509-0.001031i -0.45345-0.021416i -0.3955-0.019993i 0 0.38937+0.001416i 0 -0.45133+0.00578i -0.30515-0.008284i 0 -0.20958-0.000149i
-0.38897-0.017637i 0 0.45137-0.002164i -0.20935-0.009887i 0.30487+0.015412i 0 0.31367+0.001141i 0 0.21507-0.002755i -0.39586-0.010747i 0 0.45396+0.000323i
0 -0.5 0 0 0 -0.5 0 0.5 0 0 -0.5 0
0.31335+0.014209i 0 -0.21509+0.001031i 0.45345+0.021416i -0.3955-0.019993i 0 0.38937+0.001416i 0 0.45133-0.00578i -0.30515-0.008284i 0 0.20958+0.000149i
-0.38897-0.017637i 0 -0.45137+0.002164i 0.20935+0.009887i 0.30487+0.015412i 0 0.31367+0.001141i 0 -0.21507+0.002755i -0.39586-0.010747i 0 -0.45396-0.000323i
0 -0.5 0 0 0 0.5 0 -0.5 0 0 -0.5 0
0.32204 0.14128 -0.18742 -0.44566 -0.39988 -0.19507 0.35543 0.047263 -0.20696 0.4205 -0.22171 -0.2174
-0.38199 0.14217 -0.44685 -0.18092 0.29738 -0.044581 0.2896 0.22049 -0.32228 -0.21985 0.41068 -0.24021
0.01924 0.45807 -0.12327 -0.13659 0.040697 0.45821 -0.1995 -0.44627 0.32141 0.15763 0.17942 -0.38084
0.32204 0.14128 0.18742 0.44566 -0.39988 0.19507 0.35543 -0.047263 -0.20696 -0.4205 0.22171 -0.2174
-0.38199 0.14217 0.44685 0.18092 0.29738 0.044581 0.2896 -0.22049 -0.32228 0.21985 -0.41068 -0.24021
0.01924 0.45807 0.12327 0.13659 0.040697 -0.45821 -0.1995 0.44627 0.32141 -0.15763 -0.17942 -0.38084
0.32204 0.14128 0.18742 -0.44566 0.39988 0.19507 0.35543 0.047263 0.20696 -0.4205 -0.22171 0.2174
-0.38199 0.14217 0.44685 -0.18092 -0.29738 0.044581 0.2896 0.22049 0.32228 0.21985 0.41068 0.24021
