0.000000,0.000000,0.000000
0.781610,0.781610,0.000000
0.781610,0.000000,0.781610
0.000000,0.781610,0.781610
1.563200,0.000000,0.000000
2.344800,0.781610,0.000000
2.344800,0.000000,0.781610
1.563200,0.781610,0.781610
3.126500,0.000000,0.000000
3.908100,0.781610,0.000000
3.908100,0.000000,0.781610
3.126500,0.781610,0.781610
4.689700,0.000000,0.000000
5.471300,0.781610,0.000000
5.471300,0.000000,0.781610
4.689700,0.781610,0.781610
0.000000,0.000000,1.563200
0.781610,0.781610,1.563200
0.781610,0.000000,2.344800
0.000000,0.781610,2.344800
1.563200,0.000000,1.563200
2.344800,0.781610,1.563200
2.344800,0.000000,2.344800
1.563200,0.781610,2.344800
3.126500,0.000000,1.563200
3.908100,0.781610,1.563200
3.908100,0.000000,2.344800
3.126500,0.781610,2.344800
4.689700,0.000000,1.563200
5.471300,0.781610,1.563200
5.471300,0.000000,2.344800
4.689700,0.781610,2.344800
0.000000,0.000000,3.126500
0.781610,0.781610,3.126500
0.781610,0.000000,3.908100
0.000000,0.781610,3.908100
1.563200,0.000000,3.126500
2.344800,0.781610,3.126500
2.344800,0.000000,3.908100
1.563200,0.781610,3.908100
3.126500,0.000000,3.126500
3.908100,0.781610,3.126500
3.908100,0.000000,3.908100
3.126500,0.781610,3.908100
4.689700,0.000000,3.126500
5.471300,0.781610,3.126500
5.471300,0.000000,3.908100
4.689700,0.781610,3.908100
0.000000,0.000000,4.689700
0.781610,0.781610,4.689700
0.781610,0.000000,5.471300
0.000000,0.781610,5.471300
1.563200,0.000000,4.689700
2.344800,0.781610,4.689700
2.344800,0.000000,5.471300
1.563200,0.781610,5.471300
3.126500,0.000000,4.689700
3.908100,0.781610,4.689700
3.908100,0.000000,5.471300
3.126500,0.781610,5.471300
4.689700,0.000000,4.689700
5.471300,0.781610,4.689700
5.471300,0.000000,5.471300
4.689700,0.781610,5.471300
0.000000,0.000000,6.252900
0.781610,0.781610,6.252900
0.781610,0.000000,7.034500
0.000000,0.781610,7.034500
1.563200,0.000000,6.252900
2.344800,0.781610,6.252900
2.344800,0.000000,7.034500
1.563200,0.781610,7.034500
3.126500,0.000000,6.252900
3.908100,0.781610,6.252900
3.908100,0.000000,7.034500
3.126500,0.781610,7.034500
4.689700,0.000000,6.252900
5.471300,0.781610,6.252900
5.471300,0.000000,7.034500
4.689700,0.781610,7.034500
0.000000,0.000000,7.816100
0.781610,0.781610,7.816100
0.781610,0.000000,8.597700
0.000000,0.781610,8.597700
1.563200,0.000000,7.816100
2.344800,0.781610,7.816100
2.344800,0.000000,8.597700
1.563200,0.781610,8.597700
3.126500,0.000000,7.816100
3.908100,0.781610,7.816100
3.908100,0.000000,8.597700
3.126500,0.781610,8.597700
4.689700,0.000000,7.816100
5.471300,0.781610,7.816100
5.471300,0.000000,8.597700
4.689700,0.781610,8.597700
0.000000,1.563200,0.000000
0.781610,2.344800,0.000000
0.781610,1.563200,0.781610
0.000000,2.344800,0.781610
1.563200,1.563200,0.000000
2.344800,2.344800,0.000000
2.344800,1.563200,0.781610
1.563200,2.344800,0.781610
3.126500,1.563200,0.000000
3.908100,2.344800,0.000000
3.908100,1.563200,0.781610
3.126500,2.344800,0.781610
4.689700,1.563200,0.000000
5.471300,2.344800,0.000000
5.471300,1.563200,0.781610
4.689700,2.344800,0.781610
0.000000,1.563200,1.563200
0.781610,2.344800,1.563200
0.781610,1.563200,2.344800
0.000000,2.344800,2.344800
1.563200,1.563200,1.563200
2.344800,2.344800,1.563200
2.344800,1.563200,2.344800
1.563200,2.344800,2.344800
3.126500,1.563200,1.563200
3.908100,2.344800,1.563200
3.908100,1.563200,2.344800
