-0.873834,0.046978,0.357837
0.330873,0.092802,-0.283567
-0.548453,0.632773,0.468105
-0.124696,0.278530,0.050231
-0.158113,0.519146,0.376230
-0.290913,0.035661,0.341712
0.344299,0.642025,0.357109
-0.063865,-0.658628,0.174842
0.383302,-0.109133,0.051428
-0.143467,-0.048637,0.193173
-0.246221,0.483661,0.487640
0.424231,0.284827,0.050002
0.217410,0.333106,-0.340363
-0.252716,0.036909,-0.087087
0.118860,-0.199583,0.209469
0.154906,0.218288,0.244704
0.347503,-0.551527,0.429614
-0.232118,-0.041419,0.541128
0.161951,-0.123434,-0.029062
0.365993,-0.173537,0.418441
-0.396253,-0.346028,0.056933
-0.092657,0.047560,-0.800676
0.319874,0.184178,-0.569708
-0.536043,0.766076,0.331573
0.223331,0.286838,0.074145
-0.069046,0.118970,-0.149284
0.186423,0.081738,-0.119356
-0.328079,-0.137894,-0.327190
-0.448921,0.535608,0.073741
0.176636,0.157919,-0.003209
-0.052906,0.169904,-0.042251
-0.012392,-0.544403,-0.125256
0.213464,0.049636,-0.432280
0.708781,0.028687,-0.831617
0.440145,0.153718,-0.248899
-0.304049,-0.033571,-0.122261
0.068287,0.268099,-0.153430
0.431780,-0.355038,-0.134330
-0.115515,-0.510741,0.348395
-0.697685,0.179277,-0.044987
0.034322,-0.214286,0.219963
-0.076952,-0.159475,0.255213
0.447391,0.004711,-0.433051
0.244341,0.147312,0.439200
0.138953,-0.139485,0.326659
0.190628,-0.065743,0.027062
-0.002003,0.545227,0.136797
-0.231830,-0.081273,0.103020
-0.393017,0.669238,-0.317947
0.493604,0.197070,-0.340659
0.541764,-0.269512,0.413649
0.002398,0.235858,-0.165169
0.084406,0.130498,0.315461
-0.328536,-0.010710,0.134216
-0.749707,0.550357,-0.472086
-0.129504,-0.017455,0.183315
0.273566,-0.119887,0.277342
0.058480,0.015050,0.267443
-0.191921,-0.283042,0.048054
-0.197314,-0.190983,0.134171
-0.009689,-0.319151,0.159737
0.398632,-0.081897,-0.152904
-0.249047,0.107811,0.215706
-0.174919,-0.069437,-0.006246
0.268170,0.290379,0.008343
0.849281,0.761764,0.119943
0.762775,0.579797,0.178243
0.548584,-0.234372,0.207333
-0.117870,0.201362,0.098391
0.141646,-1.367550,-0.909560
-0.286958,-0.597858,0.668598
0.097739,0.364651,-0.291020
-0.461173,-0.217419,0.643690
-0.379703,0.153866,-0.182226
0.500139,-0.168341,-0.139925
-0.118940,-0.146714,0.011378
-0.422947,0.061850,-0.013219
-0.159816,0.042866,0.109831
-0.183238,-0.089613,0.104553
0.273602,0.024030,0.048035
0.423072,0.337266,0.212243
-0.418901,-0.118687,-0.305629
0.810677,0.605568,-0.080956
-0.783736,-0.208655,-0.341753
0.860298,-0.145920,0.207684
-0.269401,-0.293982,0.353641
0.137215,-0.439297,0.248819
-0.271281,0.344261,-0.135234
0.094673,-0.225296,0.205048
0.405412,-0.141046,-0.109919
0.118637,0.018010,0.250909
-0.146267,-0.188634,-0.499391
0.245591,-0.472513,0.267477
0.072709,0.102505,-0.220119
-0.141215,0.144416,-0.097587
-0.174215,0.340316,0.044611
-0.013296,-0.310157,0.149769
-0.359064,-0.006096,-0.902960
-0.016874,-0.062128,-0.318413
-0.018643,-0.099863,-0.263602
0.010984,0.158064,-0.437407
-0.850758,0.294841,-0.190471
-0.005704,0.237067,-0.548257
0.353588,-0.692566,-0.117803
-0.210306,0.161603,0.026911
-0.278680,0.086646,0.002840
