500000 25000
1 0 100001 6831.99 6780.91 7485.95
2 5 100000 6770.87 6741.44 7443.51
3 10 99999 6592.23 6626.88 7320.21
4 15 99998 6308.48 6447.26 7126.16
5 20 99997 5936.73 6216.04 6874.96
6 25 99996 5494.92 5946.51 6580.12
7 30 99995 4998.5 5648.82 6252.05
8 35 99994 4458.73 5328.41 5896.54
9 40 99993 3882.93 4986.28 5514.97
10 45 99992 3276.06 4620.62 5105.93
11 50 99991 2643.06 4229.15 4667.52
12 55 99990 1990.79 3811.16 4199.43
13 60 99989 1329.1 3368.72 3704.13
14 65 99988 670.637 2906.8 3186.99
15 70 99987 29.7675 2432.37 2655.48
16 75 99986 -579.048 1953.04 2117.81
17 80 99985 -1142.81 1475.75 1581.55
18 85 99984 -1651.07 1005.83 1052.77
19 90 99983 -2096.28 546.792 535.704
20 95 99982 -2473.54 100.675 33.0852
21 100 99981 -2779.95 -331.173 -453.126
22 105 99980 -3013.87 -747.3 -920.946
23 110 99979 -3174.28 -1145.55 -1367.75
24 115 99978 -3260.61 -1522.81 -1789.98
25 120 99977 -3272.75 -1875.21 -2183.29
26 125 99976 -3211.45 -2198.5 -2542.94
27 130 99975 -3078.72 -2488.6 -2864.33
28 135 99974 -2878.17 -2742.05 -3143.58
29 140 99973 -2615.15 -2956.31 -3377.79
30 145 99972 -2296.68 -3129.74 -3565.2
31 150 99971 -1931.15 -3261.53 -3705.01
32 155 99970 -1527.93 -3351.46 -3797.17
33 160 99969 -1096.93 -3399.67 -3842.02
34 165 99968 -648.261 -3406.54 -3840.1
35 170 99967 -191.982 -3372.63 -3792.04
36 175 99966 262.052 -3298.67 -3698.6
37 180 99965 704.241 -3185.68 -3560.82
38 185 99964 1125.31 -3035.05 -3380.25
39 190 99963 1516.39 -2848.63 -3159
40 195 99962 1869.16 -2628.71 -2899.86
41 200 99961 2176.1 -2378.01 -2606.15
42 205 99960 2430.66 -2099.61 -2281.58
43 210 99959 2627.51 -1796.83 -1930.04
44 215 99958 2762.68 -1473.12 -1555.48
45 220 99957 2833.61 -1131.97 -1161.75
46 225 99956 2839.19 -776.894 -752.692
47 230 99955 2779.67 -411.368 -332.168
48 235 99954 2656.64 -38.8997 95.8428
49 240 99953 2472.89 336.953 527.173
50 245 99952 2232.45 712.555 957.461
51 250 99951 1940.43 1084.19 1382.22
52 255 99950 1603.03 1448.09 1796.96
53 260 99949 1227.42 1800.53 2197.3
54 265 99948 821.574 2137.83 2579.13
55 270 99947 394.128 2456.53 2938.62
56 275 99946 -45.845 2753.37 3272.26
57 280 99945 -489.054 3025.33 3576.81
58 285 99944 -926.194 3269.72 3849.33
59 290 99943 -1348.15 3484.16 4087.09
60 295 99942 -1746.16 3666.61 4287.64
61 300 99941 -2112 3815.4 4448.91
62 305 99940 -2438.12 3929.21 4569.24
63 310 99939 -2717.84 4007.14 4647.49
64 315 99938 -2945.48 4048.6 4683.06
65 320 99937 -3116.44 4053.35 4675.92
66 325 99936 -3227.33 4021.48 4626.58
67 330 99935 -3275.99 3953.41 4535.94
68 335 99934 -3261.51 3849.9 4405.33
69 340 99933 -3184.19 3712.09 4236.39
70 345 99932 -3045.61 3541.55 4031.04
71 350 99931 -2848.51 3340.21 3791.54
72 355 99930 -2596.8 3110.43 3520.43
73 360 99929 -2295.48 2854.86 3220.58
74 365 99928 -1950.55 2576.38 2895.15
75 370 99927 -1568.92 2278.04 2547.55
76 375 99926 -1158.26 1962.92 2181.39
77 380 99925 -726.836 1634.15 1800.46
78 385 99924 -283.369 1294.93 1408.64
79 390 99923 163.189 948.507 1009.91
80 395 99922 603.853 598.256 608.306
81 400 99921 1029.8 247.653 207.937
82 405 99920 1432.59 -99.7379 -187.101
83 410 99919 1804.3 -440.333 -572.763
