1.9139e-11 1.441e-11 1.4356e-11 1.0311e-11 1.1068e-11 1.2376e-11 1.4006e-11 1.2353e-11 1.2521e-11 1.1385e-11 1.4375e-11 1.4487e-11 1.3186e-11 1.5879e-11 1.7014e-11 9.1601e-12 1.4855e-11 1.2462e-11 7.0528e-12 1.3334e-11 1.4309e-11 1.5351e-11 1.0879e-11 1.2733e-11 1.319e-11 6.7432e-12 8.9929e-12 9.5475e-12 6.1983e-12 7.8217e-12 8.8452e-12 7.3367e-12 7.7678e-12 6.9197e-12 5.9839e-12 7.1987e-12 6.1785e-12 6.1621e-12 6.0705e-12 5.2022e-12 6.5226e-12 5.6684e-12 5.8755e-12 7.3768e-12 6.5058e-12 5.8247e-12 6.1354e-12 5.8333e-12 6.9785e-12 9.1679e-12 9.1753e-12 8.7974e-12 7.2075e-12 6.4845e-12 6.7968e-12 6.3037e-12 4.8971e-12 3.944e-12 3.9804e-12 5.2876e-12 4.221e-12 4.2055e-12 3.8104e-12 2.8925e-12 3.3848e-12 3.4292e-12 3.4656e-12 2.8951e-12 3.1447e-12 3.527e-12 3.6555e-12 3.3969e-12
1.5153e-11 1.5466e-11 1.1657e-11 1.1953e-11 1.3028e-11 1.2196e-11 1.1839e-11 1.2094e-11 1.4261e-11 1.2379e-11 9.7197e-12 1.2384e-11 1.2711e-11 1.3627e-11 1.0355e-11 1.5058e-11 9.8422e-12 1.1627e-11 1.2197e-11 1.1017e-11 1.5749e-11 1.2578e-11 1.0932e-11 1.4073e-11 1.2004e-11 9.339e-12 1.2506e-11 1.6983e-11 8.0547e-12 1.146e-11 9.7138e-12 6.9512e-12 7.9861e-12 8.0076e-12 6.9239e-12 6.9318e-12 6.4806e-12 6.3406e-12 5.1029e-12 5.4194e-12 4.7246e-12 5.1908e-12 6.6234e-12 7.4775e-12 6.7073e-12 6.509e-12 5.73e-12 7.2954e-12 7.7135e-12 7.2257e-12 7.9104e-12 6.8179e-12 7.8345e-12 5.4875e-12 5.9303e-12 5.6971e-12 4.5527e-12 4.6828e-12 5.4604e-12 6.5723e-12 6.1736e-12 5.9553e-12 3.8506e-12 2.98e-12 3.4484e-12 2.9448e-12 3.3516e-12 3.2426e-12 3.0381e-12 2.9975e-12 3.1061e-12 3.0327e-12
1.582e-11 1.8036e-11 1.1655e-11 1.2652e-11 1.2935e-11 1.1552e-11 1.1448e-11 1.3978e-11 1.255e-11 1.4921e-11 1.656e-11 8.0889e-12 1.1498e-11 1.0791e-11 1.6187e-11 1.2307e-11 1.3084e-11 9.8195e-12 1.2601e-11 9.9058e-12 1.3884e-11 8.7651e-12 1.514e-11 1.1738e-11 1.5451e-11 1.1555e-11 1.0913e-11 1.1322e-11 1.1815e-11 1.2733e-11 1.3973e-11 8.3184e-12 8.6318e-12 7.5338e-12 9.0005e-12 7.6276e-12 5.6493e-12 6.2987e-12 7.4825e-12 6.6134e-12 4.9207e-12 4.443e-12 7.5776e-12 6.9874e-12 6.2013e-12 6.7128e-12 6.8721e-12 5.6788e-12 7.1959e-12 6.6372e-12 6.1755e-12 5.7421e-12 7.556e-12 4.8493e-12 5.5809e-12 5.0154e-12 4.289e-12 4.3742e-12 5.1786e-12 4.3366e-12 5.799e-12 3.8093e-12 3.4916e-12 4.2323e-12 2.7588e-12 3.8684e-12 3.4397e-12 2.9902e-12 3.2304e-12 2.7315e-12 2.4984e-12 2.5284e-12
1.7978e-11 1.4132e-11 1.3904e-11 1.197e-11 1.3485e-11 1.223e-11 1.3977e-11 1.1875e-11 1.3198e-11 1.3614e-11 1.0463e-11 1.2367e-11 1.3054e-11 1.2962e-11 1.2458e-11 1.6467e-11 1.0091e-11 1.1456e-11 1.3264e-11 1.1535e-11 1.4402e-11 1.3464e-11 9.8809e-12 1.7267e-11 1.2623e-11 8.9985e-12 1.009e-11 1.5185e-11 8.9395e-12 1.2395e-11 1.1565e-11 6.2763e-12 9.2609e-12 8.9414e-12 6.4707e-12 6.4519e-12 6.468e-12 6.676e-12 5.3516e-12 5.1939e-12 4.5962e-12 6.5529e-12 7.4266e-12 8.4442e-12 6.7508e-12 5.98e-12 6.1366e-12 6.9271e-12 6.9445e-12 6.7549e-12 7.8205e-12 6.124e-12 7.8011e-12 5.867e-12 5.9462e-12 6.3855e-12 5.1998e-12 4.91e-12 5.3666e-12 6.2617e-12 4.519e-12 5.1357e-12 4.3272e-12 3.6251e-12 2.7351e-12 3.298e-12 3.2108e-12 2.9442e-12 2.6091e-12 3.1397e-12 3.0197e-12 2.5177e-12
1.8026e-11 1.462e-11 1.4334e-11 1.2152e-11 1.2112e-11 1.3069e-11 1.3136e-11 1.2341e-11 1.3209e-11 1.3006e-11 1.2843e-11 1.4903e-11 1.5562e-11 1.3485e-11 1.3587e-11 9.3643e-12 1.2231e-11 1.0416e-11 8.0919e-12 1.3797e-11 1.6721e-11 1.5521e-11 1.3004e-11 1.1033e-11 1.1542e-11 7.929e-12 1.2181e-11 1.0853e-11 7.118e-12 6.6131e-12 1.1012e-11 7.9259e-12 7.3285e-12 6.899e-12 6.808e-12 7.221e-12 6.7079e-12 5.7312e-12 5.2499e-12 6.173e-12 6.0315e-12 5.963e-12 6.9495e-12 8.2396e-12 6.5968e-12 5.9177e-12 7.1911e-12 6.6596e-12 5.8325e-12 8.8978e-12 8.7639e-12 6.3538e-12 6.4122e-12 6.0032e-12 6.5448e-12 6.2186e-12 5.6928e-12 3.7773e-12 4.9343e-12 5.5769e-12 5.2648e-12 3.6515e-12 3.9447e-12 3.6169e-12 3.3294e-12 2.9249e-12 3.0979e-12 3.4565e-12 3.8898e-12 3.0118e-12 3.4401e-12 3.4584e-12
1.3977e-11 1.1092e-11 1.6211e-11 1.445e-11 1.3532e-11 1.5694e-11 1.4194e-11 1.2714e-11 1.3559e-11 1.3705e-11 1.3046e-11 1.1253e-11 1.2504e-11 1.4381e-11 1.2111e-11 1.4749e-11 1.3539e-11 1.4536e-11 1.3096e-11 1.2422e-11 1.0642e-11 1.3714e-11 1.4716e-11 1.2877e-11 6.3285e-12 9.74e-12 7.183e-12 8.9199e-12 7.9769e-12 7.2419e-12 6.691e-12 8.3114e-12 6.5314e-12 8.4516e-12 6.8655e-12 8.2003e-12 5.8446e-12 6.2208e-12 6.4016e-12 6.1319e-12 6.1854e-12 6.777e-12 5.7358e-12 6.2812e-12 6.1079e-12 5.9197e-12 6.9407e-12 7.9369e-12 5.6559e-12 6.3925e-12 7.6631e-12 6.4416e-12 6.8054e-12 6.3213e-12 5.0862e-12 6.0661e-12 4.294e-12 4.9686e-12 5.0742e-12 5.2042e-12 3.3487e-12 4.5934e-12 3.8897e-12 3.7849e-12 3.1907e-12 3.0477e-12 3.725e-12 3.1161e-12 3.566e-12 3.3136e-12 3.2643e-12 3.4092e-12
1.5691e-11 1.6266e-11 1.6899e-11 1.1616e-11 1.3894e-11 1.0132e-11 1.1647e-11 1.1568e-11 1.5444e-11 1.4543e-11 1.1692e-11 1.1311e-11 1.1657e-11 1.3287e-11 1.2059e-11 1.5224e-11 9.2927e-12 1.1876e-11 1.3503e-11 9.985e-12 1.2947e-11 1.4634e-11 9.4593e-12 1.3271e-11 1.325e-11 1.053e-11 9.9757e-12 1.6165e-11 8.2369e-12 1.6072e-11 9.7331e-12 6.8268e-12 8.3865e-12 8.9114e-12 7.1031e-12 7.2693e-12 5.694e-12 6.2621e-12 5.7959e-12 5.3977e-12 4.5222e-12 4.662e-12 6.8262e-12 8.0131e-12 6.7419e-12 6.3312e-12 5.5104e-12 6.4252e-12 7.2392e-12 7.6213e-12 8.5938e-12 6.1745e-12 7.274e-12 5.8434e-12 6.5103e-12 5.3441e-12 4.15e-12 4.0796e-12 6.1142e-12 6.3846e-12 5.2976e-12 5.1449e-12 3.9389e-12 3.2876e-12 2.9966e-12 2.8809e-12 3.0598e-12 3.1721e-12 3.1207e-12 3.075e-12 2.9321e-12 2.7796e-12
3.5744e-11 2.291e-11 1.9844e-11 1.7018e-11 1.6737e-11 1.4868e-11 1.3878e-11 1.1402e-11 1.3138e-11 1.4273e-11 1.1738e-11 1.1457e-11 1.0161e-11 1.5973e-11 1.2751e-11 1.3767e-11 9.859e-12 1.1851e-11 1.3152e-11 1.2961e-11 1.4201e-11 1.1859e-11 1.3767e-11 1.3461e-11 1.4535e-11 1.2859e-11 1.3746e-11 1.5482e-11 1.5161e-11 9.483e-12 1.3884e-11 1.1973e-11 6.0908e-12 7.271e-12 7.5004e-12 6.1925e-12 7.5866e-12 7.5207e-12 4.3316e-12 4.8501e-12 5.456e-12 3.8899e-12 4.9019e-12 4.9474e-12 5.4952e-12 5.4376e-12 5.4408e-12 7.1989e-12 6.9477e-12 6.2594e-12 6.1443e-12 8.418e-12 6.9302e-12 7.0381e-12 5.4236e-12 6.5747e-12 5.8165e-12 6.4142e-12 4.3434e-12 6.173e-12 5.0503e-12 4.297e-12 4.6656e-12 3.6273e-12 2.736e-12 2.8152e-12 3.0834e-12 2.5983e-12 2.9591e-12 2.4805e-12 2.5195e-12 2.3465e-12
3.1996e-11 2.8766e-11 2.659e-11 1.9718e-11 1.9242e-11 2.0396e-11 1.5588e-11 1.325e-11 1.0365e-11 1.4799e-11 9.7861e-12 1.3178e-11 9.919e-12 1.326e-11 1.3337e-11 1.2803e-11 1.4724e-11 1.2575e-11 1.3332e-11 1.1287e-11 1.4196e-11 1.3992e-11 9.3264e-12 9.1908e-12 1.5179e-11 1.3139e-11 1.2303e-11 1.4606e-11 7.7127e-12 1.6062e-11 9.5354e-12 1.3732e-11 1.1153e-11 1.0775e-11 5.5652e-12 7.6378e-12 7.2494e-12 6.6635e-12 5.7947e-12 4.2513e-12 5.1081e-12 3.7742e-12 5.2017e-12 2.1685e-12 4.7488e-12 5.6763e-12 5.7683e-12 6.9189e-12 7.993e-12 6.4763e-12 6.281e-12 7.6247e-12 7.6107e-12 7.6885e-12 4.8566e-12 1.0485e-11 8.5458e-12 5.9927e-12 4.62e-12 5.3908e-12 5.5185e-12 3.9668e-12 4.2474e-12 4.0245e-12 3.2664e-12 2.7363e-12 2.568e-12 2.577e-12 2.2935e-12 2.4944e-12 2.0349e-12 1.5316e-12
3.4662e-11 2.1276e-11 2.0291e-11 2.0871e-11 1.3419e-11 1.7395e-11 1.8073e-11 1.2368e-11 1.383e-11 1.2084e-11 1.1575e-11 1.0129e-11 9.5727e-12 1.4566e-11 1.4484e-11 1.3733e-11 9.7773e-12 1.2668e-11 1.2297e-11 1.3414e-11 1.4364e-11 1.0619e-11 1.4587e-11 1.2944e-11 1.5263e-11 1.6505e-11 1.4656e-11 1.4794e-11 1.6966e-11 1.0243e-11 1.4203e-11 1.383e-11 5.6704e-12 7.6572e-12 7.6531e-12 6.817e-12 7.6244e-12 6.6266e-12 4.4389e-12 4.8316e-12 5.3951e-12 4.4696e-12 5.1097e-12 4.7685e-12 5.9204e-12 5.9293e-12 6.2875e-12 7.6749e-12 8.0262e-12 6.1891e-12 6.2208e-12 8.0024e-12 6.8913e-12 6.212e-12 5.5926e-12 5.5353e-12 6.2166e-12 6.7072e-12 4.4458e-12 5.9373e-12 5.054e-12 4.8125e-12 4.1216e-12 3.1205e-12 2.9284e-12 2.7018e-12 2.6046e-12 2.7769e-12 2.9356e-12 2.2649e-12 2.39e-12 2.3383e-12
