1.7743e-11 1.2363e-11 9.0046e-12 1.3568e-11 1.08e-11 8.0084e-12 7.2103e-12 6.1398e-12 1.0749e-11 1.2374e-11 6.4168e-12 1.0654e-11 1.0252e-11 1.1808e-11 1.1198e-11 7.2142e-12 5.4845e-12 4.5904e-12 4.6622e-12 3.6378e-12 8.0105e-12 8.844e-12 3.0717e-12 5.8846e-12 5.5381e-12 1.5846e-12 2.7622e-12 5.0575e-12 2.1789e-12 5.3811e-12 4.0391e-12 2.5075e-12 1.8057e-12 4.0439e-12 1.6739e-12 3.5755e-12 5.0273e-12 5.1419e-12 5.5039e-12 4.6949e-12 3.3951e-12 4.9916e-12 2.7783e-12 3.5063e-12 4.9471e-12 3.6029e-12 4.4556e-12 5.2954e-12 5.494e-12 4.9695e-12 5.1186e-12 2.3831e-12 2.3123e-12 1.735e-12 2.2673e-12 1.9431e-12 1.4077e-12 1.2162e-12 1.2187e-12 2.0091e-12 1.9989e-12 1.5521e-12 2.9406e-12 1.7774e-12 2.1589e-12 2.4041e-12 2.3724e-12 2.5934e-12 2.9862e-12 2.841e-12 3.2649e-12 3.4339e-12
1.4214e-11 1.3328e-11 1.3369e-11 1.1357e-11 8.8259e-12 7.551e-12 7.7576e-12 6.877e-12 1.1129e-11 1.4509e-11 6.1321e-12 4.967e-12 7.1547e-12 9.2537e-12 4.5894e-12 9.7728e-12 5.2482e-12 5.8351e-12 6.1718e-12 5.4779e-12 7.6187e-12 3.6159e-12 3.846e-12 5.0281e-12 5.8154e-12 3.5532e-12 4.1681e-12 5.2138e-12 3.824e-12 8.103e-12 4.4402e-12 3.8007e-12 2.6405e-12 2.7297e-12 3.25e-12 2.2907e-12 4.8508e-12 4.1541e-12 4.3615e-12 4.9431e-12 4.7858e-12 4.8679e-12 3.9605e-12 6.2587e-12 2.3489e-12 1.9216e-12 2.7132e-12 2.4505e-12 4.8279e-12 4.7442e-12 4.6031e-12 2.9403e-12 3.3102e-12 1.8628e-12 1.6357e-12 2.3228e-12 1.3436e-12 1.1769e-12 3.3866e-12 4.1523e-12 1.6768e-12 2.4631e-12 2.3069e-12 2.3215e-12 2.1879e-12 1.681e-12 2.2203e-12 2.6855e-12 2.6164e-12 2.719e-12 2.9086e-12 3.3824e-12
1.5869e-11 1.6121e-11 1.1645e-11 9.5675e-12 9.2642e-12 9.5296e-12 6.5613e-12 5.3196e-12 6.832e-12 9.5909e-12 1.2386e-11 5.3038e-12 5.6126e-12 6.2982e-12 1.1002e-11 4.0385e-12 1.1282e-11 4.5024e-12 5.3393e-12 4.3098e-12 5.6455e-12 4.3058e-12 3.7914e-12 4.6883e-12 3.8231e-12 5.0729e-12 3.5445e-12 3.4867e-12 8.2838e-12 4.4033e-12 5.4574e-12 2.9395e-12 2.5504e-12 4.2207e-12 4.2487e-12 5.3925e-12 5.6184e-12 6.1517e-12 5.7652e-12 3.4703e-12 3.8053e-12 3.2795e-12 5.7918e-12 4.7358e-12 2.0709e-12 2.6047e-12 4.6003e-12 1.5326e-12 2.3474e-12 4.3214e-12 2.7163e-12 2.0603e-12 4.023e-12 1.2791e-12 2.1896e-12 2.2622e-12 1.3662e-12 1.6493e-12 1.8212e-12 1.3053e-12 4.5874e-12 2.4581e-12 1.9995e-12 1.854e-12 1.8783e-12 3.0469e-12 2.6238e-12 3.1561e-12 2.2018e-12 2.1035e-12 2.3325e-12 2.3328e-12
1.4807e-11 1.4263e-11 1.2915e-11 1.1641e-11 9.1471e-12 9.0942e-12 8.0871e-12 7.1323e-12 1.064e-11 1.1178e-11 5.6729e-12 5.1941e-12 6.7224e-12 7.3871e-12 4.5424e-12 8.9265e-12 4.7101e-12 6.0523e-12 6.1178e-12 6.1326e-12 7.063e-12 4.2243e-12 3.654e-12 4.4777e-12 5.2854e-12 3.1385e-12 3.4742e-12 6.0314e-12 3.6257e-12 8.3413e-12 4.2981e-12 3.5354e-12 2.7588e-12 2.7824e-12 2.6755e-12 2.3498e-12 5.2204e-12 3.9326e-12 4.8009e-12 4.5716e-12 4.6557e-12 4.6756e-12 4.2345e-12 5.712e-12 2.5081e-12 1.78e-12 2.7707e-12 2.5971e-12 4.7445e-12 4.0934e-12 4.0186e-12 2.9179e-12 3.4711e-12 1.7562e-12 1.3097e-12 2.097e-12 1.2413e-12 1.3109e-12 2.9582e-12 4.3383e-12 1.4333e-12 2.2837e-12 1.8889e-12 2.3822e-12 2.4278e-12 1.711e-12 2.2736e-12 2.4112e-12 2.5544e-12 2.6428e-12 3.0655e-12 2.9683e-12
1.7514e-11 1.2134e-11 8.8656e-12 1.1729e-11 1.1323e-11 8.105e-12 7.5569e-12 5.7282e-12 1.1898e-11 1.082e-11 5.8189e-12 1.0167e-11 1.0873e-11 1.0985e-11 1.1738e-11 7.4158e-12 5.1197e-12 4.2524e-12 5.5246e-12 4.1797e-12 7.946e-12 7.8043e-12 2.9536e-12 5.5718e-12 6.1146e-12 1.809e-12 3.2817e-12 4.0485e-12 2.0031e-12 5.1233e-12 3.9218e-12 2.5476e-12 2.6163e-12 4.0861e-12 1.91e-12 3.5206e-12 4.4712e-12 3.9379e-12 3.9995e-12 4.8716e-12 3.3407e-12 5.6386e-12 2.557e-12 3.0956e-12 4.3246e-12 3.2045e-12 5.6296e-12 6.0177e-12 4.5402e-12 5.8509e-12 5.2753e-12 2.0162e-12 2.5824e-12 1.4881e-12 2.0074e-12 2.1132e-12 1.3063e-12 1.3116e-12 1.2157e-12 2.13e-12 1.8675e-12 1.496e-12 2.4055e-12 2.0296e-12 2.3173e-12 2.4401e-12 2.6046e-12 2.8058e-12 2.9558e-12 2.9752e-12 3.1339e-12 2.9101e-12
1.2189e-11 1.1069e-11 1.2514e-11 1.3115e-11 1.0081e-11 1.0495e-11 9.2339e-12 1.1483e-11 9.0349e-12 8.3553e-12 8.2935e-12 8.7426e-12 7.8631e-12 7.205e-12 1.0066e-11 1.1046e-11 6.994e-12 6.731e-12 6.1902e-12 6.5085e-12 3.8768e-12 4.4992e-12 3.5882e-12 2.9422e-12 5.1839e-12 4.8207e-12 3.2021e-12 3.509e-12 3.1815e-12 2.8865e-12 3.6655e-12 2.9003e-12 3.9581e-12 3.6517e-12 4.1514e-12 3.4585e-12 3.3838e-12 2.9483e-12 2.8152e-12 2.6612e-12 4.2548e-12 4.201e-12 3.4399e-12 3.2469e-12 4.0237e-12 4.4586e-12 4.6693e-12 4.8203e-12 4.542e-12 5.3734e-12 5.4577e-12 4.5667e-12 3.4107e-12 3.7449e-12 1.4388e-12 1.282e-12 9.8222e-13 9.7998e-13 1.8826e-12 1.8591e-12 2.0767e-12 2.1273e-12 1.7818e-12 1.5848e-12 3.1148e-12 2.6164e-12 2.8748e-12 2.6784e-12 3.9523e-12 2.9027e-12 3.2858e-12 3.4831e-12
1.43e-11 1.4277e-11 1.2274e-11 1.1056e-11 8.464e-12 7.5402e-12 6.3404e-12 5.2195e-12 9.2544e-12 1.2367e-11 5.7817e-12 4.9826e-12 6.3233e-12 8.1733e-12 4.4683e-12 9.487e-12 4.0141e-12 6.7041e-12 6.9554e-12 5.8356e-12 7.8344e-12 3.2532e-12 3.936e-12 4.5931e-12 4.8937e-12 3.4173e-12 3.4166e-12 5.9862e-12 3.2881e-12 7.6107e-12 4.6898e-12 4.0702e-12 2.9162e-12 2.8819e-12 3.2422e-12 2.1546e-12 5.136e-12 3.9003e-12 4.0098e-12 5.2089e-12 4.8077e-12 4.3866e-12 4.7415e-12 6.6729e-12 2.4652e-12 2.132e-12 2.9784e-12 2.509e-12 4.9463e-12 4.12e-12 4.8647e-12 2.9239e-12 2.8236e-12 1.8732e-12 1.3221e-12 2.3814e-12 1.2211e-12 1.1292e-12 2.8342e-12 4.8293e-12 1.4244e-12 2.1991e-12 2.0221e-12 2.1939e-12 2.0536e-12 1.7467e-12 2.8046e-12 2.7638e-12 2.79e-12 2.9613e-12 3.0922e-12 2.6896e-12
3.8994e-11 1.9617e-11 1.7372e-11 1.7303e-11 1.2002e-11 1.3636e-11 1.0922e-11 9.9518e-12 8.3645e-12 8.1157e-12 6.8462e-12 6.4242e-12 5.5754e-12 5.6775e-12 1.1126e-11 1.1001e-11 4.9035e-12 7.615e-12 6.3689e-12 4.3925e-12 8.6797e-12 4.9087e-12 7.3602e-12 7.0977e-12 6.79e-12 4.9531e-12 6.4826e-12 7.5873e-12 5.3437e-12 3.8551e-12 5.9738e-12 3.5207e-12 1.862e-12 2.9597e-12 3.9198e-12 2.7944e-12 2.3435e-12 3.6089e-12 4.2063e-12 4.0256e-12 1.881e-12 3.981e-12 3.8734e-12 3.3651e-12 1.7322e-12 3.2304e-12 1.6628e-12 5.3105e-12 5.921e-12 2.9213e-12 4.0339e-12 4.8174e-12 2.8357e-12 3.9131e-12 1.7634e-12 2.4873e-12 2.5872e-12 3.1115e-12 1.9123e-12 3.4422e-12 2.7584e-12 2.3461e-12 2.3492e-12 2.0896e-12 2.3681e-12 1.5893e-12 2.27e-12 2.591e-12 2.441e-12 2.2451e-12 2.5696e-12 2.1252e-12
3.5981e-11 3.3191e-11 2.3058e-11 1.9564e-11 1.3944e-11 1.7983e-11 1.6255e-11 1.1278e-11 1.0019e-11 1.5255e-11 8.2081e-12 8.4498e-12 5.3527e-12 5.7201e-12 5.7791e-12 3.808e-12 1.0727e-11 1.4058e-11 6.6336e-12 4.4478e-12 1.1115e-11 8.2195e-12 5.9841e-12 3.7639e-12 1.0906e-11 4.7062e-12 6.9741e-12 4.4206e-12 2.2343e-12 5.6964e-12 3.4024e-12 6.3472e-12 5.5071e-12 4.217e-12 2.0153e-12 3.0479e-12 3.4249e-12 2.9952e-12 1.8013e-12 3.3107e-12 3.6237e-12 2.7965e-12 4.3219e-12 1.9951e-12 1.8323e-12 1.9119e-12 2.0536e-12 5.7989e-12 6.9058e-12 3.5647e-12 2.5498e-12 6.5449e-12 4.3451e-12 3.7457e-12 1.4613e-12 5.1076e-12 5.2429e-12 2.5986e-12 2.0901e-12 2.6503e-12 2.1632e-12 1.8064e-12 1.7994e-12 2.0879e-12 1.6968e-12 1.8568e-12 1.9608e-12 2.0757e-12 2.06e-12 2.1036e-12 1.7182e-12 1.6498e-12
3.1576e-11 1.8137e-11 1.8941e-11 1.8868e-11 1.3653e-11 1.3367e-11 1.2029e-11 9.9014e-12 1.0643e-11 7.6853e-12 7.7889e-12 5.723e-12 4.6352e-12 5.3991e-12 1.0453e-11 9.9809e-12 4.6797e-12 7.3938e-12 5.9919e-12 4.566e-12 1.0298e-11 4.9245e-12 7.1677e-12 6.8718e-12 7.4497e-12 4.0515e-12 8.5318e-12 6.68e-12 4.8446e-12 3.7057e-12 6.4624e-12 3.5319e-12 1.936e-12 2.7111e-12 3.8143e-12 3.2133e-12 2.1832e-12 3.3066e-12 4.6251e-12 3.7652e-12 1.8526e-12 4.0854e-12 4.2941e-12 4.1769e-12 1.8034e-12 2.9273e-12 1.7617e-12 5.699e-12 6.4384e-12 2.7956e-12 3.7408e-12 5.4872e-12 3.5694e-12 4.5305e-12 1.48e-12 2.295e-12 2.3669e-12 2.8261e-12 2.005e-12 3.3181e-12 3.0977e-12 2.2985e-12 1.9854e-12 2.3782e-12 2.0977e-12 1.7409e-12 2.0591e-12 2.2501e-12 2.6446e-12 2.4336e-12 2.4365e-12 2.1771e-12
