0 -1.564 -1.564
0 -1.4631 -1.4631
0 -1.2108 -1.2108
0 -1.009 -1.009
0 -0.70632 -0.70632
0 -1.2613 -1.2613
0 -1.3117 -1.3117
0 -0.45406 -0.45406
0 -1.1604 -1.1604
0 -1.4126 -1.4126
0 -0.15135 -0.15135
0 -1.6649 -1.6649
0 -0.95858 -0.95858
0 0.1009 0.1009
0 -2.0181 -2.0181
0 -0.50451 -0.50451
0 0.30271 0.30271
0 0.90813 0.90813
0 0.90813 0.90813
0 0.85767 0.85767
0 0.85767 0.85767
0 0.50451 0.50451
0 0.95858 0.95858
0 0.95858 0.95858
0 -0.20181 -0.20181
0 0.60542 0.60542
0 1.1604 1.1604
0 1.1099 1.1099
0 1.3117 1.3117
0 1.3622 1.3622
0 1.4631 1.4631
0 1.4631 1.4631
0.1009 -2.2703 -2.2703
-0.15135 0.50451 0.50451
0 1.5135 1.5135
0 1.5135 1.5135
0.1009 0.70632 0.70632
-0.20181 -1.1604 -1.1604
0 1.9172 1.9172
0 1.8667 1.8667
0.1009 0.30271 0.30271
0 -0.1009 -0.1009
0 2.119 2.119
0 2.119 2.119
0 1.8667 1.8667
0 1.8667 1.8667
0 -1.7658 -1.7658
0 1.3622 1.3622
0 1.3622 1.3622
0 -0.20181 -0.20181
0 0.85767 0.85767
0 0.80722 0.80722
0 -1.3117 -1.3117
0.1009 -0.60542 -0.60542
0 0.40361 0.40361
0 0.40361 0.40361
0 0.1009 0.1009
0 0.050451 0.050451
0 -0.80722 -0.80722
0.1009 -1.7658 -1.7658
0.30271 -2.3208 -2.3208
-1.0595 -1.4126 -1.4126
0 -1.7153 -1.7153
0.90813 -1.3117 -1.3117
0.90813 -2.3208 -2.3208
0 -0.35316 -0.35316
-1.6649 -0.85767 -0.85767
-0.90813 -2.2199 -2.2199
0 0.1009 0.1009
0.80722 -2.0685 -2.0685
1.7153 -0.45406 -0.45406
0 0.25226 0.25226
0 0.55497 0.55497
-1.3117 -1.8667 -1.8667
-0.75677 -2.2703 -2.2703
0 0.50451 0.50451
-0.25226 -1.4631 -1.4631
1.7153 -0.1009 -0.1009
0.050451 -1.7153 -1.7153
0 0.85767 0.85767
-0.15135 1.1604 1.1604
-0.15135 1.1604 1.1604
0.15135 0.80722 0.80722
0.15135 0.75677 0.75677
-0.85767 -0.50451 -0.50451
-0.25226 -0.60542 -0.60542
-0.35316 0.70632 0.70632
-0.35316 0.75677 0.75677
0.40361 0.90813 0.90813
0.40361 0.90813 0.90813
0.95858 -0.40361 -0.40361
0 1.1604 1.1604
0 -1.1099 -1.1099
-0.35316 0.70632 0.70632
-0.35316 0.70632 0.70632
0.35316 0.95858 0.95858
0.35316 0.95858 0.95858
-0.95858 -0.45406 -0.45406
0.050451 -0.75677 -0.75677
-0.050451 1.9676 1.9676
-0.1009 1.9676 1.9676
0 1.4631 1.4631
0.1009 0 0
0.1009 0 0
0.75677 -0.55497 -0.55497
-0.050451 2.2703 2.2703
0 2.3208 2.3208
-0.050451 -0.75677 -0.75677
0 2.573 2.573
0 2.5226 2.5226
-0.20181 -0.50451 -0.50451
0 -0.35316 -0.35316
0 -0.35316 -0.35316
0 1.6649 1.6649
0 -0.45406 -0.45406
0 -0.40361 -0.40361
0 1.7658 1.7658
0 2.8757 2.8757
0 2.9262 2.9262
0 1.9172 1.9172
0 3.7334 3.7334
0 3.7334 3.7334
0 0.15135 0.15135
0 3.4307 3.4307
0 3.4811 3.4811
0 2.8253 2.8253
0 2.8253 2.8253
0 1.9172 1.9172
0 1.9172 1.9172
0 0.30271 0.30271
0 1.1099 1.1099
0 1.0595 1.0595
0 0.050451 0.050451
0 0.40361 0.40361
0 0.35316 0.35316
0 -3.8343 -3.8343
0 -0.050451 -0.050451
0 -0.050451 -0.050451
0 -0.65587 -0.65587
0 -3.0271 -3.0271
0 -2.4217 -2.4217
0 -0.90813 -0.90813
0 -1.9676 -1.9676
0 -1.2108 -1.2108
0 -2.1694 -2.1694
0 -0.95858 -0.95858
0 0.80722 0.80722
0 0.80722 0.80722
0 0.45406 0.45406
0 0.45406 0.45406
0 -1.6144 -1.6144
0 -1.009 -1.009
0 0.1009 0.1009
0 0.1009 0.1009
0 -1.4126 -1.4126
0 -1.1099 -1.1099
0 -0.25226 -0.25226
0 -0.25226 -0.25226
0 -1.3117 -1.3117
0 -1.1604 -1.1604
0 -0.50451 -0.50451
0 -0.50451 -0.50451
0 -1.2108 -1.2108
0 -1.2108 -1.2108
0 -0.70632 -0.70632
0 -0.70632 -0.70632
0 -0.75677 -0.75677
0 -0.75677 -0.75677
0 -3.4307 0.85767
0 -3.2289 0.60542
0 -2.6235 -0.60542
0 -2.2703 -1.0595
0 -2.119 -0.55497
0 -1.7658 -1.0595
0 -2.6739 -0.40361
0 -2.6235 -0.75677
0 -1.3622 -1.0595
0 -2.7748 0.1009
0 -1.0595 -0.80722
0 -2.2703 1.1604
0 -0.95858 -0.55497
0 -1.9172 1.2108
0.050451 -1.1604 -0.35316
-0.050451 -1.4631 1.1604
-0.30271 -2.0181 -0.050451
0.65587 -4.9947 1.3622
0 1.8667 0.35316
0 1.9172 0.35316
-0.20181 -0.95858 0.70632
0 1.6649 0.35316
0 1.8163 0.30271
-1.009 -3.3298 0.25226
1.4126 -3.4307 0.35316
0 1.4631 0.40361
0 1.7153 0.25226
0.15135 -2.119 -1.1099
0 1.6649 0.35316
-1.1604 -2.8757 -0.80722
0 1.2108 0.50451
0 -2.3712 -0.80722
0 1.9676 0.60542
0.050451 -2.6739 -0.85767
0 1.4631 0.60542
0.70632 -0.80722 -0.1009
0 1.7153 0.25226
0.20181 -2.6235 0.35316
0 1.3117 0.40361
-0.050451 -1.564 -0.35316
-0.95858 -1.8667 -0.35316
0 1.0595 0.75677
0 2.0685 -0.95858
0 2.119 -0.1009
0.60542 -0.65587 0.30271
0 2.5226 0.80722
0.050451 -0.40361 0.90813
-0.40361 -2.7244 -0.25226
0 0.50451 1.1099
0 -3.2289 -0.90813
0 2.2703 1.3622
-0.35316 -3.1784 -0.65587
0 1.3117 1.4126
1.0595 -1.9676 -0.15135
0 1.1604 1.1604
-0.30271 -3.3298 -2.2199
0 1.6649 1.6144
0.15135 -2.3208 0.80722
0 1.6649 2.1694
-1.5135 -1.9172 0.95858
-0.050451 -2.6739 -1.6144
0 1.4126 2.5226
1.8163 -1.1604 -0.40361
0 0.95858 2.6739
0 0.45406 2.6739
-0.45406 -1.1099 0
0 -0.20181 2.3208
-0.050451 -2.1694 -1.7153
0 -0.85767 1.8667
0 -1.4126 1.2613
-1.2613 -2.4721 1.3622
1.8163 -1.5135 0.050451
0 -1.6649 -1.3622
-1.1604 -0.45406 -1.009
0.60542 -1.2108 -1.1099
0.25226 -2.6235 0.70632
0 1.1604 0.25226
0 1.1099 0.20181
-0.35316 -2.119 0.30271
0 2.2703 -0.40361
0.30271 -0.55497 -1.1099
-0.20181 -0.25226 -0.90813
0 1.8163 -0.60542
0 1.3622 -0.75677
-0.050451 -0.85767 -1.1604
0 0.95858 -0.95858
0 -2.4217 2.8757
0 -0.40361 -0.80722
0 0.70632 -1.009
0.1009 0.80722 0.30271
0 0.75677 0.15135
0 0.25226 -0.35316
-0.050451 0.40361 -0.15135
0 0.45406 -0.70632
0 0.50451 -0.1009
0 0.15135 -0.75677
-0.050451 0.15135 -0.95858
0 2.7244 0.35316
0.050451 2.7244 0.35316
-0.050451 0.35316 -0.90813
0 0.15135 0
-0.050451 0.40361 -0.95858
0 3.0271 0.50451
0 2.7748 0.60542
0 -1.9172 2.5226
0 2.8253 0.40361
0 2.3208 0.70632
0 -3.683 -2.1694
0 2.8253 0.70632
0 3.2793 1.009
0 -1.4126 -0.90813
0 1.9676 1.1604
0 -2.7748 -1.0595
0 2.2199 1.009
0 -2.3208 1.8667
0 2.7244 0.1009
0 -1.009 0.20181
0 2.3712 0.45406
0 3.5316 -1.7153
0 4.2379 -0.050451
0 0.40361 1.9172
0 1.2108 1.5135
0 0.050451 1.9172
0 3.9857 1.6649
0 -2.4217 0.95858
0 0.90813 2.2199
0 -3.6325 -1.564
0 3.9857 2.573
0 3.6325 3.4307
0 -3.2289 -1.7153
0 -2.6739 -0.35316
0 3.1784 4.0866
0 2.6739 4.1875
0 1.2613 2.4721
0 0.50451 2.3208
0 -2.9262 -2.0181
0 -2.3208 -0.85767
0 0.75677 4.0866
0 0.35316 4.3893
0 -0.55497 3.9352
0 -1.5135 3.128
0 -2.4721 2.119
0 -2.7748 -2.3712
0 -2.0685 -1.1604
0 -2.7748 -2.7748
0 -2.119 -1.5135
0 -2.5226 -2.8253
0 -1.9676 -2.4721
0 4.0866 -0.65587
0 3.3802 -0.85767
0 2.6235 -1.0595
0 -1.3622 -2.0685
0 2.0181 -1.3117
0 1.564 -1.5135
0 -0.70632 -1.5135
0 1.2108 -1.6144
0 -0.050451 -0.95858
0 0.90813 -1.564
0 1.6144 0.60542
0 1.3117 0.55497
0 0.45406 -0.55497
0 0.75677 -0.25226
0 0.55497 -1.3622
0 0.80722 -0.35316
0 0.20181 -1.4631
0 0.15135 -1.7153
0 -0.15135 -1.9676
0 -0.15135 -2.0181
0 -2.9262 0
0 -2.8757 0
0 -2.8253 0
0 -2.7244 0
0 -2.8253 0
0 -3.3298 0
0 -1.9172 0
0 -3.1784 -0.1009
0 -1.6649 0
0 -3.0271 0
0 -1.6649 0
0 -2.8253 0
0 -1.4631 0
0 -2.6739 0
0.1009 -3.0271 0
-0.1009 -3.0775 0
-1.2613 -3.0775 0
0.50451 -5.1965 0
0.050451 -2.5226 0
1.3117 -2.3712 0
0 2.3208 0
0 2.2703 0
-0.45406 -3.683 0
0 2.2199 0
0 2.0685 0
0 -2.4217 0
0 2.0685 0
-1.7658 -1.6144 0
0.55497 -4.9442 0
0 1.9676 0
0 1.7658 0
1.7153 -1.2613 0
0 1.9676 0
0 1.9172 0
0 1.2108 0
0 -3.3298 0
0 1.9172 0
0.30271 -3.1784 0
0 1.8667 0
0 0.75677 0
-0.60542 -4.692 0
-1.9172 -0.30271 0
0.95858 -1.564 0
0 1.8163 0
0 0.50451 0
0.95858 -2.2199 0
0.90813 -3.2289 0
-0.60542 -0.15135 0
0 1.7658 0
0 0.35316 0
-1.1099 -3.8848 0
0.30271 0 0
0.90813 -2.4217 0
-1.2108 -2.4721 0
0 0.70632 0
0 1.7153 0
0 0.65587 0
1.1604 -1.1099 0
-1.4126 -2.8253 0
0 1.6649 0
1.3622 -3.1784 0
-0.50451 -2.1694 0
-0.50451 -2.0181 0
0 1.6144 0
0.25226 -1.8667 0
0.85767 -1.4126 0
-0.050451 -1.6649 0
-1.1604 -1.0595 0
0 -1.4631 0
0 -4.0866 0
0 1.564 0
0 -1.1604 0
1.3117 -2.9262 0
0 -0.85767 0
0 1.5135 0
-1.6144 -2.7748 0
0 -0.45406 0
0 1.6144 0
1.4631 -1.4631 0
0 1.3622 0
0 2.2703 -0.1009
0 1.5135 0
0 -2.2199 0
0 1.009 0
0 1.3117 0
0 -3.9857 0
0 1.0595 0
0 0.70632 0
0 0.75677 0
0 0.70632 0
-1.564 -1.1604 0
0 1.4126 0
1.4126 -1.7153 0
0 1.4126 0
-0.65587 -0.15135 0
0 1.4126 0
0.30271 0.80722 0
0 1.3622 0
-0.050451 1.2613 0
0 -3.7334 0
0 3.8848 0
0 3.8848 0
0 -1.4631 0
0 3.683 0
0 3.683 0
0 -3.2793 0
0 3.2793 0
0 3.4811 0
0 2.5226 0
0 3.4811 0
0 -3.582 0
0 -0.90813 0
0 3.2793 0
0 -3.128 0
0 1.5135 0
0 3.2793 0
0 3.1784 0
0 0.80722 0
0 -3.3802 0
0 -0.65587 0
0 3.128 0
0 -2.573 0
0 0.35316 -0.1009
0 -1.0595 0
0 -3.2289 0
0 3.0271 0
0 0.15135 0
0 -0.050451 0
0 -3.3802 0
0 -3.128 0
0 2.9262 0
0 -3.0271 0
0 -3.128 0
0 2.7748 0
0 -0.35316 -0.1009
0 -0.25226 0
0 -2.9766 0
0 -2.8757 0
0 2.6739 0
0 -2.4721 0
0 -2.8757 0
0 -2.3712 0
0 2.6235 0
0 -1.8667 0
0 -1.7658 0
0 -1.3117 0
0 2.5226 0
0 -0.95858 0
0 -0.65587 0
0 4.6415 0
0 0.85767 0
0 4.0866 0
0 2.7748 0
0 2.4721 0
0 1.3117 0
0 -0.20181 0
0 1.7153 0
0 1.3117 0
0 1.2613 0
0 1.2613 0
0 2.4217 0
0 0.55497 0
0 2.4217 0
0 1.2613 0
0 2.3712 0
0 1.8163 0
0 2.3712 0
0 2.2199 0
0 -3.4307 -0.85767
0 -3.2289 -0.60542
0 -2.6235 0.60542
0 -2.2703 1.0595
0 -2.119 0.55497
0 -1.7658 1.0595
0 -2.6739 0.40361
0 -2.6235 0.75677
0 -1.3622 1.0595
0 -2.7748 -0.1009
0 -1.0595 0.80722
0 -2.2703 -1.1604
0 -0.95858 0.55497
0 -1.9172 -1.2108
0.050451 -1.1604 0.35316
-0.050451 -1.4631 -1.1604
-0.30271 -2.0181 0.050451
0.65587 -4.9947 -1.3622
0 1.8667 -0.35316
0 1.9172 -0.35316
-0.20181 -0.95858 -0.70632
0 1.6649 -0.35316
0 1.8163 -0.30271
-1.009 -3.3298 -0.25226
1.4126 -3.4307 -0.35316
0 1.4631 -0.40361
0 1.7153 -0.25226
0.15135 -2.119 1.1099
0 1.6649 -0.35316
-1.1604 -2.8757 0.80722
0 1.2108 -0.50451
0 -2.3712 0.80722
0 1.9676 -0.60542
0.050451 -2.6739 0.85767
0 1.4631 -0.60542
0.70632 -0.80722 0.1009
0 1.7153 -0.25226
0.20181 -2.6235 -0.35316
0 1.3117 -0.40361
-0.050451 -1.564 0.35316
-0.95858 -1.8667 0.35316
0 1.0595 -0.75677
0 2.0685 0.95858
0 2.119 0.1009
0.60542 -0.65587 -0.30271
0 2.5226 -0.80722
0.050451 -0.40361 -0.90813
-0.40361 -2.7244 0.25226
0 0.50451 -1.1099
0 -3.2289 0.90813
0 2.2703 -1.3622
-0.35316 -3.1784 0.65587
0 1.3117 -1.4126
1.0595 -1.9676 0.15135
0 1.1604 -1.1604
-0.30271 -3.3298 2.2199
0 1.6649 -1.6144
0.15135 -2.3208 -0.80722
0 1.6649 -2.1694
-1.5135 -1.9172 -0.95858
-0.050451 -2.6739 1.6144
0 1.4126 -2.5226
1.8163 -1.1604 0.40361
0 0.95858 -2.6739
0 0.45406 -2.6739
-0.45406 -1.1099 0
0 -0.20181 -2.3208
-0.050451 -2.1694 1.7153
0 -0.85767 -1.8667
0 -1.4126 -1.2613
-1.2613 -2.4721 -1.3622
1.8163 -1.5135 -0.050451
0 -1.6649 1.3622
-1.1604 -0.45406 1.009
0.60542 -1.2108 1.1099
0.25226 -2.6235 -0.70632
0 1.1604 -0.25226
0 1.1099 -0.20181
-0.35316 -2.119 -0.30271
0 2.2703 0.40361
0.30271 -0.55497 1.1099
-0.20181 -0.25226 0.90813
0 1.8163 0.60542
0 1.3622 0.75677
-0.050451 -0.85767 1.1604
0 0.95858 0.95858
0 -2.4217 -2.8757
0 -0.40361 0.80722
0 0.70632 1.009
0.1009 0.80722 -0.30271
0 0.75677 -0.15135
0 0.25226 0.35316
-0.050451 0.40361 0.15135
0 0.45406 0.70632
0 0.50451 0.1009
0 0.15135 0.75677
-0.050451 0.15135 0.95858
0 2.7244 -0.35316
0.050451 2.7244 -0.35316
-0.050451 0.35316 0.90813
0 0.15135 0
-0.050451 0.40361 0.95858
0 3.0271 -0.50451
0 2.7748 -0.60542
0 -1.9172 -2.5226
0 2.8253 -0.40361
0 2.3208 -0.70632
0 -3.683 2.1694
0 2.8253 -0.70632
0 3.2793 -1.009
0 -1.4126 0.90813
0 1.9676 -1.1604
0 -2.7748 1.0595
0 2.2199 -1.009
0 -2.3208 -1.8667
0 2.7244 -0.1009
0 -1.009 -0.20181
0 2.3712 -0.45406
