500000 25000
1 0 100001 11504.3 11259.8 11517.5
2 5 100000 11454.4 11221.9 11478.2
3 10 99999 11310.4 11113.6 11366.5
4 15 99998 11087.6 10948.9 11196.4
5 20 99997 10806.6 10746.6 10986.4
6 25 99996 10487.7 10524.6 10754.7
7 30 99995 10147.1 10296.3 10514.6
8 35 99994 9793.66 10067.4 10272.2
9 40 99993 9430.03 9837.08 10027
10 45 99992 9054.41 9599.86 9773.98
11 50 99991 8664.02 9349.11 9506.77
12 55 99990 8257.86 9080.05 9220.61
13 60 99989 7838.46 8791.54 8914.24
14 65 99988 7411.83 8486.33 8590.2
15 70 99987 6986.26 8169.98 8253.85
16 75 99986 6570.34 7848.97 7911.73
17 80 99985 6170.98 7528.88 7569.76
18 85 99984 5792.25 7213.2 7232
19 90 99983 5434.98 6902.93 6900.23
20 95 99982 5097.42 6597.19 6574.25
21 100 99981 4776.25 6294.16 6252.75
22 105 99980 4467.89 5992.22 5934.28
23 110 99979 4169.36 5690.77 5618.13
24 115 99978 3878.77 5390.55 5304.66
25 120 99977 3595.24 5093.42 4995.33
26 125 99976 3318.5 4801.8 4692.29
27 130 99975 3048.27 4518.03 4397.84
28 135 99974 2783.81 4243.79 4113.87
29 140 99973 2523.71 3979.8 3841.53
30 145 99972 2265.92 3725.85 3581.11
31 150 99971 2008.07 3481.03 3332.12
32 155 99970 1747.91 3244.11 3093.55
33 160 99969 1483.63 3013.94 2864.11
34 165 99968 1214.18 2789.62 2642.53
35 170 99967 939.264 2570.62 2427.67
36 175 99966 659.232 2356.67 2218.58
37 180 99965 374.86 2147.57 2014.44
38 185 99964 87.1105 1943.06 1814.52
39 190 99963 -203.042 1742.71 1618.16
40 195 99962 -494.661 1545.91 1424.69
41 200 99961 -786.806 1351.96 1233.53
42 205 99960 -1078.44 1160.19 1044.18
43 210 99959 -1368.34 970.039 856.216
44 215 99958 -1655.06 781.108 669.278
45 220 99957 -1937.01 593.144 482.981
46 225 99956 -2212.5 405.965 296.875
47 230 99955 -2479.96 219.384 110.413
48 235 99954 -2737.96 33.1701 -76.9972
49 240 99953 -2985.3 -152.942 -265.914
50 245 99952 -3220.98 -339.197 -456.763
51 250 99951 -3444.15 -525.741 -649.753
52 255 99950 -3653.97 -712.557 -844.82
53 260 99949 -3849.56 -899.444 -1041.67
54 265 99948 -4029.9 -1086.03 -1239.81
55 270 99947 -4193.86 -1271.82 -1438.72
56 275 99946 -4340.22 -1456.31 -1637.89
57 280 99945 -4467.77 -1639 -1836.9
58 285 99944 -4575.32 -1819.5 -2035.45
59 290 99943 -4661.82 -1997.47 -2233.35
60 295 99942 -4726.42 -2172.63 -2430.39
61 300 99941 -4768.49 -2344.71 -2626.35
62 305 99940 -4787.69 -2513.41 -2820.83
63 310 99939 -4784.09 -2678.41 -3013.33
64 315 99938 -4758.19 -2839.3 -3203.14
65 320 99937 -4710.99 -2995.62 -3389.45
66 325 99936 -4644.01 -3146.87 -3571.41
67 330 99935 -4559.17 -3292.55 -3748.15
68 335 99934 -4458.73 -3432.16 -3918.88
69 340 99933 -4345.16 -3565.25 -4082.9
70 345 99932 -4221.04 -3691.44 -4239.64
71 350 99931 -4088.99 -3810.44 -4388.62
72 355 99930 -3951.66 -3922.01 -4529.45
73 360 99929 -3811.76 -4025.99 -4661.73
74 365 99928 -3672.11 -4122.2 -4785.04
75 370 99927 -3535.59 -4210.48 -4898.89
76 375 99926 -3405.1 -4290.59 -5002.7
77 380 99925 -3283.44 -4362.25 -5095.87
78 385 99924 -3173.11 -4425.1 -5177.79
79 390 99923 -3076.11 -4478.77 -5247.95
80 395 99922 -2993.83 -4522.87 -5305.96
81 400 99921 -2926.88 -4557.06 -5351.61
82 405 99920 -2875.03 -4581.09 -5384.87
83 410 99919 -2837.26 -4594.84 -5405.84
84 415 99918 -2811.85 -4598.27 -5414.72
85 420 99917 -2796.51 -4591.47 -5411.69
86 425 99916 -2788.59 -4574.62 -5396.91
87 430 99915 -2785.18 -4547.93 -5370.43
88 435 99914 -2783.29 -4511.64 -5332.24
89 440 99913 -2779.86 -4465.96 -5282.33
90 445 99912 -2771.84 -4411.13 -5220.76
91 450 99911 -2756.12 -4347.35 -5147.74
92 455 99910 -2729.58 -4274.87 -5063.74
