0 -2.8253 -2.8253
-1.3117 -2.4721 -2.4721
1.3117 -2.4721 -2.4721
-2.2199 -1.6144 -1.6144
2.2199 -1.6144 -1.6144
-1.5135 -1.3622 -1.3622
1.5135 -1.4126 -1.4126
-1.6144 -3.0775 -3.0775
1.5135 -3.0271 -3.0271
-2.5226 -0.65587 -0.65587
2.5226 -0.65587 -0.65587
-2.8253 -3.9857 -3.9857
2.8253 -3.9857 -3.9857
-4.137 0.15135 0.15135
4.137 0.15135 0.15135
-2.3208 0.25226 0.25226
2.4217 0.25226 0.25226
0 -4.1875 -4.1875
0 1.6144 1.6144
0 1.6144 1.6144
-2.0181 0.95858 0.95858
2.0181 1.009 1.009
-1.1099 1.5135 1.5135
-1.1099 1.4631 1.4631
1.009 1.4631 1.4631
1.009 1.4631 1.4631
-0.70632 1.8667 1.8667
-0.70632 1.8667 1.8667
0.70632 1.9172 1.9172
0.70632 1.8667 1.8667
-0.20181 2.4721 2.4721
-0.20181 2.4217 2.4217
0.20181 2.4217 2.4217
0.20181 2.4217 2.4217
-1.4126 1.5135 1.5135
1.4126 1.5135 1.5135
0 2.573 2.573
0 2.6235 2.6235
-5.2469 1.0595 1.0595
5.2469 1.009 1.009
-0.60542 1.7658 1.7658
0.70632 1.8163 1.8163
0 1.9172 1.9172
0 3.7839 3.7839
0 3.7839 3.7839
-0.60542 3.582 3.582
-0.60542 3.582 3.582
0.70632 3.5316 3.5316
0.70632 3.582 3.582
-2.119 2.3208 2.3208
-2.119 2.3208 2.3208
2.119 2.3712 2.3712
2.119 2.3712 2.3712
-2.3208 0.75677 0.75677
-2.3208 0.75677 0.75677
2.3208 0.75677 0.75677
2.3208 0.75677 0.75677
-5.3478 1.2108 1.2108
5.3478 1.2613 1.2613
0 -4.5406 -4.5406
0 -0.1009 -0.1009
0 -0.15135 -0.15135
-3.5316 -4.2884 -4.2884
3.5316 -4.2884 -4.2884
-4.6415 1.009 1.009
4.6415 1.009 1.009
-3.8343 -3.8343 -3.8343
3.8343 -3.8343 -3.8343
0 -1.2108 -1.2108
0.1009 2.4721 2.4721
0 0.95858 0.95858
0 0.95858 0.95858
-3.128 -3.1784 -3.1784
3.128 -3.1784 -3.1784
-1.7153 0.45406 0.45406
-1.7153 0.40361 0.40361
1.8163 0.40361 0.40361
1.8163 0.40361 0.40361
-2.3208 0.1009 0.1009
2.3208 0.1009 0.1009
-2.0181 -2.3712 -2.3712
1.9172 -2.3712 -2.3712
-1.7153 -0.30271 -0.30271
-1.7153 -0.25226 -0.25226
1.7153 -0.30271 -0.30271
1.7153 -0.25226 -0.25226
-0.90813 -0.75677 -0.75677
0.80722 -0.70632 -0.70632
-0.60542 -1.564 -1.564
0.60542 -1.564 -1.564
-0.90813 -0.65587 -0.65587
-0.90813 -0.70632 -0.70632
0.90813 -0.65587 -0.65587
0.90813 -0.65587 -0.65587
0 -0.80722 -0.80722
0 -0.80722 -0.80722
0 -6.0542 1.5135
-1.4126 -5.6001 1.009
1.4126 -5.6001 0.95858
-0.30271 -3.9352 -2.119
0.30271 -3.9352 -2.119
-3.0271 -1.3622 -1.4631
3.0271 -1.3622 -1.4631
-1.4126 -5.0451 -2.2703
1.3117 -5.0956 -2.2703
-3.128 -4.3388 2.0685
3.2289 -4.3388 2.0685
0 -5.146 -3.0775
-4.3388 0.50451 -0.80722
4.4397 0.55497 -0.80722
-3.8343 -3.4811 2.9766
3.8343 -3.5316 3.0271
