500000 25000
1 0 100001 8790.76 9523.64 9171.77
2 5 100000 8737.21 9473.78 9122.78
3 10 99999 8581.79 9329.56 8981.09
4 15 99998 8338.29 9104.48 8760.12
5 20 99997 8025.51 8816.9 8478.15
6 25 99996 7662.61 8485.42 8153.73
7 30 99995 7265.17 8124.99 7801.75
8 35 99994 6843.12 7744.86 7431.4
9 40 99993 6400.84 7348.64 7046.29
10 45 99992 5939.15 6936.34 6646.36
11 50 99991 5457.95 6507.01 6230.56
12 55 99990 4958.75 6061.3 5799.41
13 60 99989 4446.05 5602.89 5356.35
14 65 99988 3927.43 5138.59 4907.92
15 70 99987 3412.39 4677.27 4462.66
16 75 99986 2910.65 4228.07 4029.39
17 80 99985 2430.43 3798.75 3615.5
18 85 99984 1977.27 3394.43 3225.82
19 90 99983 1553.71 3017.22 2862.22
20 95 99982 1159.63 2666.61 2524.06
21 100 99981 793.263 2340.36 2209.11
22 105 99980 452.17 2035.65 1914.64
23 110 99979 134.139 1749.88 1638.3
24 115 99978 -162.35 1481.25 1378.48
25 120 99977 -438.068 1228.73 1134.4
26 125 99976 -693.322 991.839 905.621
27 130 99975 -928.378 770.096 691.651
28 135 99974 -1143.83 562.601 491.465
29 140 99973 -1340.78 367.759 303.336
30 145 99972 -1520.84 183.289 124.915
31 150 99971 -1685.83 6.44232 -46.466
32 155 99970 -1837.5 -165.595 -213.391
33 160 99969 -1977.21 -335.299 -377.98
34 165 99968 -2105.65 -504.48 -541.646
35 170 99967 -2222.86 -674.132 -705.029
36 175 99966 -2328.26 -844.453 -868.085
37 180 99965 -2420.88 -1015.01 -1030.27
38 185 99964 -2499.54 -1184.94 -1190.74
39 190 99963 -2563.07 -1353.18 -1348.51
40 195 99962 -2610.35 -1518.53 -1502.52
41 200 99961 -2640.38 -1679.75 -1651.68
42 205 99960 -2652.27 -1835.47 -1794.78
43 210 99959 -2645.24 -1984.2 -1930.51
44 215 99958 -2618.68 -2124.28 -2057.46
45 220 99957 -2572.2 -2253.96 -2174.1
46 225 99956 -2505.8 -2371.51 -2278.96
47 230 99955 -2419.93 -2475.38 -2370.65
48 235 99954 -2315.55 -2564.34 -2448.01
49 240 99953 -2194.12 -2637.56 -2510.21
50 245 99952 -2057.53 -2694.71 -2556.79
51 250 99951 -1907.93 -2735.8 -2587.68
52 255 99950 -1747.66 -2761.2 -2603.21
53 260 99949 -1579.14 -2771.45 -2604.04
54 265 99948 -1404.82 -2767.2 -2591.08
55 270 99947 -1227.21 -2749.2 -2565.44
56 275 99946 -1048.86 -2718.27 -2528.34
57 280 99945 -872.382 -2675.39 -2481.05
58 285 99944 -700.387 -2621.72 -2424.85
59 290 99943 -535.416 -2558.6 -2361.03
60 295 99942 -379.809 -2487.54 -2290.85
61 300 99941 -235.571 -2410.13 -2215.54
62 305 99940 -104.254 -2327.91 -2136.25
63 310 99939 13.1139 -2242.25 -2054.06
64 315 99938 116.052 -2154.24 -1969.91
65 320 99937 204.575 -2064.67 -1884.54
66 325 99936 279.108 -1974 -1798.53
67 330 99935 340.377 -1882.44 -1712.26
68 335 99934 389.31 -1790.09 -1625.96
69 340 99933 426.98 -1697.01 -1539.69
70 345 99932 454.582 -1603.3 -1453.46
71 350 99931 473.439 -1509.16 -1367.2
72 355 99930 485.034 -1414.81 -1280.83
73 360 99929 491.031 -1320.46 -1194.24
74 365 99928 493.268 -1226.23 -1107.34
