500000 25000
1 0 100001 9339.21 9357.68 9736.37
2 5 100000 9284.05 9308.14 9686.73
3 10 99999 9124.06 9164.94 9542.9
4 15 99998 8873.39 8941.81 9318.32
5 20 99997 8551.27 8657.34 9031.25
6 25 99996 8177.25 8330.37 8700.15
7 30 99995 7767.19 7975.98 8339.84
8 35 99994 7331.06 7603.33 7959.41
9 40 99993 6873.25 7215.89 7562.4
10 45 99992 6394.48 6813.37 7148.71
11 50 99991 5894.64 6394.51 6717.36
12 55 99990 5375.35 5959.66 6268.96
13 60 99989 4841.31 5512.27 5807.13
14 65 99988 4300.33 5058.95 5338.57
15 70 99987 3762.18 4608.41 4872.02
16 75 99986 3236.76 4169.68 4416.46
17 80 99985 2732.37 3750.28 3979.48
18 85 99984 2254.54 3355.06 3566.03
19 90 99983 1805.71 2985.84 3178.1
20 95 99982 1385.73 2641.78 2815.13
21 100 99981 992.712 2320.45 2474.92
22 105 99980 624.187 2018.91 2154.71
23 110 99979 277.879 1734.64 1852.09
24 115 99978 -47.8164 1466.01 1565.43
25 120 99977 -353.799 1212.29 1293.96
26 125 99976 -640.519 973.251 1037.41
27 130 99975 -908.381 748.663 795.535
28 135 99974 -1158.09 537.794 567.657
29 140 99973 -1390.82 339.175 352.378
30 145 99972 -1608.21 150.637 147.595
31 150 99971 -1812.12 -30.3895 -49.2605
32 155 99970 -2004.31 -206.453 -240.82
33 160 99969 -2186.11 -379.65 -429.359
34 165 99968 -2358.2 -551.332 -616.478
35 170 99967 -2520.48 -722.012 -802.945
36 175 99966 -2672.15 -891.471 -988.747
37 180 99965 -2811.85 -1059 -1173.27
38 185 99964 -2937.9 -1223.67 -1355.55
39 190 99963 -3048.48 -1384.54 -1534.5
40 195 99962 -3141.87 -1540.77 -1708.98
41 200 99961 -3216.51 -1691.51 -1877.88
42 205 99960 -3271.01 -1835.88 -2040
43 210 99959 -3304.2 -1972.77 -2193.97
44 215 99958 -3315.05 -2100.79 -2338.25
45 220 99957 -3302.74 -2218.36 -2471.11
46 225 99956 -3266.65 -2323.79 -2590.78
47 230 99955 -3206.47 -2415.51 -2695.61
48 235 99954 -3122.37 -2492.28 -2784.27
49 240 99953 -3015.05 -2553.27 -2855.91
50 245 99952 -2885.84 -2598.17 -2910.14
51 250 99951 -2736.68 -2627.13 -2947.09
52 255 99950 -2570.04 -2640.63 -2967.26
53 260 99949 -2388.8 -2639.37 -2971.43
54 265 99948 -2196.03 -2624.16 -2960.49
55 270 99947 -1994.86 -2595.8 -2935.44
56 275 99946 -1788.35 -2555.14 -2897.33
57 280 99945 -1579.44 -2503.07 -2847.3
58 285 99944 -1370.89 -2440.6 -2786.61
59 290 99943 -1165.31 -2368.92 -2716.65
60 295 99942 -965.168 -2289.38 -2638.96
61 300 99941 -772.701 -2203.4 -2555.11
62 305 99940 -589.888 -2112.45 -2466.65
63 310 99939 -418.349 -2017.85 -2374.99
64 315 99938 -259.262 -1920.77 -2281.28
65 320 99937 -113.32 -1822.11 -2186.43
66 325 99936 19.274 -1722.52 -2091.05
67 330 99935 138.771 -1622.48 -1995.56
68 335 99934 245.788 -1522.34 -1900.24
69 340 99933 341.231 -1422.43 -1805.35
70 345 99932 426.219 -1323.06 -1711.1
71 350 99931 502.03 -1224.59 -1617.71
72 355 99930 570.071 -1127.38 -1525.34
73 360 99929 631.869 -1031.78 -1434.09
74 365 99928 689.034 -938.075 -1343.92
75 370 99927 743.211 -846.488 -1254.69
76 375 99926 795.994 -757.155 -1166.19
77 380 99925 848.827 -670.158 -1078.19
78 385 99924 902.903 -585.541 -990.498
79 390 99923 959.117 -503.33 -903.016
80 395 99922 1018.05 -423.562 -815.746
81 400 99921 1080.02 -346.294 -728.795
82 405 99920 1145.17 -271.623 -642.351
83 410 99919 1213.47 -199.699 -556.648
84 415 99918 1284.79 -130.721 -471.949
85 420 99917 1358.86 -64.943 -388.514
86 425 99916 1435.19 -2.64778 -306.603
87 430 99915 1513.04 55.8825 -226.469
88 435 99914 1591.4 110.406 -148.367
89 440 99913 1669.03 160.775 -72.5404
90 445 99912 1744.51 206.985 0.779639
91 450 99911 1816.36 249.202 71.4057
92 455 99910 1883.18 287.785 139.218
93 460 99909 1943.7 323.266 204.213
94 465 99908 1996.78 356.318 266.526
95 470 99907 2041.48 387.704 326.468
96 475 99906 2076.89 418.236 384.515
97 480 99905 2102.14 448.744 441.306
98 485 99904 2116.34 480.041 497.613
99 490 99903 2118.57 512.934 554.307
100 495 99902 2107.95 548.2 612.305
101 500 99901 2083.79 586.59 672.515
102 505 99900 2045.68 628.802 735.791
103 510 99899 1993.56 675.469 802.89
104 515 99898 1927.79 727.14 874.457
105 520 99897 1849.05 784.283 951.03
106 525 99896 1758.23 847.276 1033.06
107 530 99895 1656.3 916.412 1120.95
108 535 99894 1544.17 991.908 1215.01
109 540 99893 1422.6 1073.88 1315.49
110 545 99892 1292.22 1162.33 1422.48
111 550 99891 1153.58 1257.13 1535.88
112 555 99890 1007.24 1357.93 1655.33
113 560 99889 853.868 1464.24 1780.21
114 565 99888 694.329 1575.31 1909.62
115 570 99887 529.685 1690.25 2042.45
116 575 99886 361.167 1808 2177.42
117 580 99885 190.066 1927.41 2313.11
118 585 99884 17.6032 2047.26 2448.07
119 590 99883 -155.174 2166.28 2580.77
120 595 99882 -327.453 2283.23 2709.69
121 600 99881 -498.63 2396.8 2833.31
