0.53928 0.0034427
0.56131 0.0041533
0.57889 0.0036023
0.57214 0.0047375
0.578 0.0043094
0.51694 0.0082534
0.53778 0.0049543
0.54285 0.0068092
0.58452 0.0074187
0.56949 0.0075729
