5.3556 6.4491 6.9632 7.3562 8.032 8.0322 8.5335 8.5336 10.274 10.946 11.717 11.782 11.782 13.144 14.201 14.201 14.626 16.788 16.794 16.794 21.46 21.547 22.543 22.543
5.254 5.4416 6.2898 7.5435 8.3095 8.9121 9.0739 9.5833 9.9371 11.028 11.523 11.871 12.003 13.241 14.964 15.26 15.408 16.341 17.377 18.045 19.852 21.108 21.84 22.195
4.9052 5.2186 6.3701 8.2658 8.7797 8.9455 9.0427 9.6401 10.178 10.45 11.833 11.982 12.925 13.141 13.491 14.703 17.489 17.551 17.631 17.757 19.509 21.04 21.154 21.498
5.254 5.4416 6.2898 7.5435 8.3095 8.9121 9.0739 9.5833 9.9371 11.028 11.523 11.871 12.003 13.241 14.964 15.26 15.408 16.341 17.377 18.045 19.852 21.108 21.84 22.195
5.3556 6.4491 6.9632 7.3562 8.032 8.0322 8.5335 8.5336 10.274 10.946 11.717 11.782 11.782 13.144 14.201 14.201 14.626 16.788 16.794 16.794 21.46 21.547 22.543 22.543
6.5326 6.5326 7.2912 7.2912 7.6161 7.6163 8.3115 8.3115 11.039 11.039 11.393 11.393 12.166 12.166 12.953 12.953 15.8 15.801 17.072 17.072 22.139 22.139 22.475 22.475
5.254 5.4416 6.2898 7.5435 8.3095 8.9121 9.0739 9.5833 9.9371 11.028 11.523 11.871 12.003 13.241 14.964 15.26 15.408 16.341 17.377 18.045 19.852 21.108 21.84 22.195
4.0236 4.049 5.1312 6.3916 8.8999 9.2442 9.2444 10.081 10.286 10.286 10.422 12.513 12.513 12.992 14.019 14.552 16.455 16.455 18.065 18.858 18.858 21.371 22.553 22.553
2.9432 4.4494 4.5931 6.9673 7.3802 9.2345 9.316 9.6318 10.56 10.726 11.177 11.302 12.676 12.7 13.811 15.757 16.164 16.478 17.217 19.06 19.669 21.49 22.606 22.776
4.0236 4.049 5.1312 6.3916 8.8999 9.2442 9.2444 10.081 10.286 10.286 10.422 12.513 12.513 12.992 14.019 14.552 16.455 16.455 18.065 18.858 18.858 21.371 22.553 22.553
