0.61495 0.010437
0.63119 0.0099566
0.63484 0.011088
0.57014 0.0089594
0.59899 0.0085789
0.62966 0.014551
0.61741 0.01032
0.57588 0.0078016
0.60918 0.014448
0.60038 0.011386
