1.2308e-11 9.3294e-12 1.0351e-11 9.6001e-12 5.9107e-12 6.9949e-12 7.3838e-12 4.068e-12 4.6922e-12 9.6612e-12 1.0705e-11 4.7454e-12 4.8828e-12 2.9812e-12 2.8246e-12 4.1519e-12 4.1104e-12 1.9609e-12 1.2514e-12 2.866e-12 3.8466e-12 2.1663e-12 1.7727e-12 1.5029e-12 2.7927e-12 3.1342e-12 2.4765e-12 3.1186e-12 2.7896e-12 3.6068e-12 2.4481e-12 3.0856e-12 5.3486e-12 4.5441e-12 1.5592e-12 1.5257e-12 8.8642e-13 8.1342e-13 7.9016e-13 1.2635e-12 1.5277e-12 1.2447e-12 1.5764e-12 2.2328e-12 2.8256e-12 2.483e-12 2.9445e-12 2.8495e-12
1.4602e-11 1.4756e-11 9.6109e-12 8.2153e-12 6.1072e-12 5.1371e-12 8.0536e-12 4.4434e-12 8.6747e-12 3.9756e-12 4.9352e-12 7.6456e-12 2.8052e-12 3.1146e-12 3.0018e-12 2.9661e-12 3.8914e-12 2.845e-12 3.9646e-12 2.2417e-12 3.0898e-12 2.1542e-12 2.1985e-12 1.7189e-12 2.1738e-12 3.1332e-12 4.1282e-12 3.7238e-12 2.146e-12 1.8996e-12 5.2427e-12 2.343e-12 3.2922e-12 2.057e-12 1.2229e-12 1.1019e-12 1.5245e-12 7.6009e-13 1.1436e-12 2.3709e-12 1.4862e-12 1.6065e-12 1.7766e-12 2.4502e-12 1.484e-12 2.2668e-12 2.8566e-12 2.8543e-12
1.2364e-11 1.2024e-11 1.157e-11 7.8319e-12 6.0609e-12 5.7711e-12 7.0519e-12 1.1591e-11 3.478e-12 4.6981e-12 3.5543e-12 3.0234e-12 6.7411e-12 3.2286e-12 2.5443e-12 3.3156e-12 2.8048e-12 3.3265e-12 2.5211e-12 3.3709e-12 2.7481e-12 3.0958e-12 3.2582e-12 2.6717e-12 5.1051e-12 3.8753e-12 3.8682e-12 1.4488e-12 1.4616e-12 2.3466e-12 5.2124e-12 1.7887e-12 1.7303e-12 2.552e-12 1.4214e-12 1.4895e-12 8.9068e-13 1.0757e-12 1.2196e-12 2.9213e-12 1.0526e-12 1.5937e-12 1.5257e-12 1.2937e-12 2.9237e-12 1.8118e-12 2.2201e-12 2.2735e-12
1.1816e-11 1.1908e-11 9.2507e-12 8.8478e-12 5.6077e-12 5.7655e-12 7.5149e-12 4.3122e-12 1.0145e-11 4.0598e-12 5.8749e-12 8.2037e-12 3.2837e-12 3.17e-12 3.3606e-12 2.914e-12 5.0335e-12 2.6492e-12 4.5728e-12 2.4134e-12 2.9637e-12 2.2857e-12 2.3043e-12 1.7749e-12 2.3697e-12 3.4747e-12 4.4775e-12 4.1247e-12 2.2451e-12 1.6473e-12 4.6308e-12 2.437e-12 2.9758e-12 1.8922e-12 1.2127e-12 1.0629e-12 1.6964e-12 7.5589e-13 1.2806e-12 2.4159e-12 1.3732e-12 1.3423e-12 1.8011e-12 2.3562e-12 1.603e-12 2.2187e-12 2.7312e-12 2.5965e-12
1.5641e-11 1.0066e-11 1.0151e-11 9.8478e-12 5.3432e-12 8.8882e-12 6.9644e-12 5.0269e-12 6.5098e-12 1.0952e-11 1.0163e-11 4.8334e-12 5.0745e-12 2.8097e-12 2.5015e-12 4.6268e-12 4.5333e-12 1.9565e-12 1.4653e-12 2.557e-12 3.638e-12 2.4016e-12 1.9433e-12 1.5583e-12 2.7525e-12 3.1816e-12 2.6073e-12 3.2006e-12 3.1911e-12 3.3817e-12 2.2453e-12 3.1491e-12 4.7677e-12 4.3512e-12 1.5914e-12 1.5505e-12 8.7127e-13 8.9479e-13 8.649e-13 1.2547e-12 1.5549e-12 1.1338e-12 1.7202e-12 1.9277e-12 3.3775e-12 2.5976e-12 3.0974e-12 2.8162e-12
1.2092e-11 1.1627e-11 8.957e-12 7.4483e-12 7.4537e-12 8.554e-12 8.8953e-12 7.3377e-12 6.5371e-12 6.9397e-12 8.6446e-12 8.3274e-12 4.07e-12 5.534e-12 2.8627e-12 2.8532e-12 3.1878e-12 3.5108e-12 1.9889e-12 2.1663e-12 2.103e-12 1.9816e-12 2.0153e-12 2.324e-12 2.0746e-12 2.0971e-12 3.3783e-12 3.2014e-12 3.2786e-12 3.5313e-12 3.7916e-12 3.2452e-12 2.6334e-12 2.8249e-12 1.798e-12 1.7547e-12 7.0633e-13 7.2022e-13 1.0986e-12 1.1418e-12 1.6525e-12 1.5613e-12 1.5015e-12 1.6268e-12 2.8878e-12 2.7083e-12 2.8602e-12 2.5515e-12
1.5845e-11 1.2617e-11 1.1132e-11 8.9119e-12 5.1581e-12 5.2979e-12 6.6688e-12 4.557e-12 1.0685e-11 3.9159e-12 5.904e-12 7.7908e-12 2.8666e-12 2.9862e-12 2.8392e-12 3.0452e-12 4.4542e-12 2.6558e-12 3.6052e-12 2.6961e-12 2.8661e-12 2.2369e-12 2.2024e-12 2.033e-12 2.6378e-12 3.6436e-12 3.9962e-12 3.5363e-12 2.3122e-12 1.6742e-12 5.0849e-12 2.1865e-12 3.3626e-12 1.7546e-12 1.248e-12 1.0677e-12 1.587e-12 7.7048e-13 1.2363e-12 2.3693e-12 1.4521e-12 1.3955e-12 1.8023e-12 2.6806e-12 1.6065e-12 2.4093e-12 2.5312e-12 2.6325e-12
2.9732e-11 2.0127e-11 1.6117e-11 1.3406e-11 9.7892e-12 8.8352e-12 6.9851e-12 5.4165e-12 5.7556e-12 5.2887e-12 7.4948e-12 7.1658e-12 2.5345e-12 3.9254e-12 6.0668e-12 4.8925e-12 4.4286e-12 3.5338e-12 3.7926e-12 3.6174e-12 2.8093e-12 1.3588e-12 2.456e-12 2.221e-12 2.4773e-12 2.7872e-12 3.7151e-12 3.6101e-12 1.6128e-12 1.41e-12 1.1095e-12 3.037e-12 3.6728e-12 2.8758e-12 2.1771e-12 2.1302e-12 1.976e-12 1.9762e-12 2.2915e-12 1.0867e-12 1.3543e-12 1.1752e-12 1.7404e-12 1.6041e-12 1.9883e-12 2.0497e-12 2.2365e-12 2.3225e-12
3.2387e-11 2.6419e-11 1.9711e-11 1.3969e-11 1.0456e-11 1.3433e-11 5.7097e-12 6.2409e-12 6.0507e-12 3.437e-12 3.7782e-12 7.6688e-12 1.0954e-11 4.2473e-12 5.6883e-12 7.0229e-12 4.1483e-12 6.1801e-12 2.0344e-12 3.2244e-12 2.7636e-12 3.2289e-12 1.7856e-12 2.4838e-12 2.8905e-12 2.6615e-12 1.3652e-12 2.7363e-12 1.7513e-12 2.6148e-12 1.5147e-12 2.7727e-12 5.8508e-12 2.4444e-12 3.2759e-12 9.4216e-13 2.8545e-12 1.9623e-12 2.1952e-12 1.3916e-12 1.2981e-12 1.4544e-12 1.3035e-12 1.4893e-12 1.7055e-12 1.8968e-12 2.3172e-12 2.4579e-12
2.6232e-11 1.8161e-11 1.7176e-11 1.4843e-11 9.487e-12 9.7056e-12 5.9957e-12 4.7216e-12 5.6571e-12 5.5132e-12 9.019e-12 6.3303e-12 2.8109e-12 3.7728e-12 5.8256e-12 4.5061e-12 4.2702e-12 3.8386e-12 4.2717e-12 3.8254e-12 3.0124e-12 1.3915e-12 2.5397e-12 2.6607e-12 2.2648e-12 3.2623e-12 3.532e-12 2.9073e-12 1.6754e-12 1.4188e-12 1.2278e-12 3.2234e-12 3.4948e-12 2.9638e-12 2.1732e-12 2.3206e-12 1.8722e-12 1.9101e-12 1.7435e-12 9.8976e-13 1.259e-12 1.2231e-12 1.7287e-12 1.6202e-12 1.9921e-12 1.8247e-12 2.431e-12 2.2482e-12
