1.5882e-11 1.2129e-11 1.2161e-11 1.3041e-11 1.4754e-11 1.1946e-11 1.2273e-11 1.0629e-11 5.7007e-12 1.1602e-11 1.0208e-11 8.4632e-12 7.517e-12 5.9846e-12 5.7488e-12 5.6108e-12 5.6075e-12 4.738e-12 3.8749e-12 4.115e-12 2.3095e-12 3.6594e-12 3.6204e-12 3.1801e-12
1.3974e-11 1.4693e-11 1.2989e-11 1.1679e-11 1.1757e-11 1.1116e-11 1.6343e-11 1.5507e-11 1.1567e-11 1.0521e-11 7.7132e-12 1.0027e-11 7.9529e-12 5.2675e-12 4.2028e-12 4.4294e-12 4.57e-12 5.1627e-12 3.973e-12 3.3917e-12 3.9387e-12 2.2536e-12 2.5065e-12 2.74e-12
1.6172e-11 1.2306e-11 1.3345e-11 1.2874e-11 1.3013e-11 1.7024e-11 1.2582e-11 1.5265e-11 1.6185e-11 9.1209e-12 1.1469e-11 8.9624e-12 5.7679e-12 5.5471e-12 6.8958e-12 4.3482e-12 3.4551e-12 4.003e-12 3.9648e-12 3.3454e-12 3.6998e-12 2.7436e-12 2.3913e-12 2.5851e-12
1.7981e-11 1.3389e-11 1.3635e-11 1.2942e-11 1.156e-11 1.0192e-11 1.5531e-11 1.3807e-11 9.5559e-12 1.013e-11 7.4043e-12 1.0467e-11 6.2627e-12 5.1239e-12 4.6758e-12 4.7141e-12 4.426e-12 3.9727e-12 3.5606e-12 3.8927e-12 3.3333e-12 2.2641e-12 2.5622e-12 2.4675e-12
1.6577e-11 1.2362e-11 1.1286e-11 1.2392e-11 1.3173e-11 1.2362e-11 1.2251e-11 1.2664e-11 6.4434e-12 1.2727e-11 1.1531e-11 8.9989e-12 8.4514e-12 5.4576e-12 4.9562e-12 5.7049e-12 5.5967e-12 4.506e-12 3.7124e-12 3.8112e-12 2.3705e-12 3.1698e-12 3.3132e-12 3.1704e-12
1.3499e-11 1.2286e-11 1.5019e-11 1.153e-11 1.2386e-11 1.1134e-11 1.445e-11 1.1603e-11 8.4801e-12 8.5618e-12 7.243e-12 9.3166e-12 6.1835e-12 7.4401e-12 5.396e-12 6.4116e-12 4.5392e-12 4.6989e-12 4.2538e-12 4.161e-12 3.2066e-12 3.0886e-12 3.4815e-12 3.3025e-12
1.5625e-11 1.5246e-11 1.4541e-11 1.3624e-11 1.2486e-11 9.2309e-12 1.3181e-11 1.4748e-11 1.0199e-11 1.0098e-11 8.2752e-12 1.0553e-11 7.1753e-12 5.0949e-12 4.5799e-12 5.0727e-12 4.4721e-12 4.4628e-12 3.928e-12 4.1751e-12 3.932e-12 2.1811e-12 2.9032e-12 2.5039e-12
1.8131e-11 1.9643e-11 1.5087e-11 1.269e-11 1.4431e-11 1.1373e-11 1.0338e-11 1.2767e-11 1.5455e-11 1.4115e-11 6.4693e-12 8.5468e-12 7.9989e-12 6.3846e-12 5.0882e-12 3.6404e-12 4.6591e-12 4.8893e-12 3.8489e-12 4.2981e-12 3.3381e-12 2.54e-12 2.2343e-12 2.3934e-12
2.5369e-11 1.6412e-11 1.7754e-11 1.1932e-11 1.5123e-11 1.454e-11 9.2473e-12 1.1782e-11 1.8236e-11 1.879e-11 6.632e-12 6.0815e-12 9.0095e-12 8.707e-12 5.1206e-12 4.4419e-12 4.8076e-12 4.5337e-12 5.1142e-12 4.3334e-12 3.6904e-12 2.8787e-12 2.2793e-12 2.0491e-12
1.3769e-11 2.434e-11 1.6359e-11 1.3481e-11 1.5497e-11 1.0923e-11 1.0304e-11 1.1837e-11 1.4815e-11 1.5263e-11 5.9773e-12 8.4201e-12 8.809e-12 6.3555e-12 5.5151e-12 4.2675e-12 4.194e-12 5.5267e-12 3.6765e-12 3.5121e-12 3.4603e-12 2.4793e-12 2.3489e-12 2.496e-12
1.402e-11 1.4082e-11 1.5082e-11 1.3736e-11 1.1336e-11 1.236e-11 1.312e-11 1.5089e-11 1.0219e-11 8.8448e-12 7.1125e-12 8.9556e-12 8.0441e-12 5.8029e-12 4.7121e-12 4.7036e-12 4.3552e-12 4.3148e-12 3.9903e-12 3.639e-12 3.8887e-12 2.3993e-12 2.2571e-12 2.5681e-12
9.8375e-12 1.1509e-11 1.2779e-11 1.2878e-11 1.0607e-11 1.2443e-11 1.1552e-11 1.4543e-11 1.1757e-11 1.2674e-11 9.0485e-12 8.051e-12 5.6338e-12 5.6566e-12 5.0928e-12 5.0318e-12 4.1985e-12 3.5848e-12 3.5338e-12 4.069e-12 2.2952e-12 2.4378e-12 2.9195e-12 2.7075e-12
1.8002e-11 1.4434e-11 1.2817e-11 1.0276e-11 1.1716e-11 1.4355e-11 1.0607e-11 1.362e-11 1.6934e-11 1.2473e-11 1.2801e-11 9.1184e-12 5.7207e-12 5.4668e-12 7.6633e-12 4.2246e-12 3.6794e-12 4.6033e-12 4.5405e-12 3.273e-12 3.6072e-12 2.6009e-12 2.3882e-12 2.0977e-12
2.8734e-11 1.7508e-11 1.8451e-11 1.2406e-11 1.4782e-11 1.1229e-11 1.1159e-11 1.0078e-11 1.8912e-11 1.3776e-11 6.3111e-12 6.2665e-12 9.342e-12 6.9206e-12 4.4205e-12 4.6825e-12 5.2728e-12 4.4486e-12 4.7506e-12 3.0889e-12 3.1599e-12 2.721e-12 2.0695e-12 2.4212e-12
1.9943e-11 2.4254e-11 2.9507e-11 1.3854e-11 1.2975e-11 1.5174e-11 9.0817e-12 8.6778e-12 6.3432e-12 5.5467e-12 1.4984e-11 1.8388e-11 8.2804e-12 9.9762e-12 4.1807e-12 4.3093e-12 4.4015e-12 5.7816e-12 5.6429e-12 3.389e-12 3.7072e-12 2.4953e-12 2.3418e-12 2.1478e-12
2.7417e-11 1.5295e-11 1.6067e-11 1.1473e-11 1.6067e-11 1.198e-11 1.0477e-11 9.3684e-12 1.3969e-11 1.6237e-11 6.618e-12 6.3169e-12 7.9155e-12 9.1154e-12 5.2695e-12 4.9628e-12 4.9639e-12 4.2899e-12 4.5987e-12 3.4117e-12 3.3397e-12 2.4716e-12 2.0289e-12 2.1126e-12
