1.5179 1.5179 1.8539 1.8539 1.9797 2.4194 4.8269 4.8269 5.149 5.149 6.3617 6.7969 7.9381 7.9381 8.2335 8.2335 10.659 10.731 10.731 10.988 10.988 11.079 13.102 13.102 13.313 13.313 14.732 14.968 14.968 15.119 15.125 15.125 16.264 16.264 16.36 16.36 16.824 16.824 16.827 16.827 16.882 16.882 16.89 16.89 16.94 16.94 16.966 16.966 16.973 16.973 16.974 16.974 17.028 17.028 17.032 17.032 17.113 17.113 17.15 17.15 17.788 17.788 17.889 17.889 18.374 18.706 18.999 18.999 19.14 19.14 20.48 20.48 20.633 20.633 21.358 21.612 21.969 21.969 22.109 22.109 23.256 23.256 23.367 23.367 23.483 23.642 24.195 24.195 24.266 24.266 24.608 24.662 24.698 24.698 24.723 24.723
1.3497 1.3497 1.7598 2.0217 2.0217 2.6391 4.6651 4.6651 5.3093 5.3093 6.1438 7.0142 7.7892 7.7892 8.38 8.38 10.448 10.6 10.6 11.116 11.116 11.288 12.995 12.995 13.416 13.416 14.536 14.888 14.888 15.201 15.201 15.311 16.213 16.213 16.405 16.405 16.822 16.822 16.829 16.829 16.878 16.878 16.894 16.894 16.922 16.922 16.962 16.962 16.978 16.978 16.986 16.986 17.026 17.026 17.033 17.033 17.098 17.098 17.172 17.172 17.739 17.739 17.941 17.941 18.206 18.869 18.93 18.93 19.211 19.211 20.404 20.404 20.709 20.709 21.228 21.736 21.898 21.898 22.179 22.179 23.199 23.199 23.4 23.422 23.422 23.718 24.158 24.158 24.3 24.3 24.577 24.684 24.684 24.685 24.733 24.733
1.1812 1.1812 1.5399 2.1892 2.1892 2.8588 4.5027 4.5027 5.4691 5.4691 5.9257 7.2312 7.6395 7.6395 8.5257 8.5257 10.236 10.469 10.469 11.242 11.242 11.497 12.886 12.886 13.518 13.518 14.34 14.807 14.807 15.275 15.275 15.502 16.161 16.161 16.45 16.45 16.821 16.821 16.831 16.831 16.874 16.874 16.898 16.898 16.901 16.901 16.958 16.958 16.982 16.982 16.999 16.999 17.024 17.024 17.034 17.034 17.084 17.084 17.195 17.195 17.692 17.692 17.995 17.995 18.036 18.861 18.861 19.031 19.283 19.283 20.328 20.328 20.785 20.785 21.096 21.826 21.826 21.857 22.248 22.248 23.141 23.141 23.314 23.475 23.475 23.791 24.12 24.12 24.333 24.333 24.543 24.669 24.669 24.706 24.742 24.742
1.0127 1.0127 1.32 2.3565 2.3565 3.0785 4.3399 4.3399 5.6282 5.6282 5.7074 7.448 7.489 7.489 8.6705 8.6705 10.024 10.336 10.336 11.367 11.367 11.705 12.777 12.777 13.619 13.619 14.143 14.724 14.724 15.348 15.348 15.692 16.108 16.108 16.492 16.492 16.82 16.82 16.833 16.833 16.87 16.87 16.879 16.879 16.902 16.902 16.954 16.954 16.986 16.986 17.009 17.009 17.022 17.022 17.035 17.035 17.071 17.071 17.219 17.219 17.646 17.646 17.864 18.05 18.05 18.793 18.793 19.191 19.355 19.355 20.252 20.252 20.861 20.861 20.961 21.754 21.754 21.977 22.316 22.316 23.082 23.082 23.225 23.528 23.528 23.862 24.081 24.081 24.364 24.364 24.507 24.653 24.653 24.723 24.75 24.75
0.84411 0.84411 1.1 2.5235 2.5235 3.2981 4.1767 4.1767 5.489 5.7869 5.7869 7.3377 7.3377 7.6645 8.8144 8.8144 9.8117 10.203 10.203 11.491 11.491 11.913 12.666 12.666 13.718 13.718 13.944 14.639 14.639 15.42 15.42 15.88 16.053 16.053 16.533 16.533 16.819 16.819 16.836 16.836 16.856 16.856 16.866 16.866 16.906 16.906 16.95 16.95 16.989 16.989 17.018 17.018 17.02 17.02 17.036 17.036 17.061 17.061 17.246 17.246 17.602 17.602 17.691 18.106 18.106 18.726 18.726 19.349 19.428 19.428 20.176 20.176 20.824 20.937 20.937 21.682 21.682 22.094 22.384 22.384 23.022 23.022 23.135 23.579 23.579 23.93 24.04 24.04 24.395 24.395 24.468 24.635 24.635 24.738 24.757 24.757
0.6754 0.6754 0.88003 2.6903 2.6903 3.5176 4.0131 4.0131 5.2704 5.9448 5.9448 7.1857 7.1857 7.8808 8.9574 8.9574 9.5988 10.068 10.068 11.613 11.613 12.119 12.554 12.554 13.745 13.817 13.817 14.553 14.553 15.49 15.49 15.996 15.996 16.067 16.573 16.573 16.818 16.818 16.831 16.831 16.838 16.838 16.863 16.863 16.911 16.911 16.945 16.945 16.993 16.993 17.017 17.017 17.025 17.025 17.037 17.037 17.053 17.053 17.274 17.274 17.516 17.559 17.559 18.163 18.163 18.66 18.66 19.501 19.501 19.505 20.1 20.1 20.686 21.012 21.012 21.609 21.609 22.208 22.451 22.451 22.962 22.962 23.041 23.63 23.63 23.996 23.999 23.999 24.424 24.424 24.426 24.617 24.617 24.751 24.762 24.762
0.50661 0.50661 0.66003 2.8568 2.8568 3.737 3.849 3.849 5.0517 6.1022 6.1022 7.033 7.033 8.0967 9.0996 9.0996 9.3854 9.9329 9.9329 11.735 11.735 12.325 12.44 12.44 13.545 13.913 13.913 14.466 14.466 15.558 15.558 15.938 15.938 16.253 16.61 16.61 16.804 16.804 16.818 16.818 16.841 16.841 16.859 16.859 16.915 16.915 16.941 16.941 16.996 16.996 17.015 17.015 17.031 17.031 17.038 17.038 17.046 17.046 17.304 17.304 17.34 17.518 17.518 18.222 18.222 18.595 18.595 19.575 19.575 19.659 20.024 20.024 20.545 21.088 21.088 21.535 21.535 22.321 22.517 22.517 22.901 22.901 22.945 23.679 23.679 23.956 23.956 24.059 24.381 24.452 24.452 24.597 24.597 24.76 24.766 24.766
0.33778 0.33778 0.44002 3.023 3.023 3.6846 3.6846 3.9564 4.8329 6.259 6.259 6.8796 6.8796 8.3124 9.1715 9.2408 9.2408 9.7964 9.7964 11.855 11.855 12.326 12.326 12.531 13.344 14.009 14.009 14.377 14.377 15.625 15.625 15.879 15.879 16.438 16.647 16.647 16.776 16.776 16.817 16.817 16.844 16.844 16.856 16.856 16.919 16.919 16.937 16.937 17 17 17.012 17.012 17.035 17.035 17.038 17.038 17.041 17.041 17.163 17.336 17.336 17.479 17.479 18.282 18.282 18.53 18.53 19.649 19.649 19.812 19.948 19.948 20.402 21.163 21.163 21.461 21.461 22.431 22.583 22.583 22.839 22.839 22.847 23.728 23.728 23.913 23.913 24.119 24.334 24.479 24.479 24.575 24.575 24.767 24.77 24.77
0.16891 0.16891 0.22001 3.1889 3.1889 3.5197 3.5197 4.1756 4.6139 6.4152 6.4152 6.7255 6.7255 8.5277 8.9573 9.3811 9.3811 9.6589 9.6589 11.975 11.975 12.21 12.21 12.735 13.142 14.103 14.103 14.287 14.287 15.691 15.691 15.818 15.818 16.621 16.681 16.681 16.746 16.746 16.817 16.817 16.846 16.846 16.853 16.853 16.924 16.924 16.932 16.932 16.984 17.003 17.003 17.009 17.009 17.038 17.038 17.038 17.038 17.039 17.039 17.369 17.369 17.44 17.44 18.342 18.342 18.466 18.466 19.723 19.723 19.873 19.873 19.962 20.258 21.238 21.238 21.387 21.387 22.538 22.648 22.648 22.747 22.776 22.776 23.776 23.776 23.868 23.868 24.177 24.284 24.505 24.505 24.553 24.553 24.771 24.771 24.771
0 0 0 3.3545 3.3545 3.3545 3.3545 4.3948 4.3948 6.5706 6.5706 6.5707 6.5707 8.7427 8.7427 9.5205 9.5205 9.5205 9.5205 12.093 12.093 12.093 12.093 12.939 12.939 14.196 14.196 14.196 14.196 15.755 15.755 15.755 15.755 16.714 16.714 16.714 16.714 16.803 16.803 16.817 16.817 16.849 16.849 16.849 16.849 16.928 16.928 16.928 16.928 17.006 17.006 17.006 17.006 17.038 17.038 17.038 17.038 17.038 17.038 17.404 17.404 17.404 17.404 18.404 18.404 18.404 18.404 19.798 19.798 19.798 19.798 20.111 20.111 21.313 21.313 21.313 21.313 22.644 22.644 22.712 22.712 22.712 22.712 23.822 23.822 23.822 23.822 24.232 24.232 24.53 24.53 24.53 24.53 24.772 24.772 24.772
0.16891 0.16891 0.22001 3.1889 3.1889 3.5197 3.5197 4.1756 4.6139 6.4152 6.4152 6.7255 6.7255 8.5277 8.9573 9.3811 9.3811 9.6589 9.6589 11.975 11.975 12.21 12.21 12.735 13.142 14.103 14.103 14.287 14.287 15.691 15.691 15.818 15.818 16.621 16.681 16.681 16.746 16.746 16.817 16.817 16.846 16.846 16.853 16.853 16.924 16.924 16.932 16.932 16.984 17.003 17.003 17.009 17.009 17.038 17.038 17.038 17.038 17.039 17.039 17.369 17.369 17.44 17.44 18.342 18.342 18.466 18.466 19.723 19.723 19.873 19.873 19.962 20.258 21.238 21.238 21.387 21.387 22.538 22.648 22.648 22.747 22.776 22.776 23.776 23.776 23.868 23.868 24.177 24.284 24.505 24.505 24.553 24.553 24.771 24.771 24.771
0.33778 0.33778 0.44002 3.023 3.023 3.6846 3.6846 3.9564 4.8329 6.259 6.259 6.8796 6.8796 8.3124 9.1715 9.2408 9.2408 9.7964 9.7964 11.855 11.855 12.326 12.326 12.531 13.344 14.009 14.009 14.377 14.377 15.625 15.625 15.879 15.879 16.438 16.647 16.647 16.776 16.776 16.817 16.817 16.844 16.844 16.856 16.856 16.919 16.919 16.937 16.937 17 17 17.012 17.012 17.035 17.035 17.038 17.038 17.041 17.041 17.163 17.336 17.336 17.479 17.479 18.282 18.282 18.53 18.53 19.649 19.649 19.812 19.948 19.948 20.402 21.163 21.163 21.461 21.461 22.431 22.583 22.583 22.839 22.839 22.847 23.728 23.728 23.913 23.913 24.119 24.334 24.479 24.479 24.575 24.575 24.767 24.77 24.77
0.50661 0.50661 0.66003 2.8568 2.8568 3.737 3.849 3.849 5.0517 6.1022 6.1022 7.033 7.033 8.0967 9.0996 9.0996 9.3854 9.9329 9.9329 11.735 11.735 12.325 12.44 12.44 13.545 13.913 13.913 14.466 14.466 15.558 15.558 15.938 15.938 16.253 16.61 16.61 16.804 16.804 16.818 16.818 16.841 16.841 16.859 16.859 16.915 16.915 16.941 16.941 16.996 16.996 17.015 17.015 17.031 17.031 17.038 17.038 17.046 17.046 17.304 17.304 17.34 17.518 17.518 18.222 18.222 18.595 18.595 19.575 19.575 19.659 20.024 20.024 20.545 21.088 21.088 21.535 21.535 22.321 22.517 22.517 22.901 22.901 22.945 23.679 23.679 23.956 23.956 24.059 24.381 24.452 24.452 24.597 24.597 24.76 24.766 24.766
0.6754 0.6754 0.88003 2.6903 2.6903 3.5176 4.0131 4.0131 5.2704 5.9448 5.9448 7.1857 7.1857 7.8808 8.9574 8.9574 9.5988 10.068 10.068 11.613 11.613 12.119 12.554 12.554 13.745 13.817 13.817 14.553 14.553 15.49 15.49 15.996 15.996 16.067 16.573 16.573 16.818 16.818 16.831 16.831 16.838 16.838 16.863 16.863 16.911 16.911 16.945 16.945 16.993 16.993 17.017 17.017 17.025 17.025 17.037 17.037 17.053 17.053 17.274 17.274 17.516 17.559 17.559 18.163 18.163 18.66 18.66 19.501 19.501 19.505 20.1 20.1 20.686 21.012 21.012 21.609 21.609 22.208 22.451 22.451 22.962 22.962 23.041 23.63 23.63 23.996 23.999 23.999 24.424 24.424 24.426 24.617 24.617 24.751 24.762 24.762
0.84411 0.84411 1.1 2.5235 2.5235 3.2981 4.1767 4.1767 5.489 5.7869 5.7869 7.3377 7.3377 7.6645 8.8144 8.8144 9.8117 10.203 10.203 11.491 11.491 11.913 12.666 12.666 13.718 13.718 13.944 14.639 14.639 15.42 15.42 15.88 16.053 16.053 16.533 16.533 16.819 16.819 16.836 16.836 16.856 16.856 16.866 16.866 16.906 16.906 16.95 16.95 16.989 16.989 17.018 17.018 17.02 17.02 17.036 17.036 17.061 17.061 17.246 17.246 17.602 17.602 17.691 18.106 18.106 18.726 18.726 19.349 19.428 19.428 20.176 20.176 20.824 20.937 20.937 21.682 21.682 22.094 22.384 22.384 23.022 23.022 23.135 23.579 23.579 23.93 24.04 24.04 24.395 24.395 24.468 24.635 24.635 24.738 24.757 24.757
