0 -1.564 -1.564
0 -1.564 -1.564
0 -1.4631 -1.4631
0 -1.3622 -1.3622
0 -1.2108 -1.2108
0 -1.009 -1.009
0 -0.85767 -0.85767
0 -0.70632 -0.70632
0 -1.2613 -1.2613
0 -1.3117 -1.3117
0 -0.55497 -0.55497
0 -1.2613 -1.2613
0 -1.3117 -1.3117
0 -0.35316 -0.35316
0 -1.2108 -1.2108
0 -1.4126 -1.4126
0 -0.20181 -0.20181
0 -1.0595 -1.0595
0 -1.5135 -1.5135
0 -0.050451 -0.050451
0 -1.7153 -1.7153
0 -0.90813 -0.90813
0 0.15135 0.15135
0 -1.9172 -1.9172
0 -1.0595 -1.0595
0 0.25226 0.25226
0 -1.7658 -1.7658
0 0.35316 0.35316
0 0.90813 0.90813
0 0.90813 0.90813
0 -0.15135 -0.15135
0 0.85767 0.85767
0 0.90813 0.90813
0 0.50451 0.50451
0 0.85767 0.85767
0 0.85767 0.85767
0 0.85767 0.85767
0 0.85767 0.85767
0 0.60542 0.60542
0 0.90813 0.90813
0 0.95858 0.95858
0 0 0
0 1.0595 1.0595
0 1.0595 1.0595
0 0.65587 0.65587
0 1.1604 1.1604
0 1.1604 1.1604
0 1.3117 1.3117
0 1.3117 1.3117
-0.1009 -2.5226 -2.5226
0 1.4126 1.4126
0 1.3622 1.3622
0.15135 0.45406 0.45406
0 1.4631 1.4631
0 1.4126 1.4126
0 1.5135 1.5135
0 1.4631 1.4631
-0.15135 -2.1694 -2.1694
0.20181 0.50451 0.50451
0 1.5135 1.5135
0 1.5135 1.5135
-0.15135 0.65587 0.65587
0 0.15135 0.15135
0.20181 -1.8163 -1.8163
-0.15135 0.75677 0.75677
0 1.009 1.009
0 1.8667 1.8667
0 1.9172 1.9172
0 1.1099 1.1099
0 -2.0685 -2.0685
0 2.1694 2.1694
0 2.1694 2.1694
0 2.119 2.119
0 2.119 2.119
0 2.0181 2.0181
0 2.0181 2.0181
0 0.15135 0.15135
0 1.8163 1.8163
0 1.8163 1.8163
0 -1.8667 -1.8667
0 1.5135 1.5135
0 1.5135 1.5135
