500000 25000
1 0 100001 12598.9 10722.8 13705
2 5 100000 12553.5 10685.4 13667.1
3 10 99999 12423.7 10579.8 13559.6
4 15 99998 12225.8 10421.3 13397.9
5 20 99997 11981.7 10230.7 13202.3
6 25 99996 11713 10027.6 12992.7
7 30 99995 11435.6 9826.43 12783.2
8 35 99994 11157.7 9633.22 12580.1
9 40 99993 10880.2 9446.46 12381.9
10 45 99992 10598.9 9259.6 12182.5
11 50 99991 10308.6 9064.81 11973.9
12 55 99990 10006 8856.27 11750.5
13 60 99989 9691.64 8632.19 11510.2
14 65 99988 9370.08 8395.07 11255.5
15 70 99987 9048.38 8150.48 10991.8
16 75 99986 8734.11 7905.08 10725.6
17 80 99985 8433.36 7664.59 10462.7
18 85 99984 8149.46 7432.44 10206.5
19 90 99983 7882.8 7209.42 9957.98
20 95 99982 7631.41 6994.17 9715.8
21 100 99981 7392.12 6784.24 9477.57
22 105 99980 7161.72 6577.31 9240.99
23 110 99979 6937.88 6372.09 9004.76
24 115 99978 6719.4 6168.69 8769.02
25 120 99977 6506.11 5968.54 8535.3
26 125 99976 6298.37 5773.84 8305.94
27 130 99975 6096.5 5586.93 8083.42
28 135 99974 5900.33 5409.61 7869.63
29 140 99973 5709.04 5242.82 7665.48
30 145 99972 5521.23 5086.57 7470.8
31 150 99971 5335.18 4940.11 7284.5
32 155 99970 5149.23 4802.25 7105.03
33 160 99969 4962.07 4671.72 6930.82
34 165 99968 4772.87 4547.44 6760.67
35 170 99967 4581.37 4428.63 6593.9
36 175 99966 4387.69 4314.77 6430.36
37 180 99965 4192.25 4205.53 6270.19
38 185 99964 3995.52 4100.57 6113.58
39 190 99963 3798.02 3999.49 5960.53
40 195 99962 3600.25 3901.74 5810.72
41 200 99961 3402.69 3806.67 5663.54
42 205 99960 3205.94 3713.6 5518.18
43 210 99959 3010.67 3621.9 5373.8
44 215 99958 2817.62 3531.1 5229.77
45 220 99957 2627.57 3440.87 5085.7
46 225 99956 2441.16 3350.99 4941.49
47 230 99955 2258.82 3261.3 4797.27
48 235 99954 2080.71 3171.63 4653.27
49 240 99953 1906.68 3081.77 4509.71
50 245 99952 1736.31 2991.46 4366.68
51 250 99951 1569.02 2900.44 4224.13
52 255 99950 1404.2 2808.46 4081.89
53 260 99949 1241.29 2715.37 3939.69
54 265 99948 1079.94 2621.13 3797.24
55 270 99947 919.964 2525.78 3654.31
56 275 99946 761.368 2429.49 3510.77
57 280 99945 604.24 2332.42 3366.6
58 285 99944 448.671 2234.73 3221.92
59 290 99943 294.672 2136.49 3076.96
60 295 99942 142.132 2037.69 2931.99
61 300 99941 -9.18742 1938.25 2787.25
62 305 99940 -159.599 1838.1 2642.88
63 310 99939 -309.416 1737.19 2498.93
64 315 99938 -458.875 1635.59 2355.31
65 320 99937 -608.068 1533.47 2211.84
66 325 99936 -756.917 1431.07 2068.29
67 330 99935 -905.201 1328.7 1924.44
68 335 99934 -1052.6 1226.67 1780.1
69 340 99933 -1198.78 1125.24 1635.16
70 345 99932 -1343.49 1024.6 1489.58
71 350 99931 -1486.59 924.826 1343.36
72 355 99930 -1628.14 825.922 1196.56
73 360 99929 -1768.36 727.823 1049.23
74 365 99928 -1907.65 630.436 901.423
75 370 99927 -2046.45 533.67 753.156
76 375 99926 -2185.21 437.459 604.394
77 380 99925 -2324.27 341.788 455.061
78 385 99924 -2463.78 246.69 305.039
79 390 99923 -2603.68 152.226 154.191
80 395 99922 -2743.72 58.4679 2.39258
81 400 99921 -2883.46 -34.534 -150.429
82 405 99920 -3022.33 -126.773 -304.264
83 410 99919 -3159.62 -218.277 -459.006
84 415 99918 -3294.53 -309.101 -614.449
85 420 99917 -3426.17 -399.311 -770.315
86 425 99916 -3553.5 -488.959 -926.289
87 430 99915 -3675.41 -578.085 -1082.1
88 435 99914 -3790.73 -666.695 -1237.56
89 440 99913 -3898.24 -754.766 -1392.59
90 445 99912 -3996.77 -842.233 -1547.24
91 450 99911 -4085.2 -929.002 -1701.61
92 455 99910 -4162.46 -1014.95 -1855.79
93 460 99909 -4227.65 -1099.97 -2009.79
94 465 99908 -4279.96 -1183.97 -2163.44
95 470 99907 -4318.79 -1266.94 -2316.39
96 475 99906 -4343.75 -1348.94 -2468.17
97 480 99905 -4354.72 -1430.12 -2618.26
98 485 99904 -4351.84 -1510.67 -2766.19
99 490 99903 -4335.54 -1590.75 -2911.6
100 495 99902 -4306.51 -1670.53 -3054.36
101 500 99901 -4265.66 -1750.07 -3194.48
102 505 99900 -4214.11 -1829.41 -3332.1
103 510 99899 -4153.13 -1908.5 -3467.36
104 515 99898 -4084.17 -1987.25 -3600.29
105 520 99897 -4008.78 -2065.53 -3730.78
106 525 99896 -3928.68 -2143.15 -3858.54
107 530 99895 -3845.66 -2219.87 -3983.15
108 535 99894 -3761.56 -2295.46 -4104.14
109 540 99893 -3678.26 -2369.71 -4221.1
110 545 99892 -3597.57 -2442.51 -4333.75
111 550 99891 -3521.18 -2513.81 -4442.01
112 555 99890 -3450.56 -2583.62 -4545.98
