1.818e-11 1.2189e-11 1.8703e-11 1.1305e-11 1.2442e-11 1.3254e-11 1.2012e-11 2.2867e-11 1.1713e-11 1.7901e-11 8.9115e-12 1.0456e-11 1.9725e-11 1.0413e-11 2.5462e-11 2.1607e-11 2.1733e-11 1.4429e-11 1.0134e-11 1.3824e-11 1.503e-11 1.4225e-11 1.8567e-11 1.017e-11 1.1015e-11 2.7428e-11 1.8587e-11 1.4177e-11 1.3335e-11 1.3248e-11 2.1639e-11 2.3427e-11 1.2168e-11 1.163e-11 1.6982e-11 2.5175e-11 1.4536e-11 1.7387e-11 8.183e-12 1.2205e-11 9.6384e-12 2.261e-11 8.5606e-12 7.9703e-12 1.1113e-11 7.8064e-12 1.5671e-11 1.0758e-11 2.6031e-11 1.1992e-11 2.2307e-11 2.7115e-11 6.9452e-12 1.8472e-11 4.0975e-11 5.8215e-12 2.3339e-11 4.5319e-12 9.5349e-12 8.0879e-12 7.5621e-12 6.4757e-12 6.9749e-12 6.8793e-12 5.953e-12 5.7474e-12 5.4668e-12 4.3327e-12 4.257e-12 1.4566e-11 2.4532e-11 2.0525e-11 5.7516e-12 2.3582e-11 1.0722e-11 5.955e-12 4.443e-12 1.35e-11 1.8568e-11 9.2949e-12 5.6509e-12 1.0892e-11 3.1747e-11 7.2555e-12 2.6211e-11 1.3387e-11 7.7752e-12 9.3149e-12 6.2073e-12 2.245e-11 4.815e-12 2.5181e-11 8.075e-12 9.0792e-12 1.0208e-11 1.3974e-11 4.4202e-12 3.2742e-12 3.5536e-11 5.5727e-12 4.628e-12 7.6402e-12 3.492e-12 2.914e-12 3.1049e-12 3.2219e-12 3.3265e-12 3.9582e-12 3.0193e-12 4.938e-12 3.7381e-12 2.9022e-12 2.6391e-12 4.9538e-12 5.015e-12 2.279e-12 5.7742e-12 3.4522e-12 6.2716e-12 2.9451e-12
1.2311e-11 2.3452e-11 2.7873e-11 1.5702e-11 2.0503e-11 1.1531e-11 1.9564e-11 1.5585e-11 9.391e-12 1.6722e-11 2.3103e-11 1.5708e-11 2.0136e-11 1.2924e-11 1.4579e-11 1.6202e-11 9.7727e-12 1.2304e-11 1.0499e-11 1.2417e-11 2.4053e-11 1.1769e-11 1.1052e-11 8.341e-12 2.7834e-11 6.6235e-12 1.2245e-11 1.3658e-11 1.0989e-11 3.1647e-11 8.6346e-12 8.5898e-12 1.0016e-11 1.1587e-11 8.6527e-12 2.3765e-11 3.4715e-11 1.1202e-11 9.5606e-12 1.4847e-11 1.6744e-11 1.4268e-11 5.3988e-12 2.003e-11 2.5812e-11 7.4194e-12 2.29e-11 2.1189e-11 3.007e-11 2.6491e-11 9.1827e-12 2.6554e-11 8.3303e-12 9.4538e-12 1.0638e-11 8.4563e-12 2.631e-11 6.4168e-12 5.8595e-12 8.5813e-12 3.4019e-11 2.9784e-11 6.4306e-12 7.9905e-12 7.9874e-12 1.5394e-11 3.6833e-12 1.2021e-11 6.9442e-12 5.4818e-12 5.6175e-12 8.2116e-12 1.244e-11 7.1457e-12 1.3095e-11 7.2745e-12 1.0871e-11 1.0323e-11 6.5362e-12 5.9975e-12 1.4641e-11 1.0095e-11 8.8431e-12 7.2169e-12 6.5175e-12 7.5553e-12 6.7033e-12 1.9819e-11 1.1652e-11 8.4418e-12 2.2189e-11 8.2819e-12 5.6958e-12 6.7308e-12 9.0219e-12 4.7831e-12 6.3892e-12 5.1236e-12 4.4402e-12 7.3444e-12 6.8879e-12 1.269e-11 4.7906e-12 4.4123e-12 4.1057e-12 3.9531e-11 3.3618e-12 3.7732e-12 2.9096e-12 4.0003e-12 5.3997e-12 3.0224e-12 2.9392e-12 3.1995e-12 2.4992e-12 3.1094e-12 4.8283e-11 3.5037e-12 2.7852e-12 4.7371e-12
2.2992e-11 2.4004e-11 1.517e-11 1.5164e-11 7.1086e-12 1.9905e-11 1.1905e-11 1.578e-11 7.546e-12 9.9772e-12 9.6829e-12 1.4353e-11 1.2943e-11 9.101e-12 6.0927e-12 1.2116e-11 9.0787e-12 2.9046e-11 1.1478e-11 1.4779e-11 1.0181e-11 2.6271e-11 2.0227e-11 8.0237e-12 1.1454e-11 1.6158e-11 1.3604e-11 9.6235e-12 1.6917e-11 1.4076e-11 1.6476e-11 1.6489e-11 9.5166e-12 1.64e-11 9.1937e-12 1.1152e-11 2.1455e-11 2.0818e-11 8.2807e-12 1.6387e-11 1.2872e-11 8.7095e-12 1.2634e-11 1.363e-11 6.8299e-12 1.3926e-11 6.7413e-12 8.7454e-12 1.0379e-11 1.6255e-11 1.3544e-11 6.6081e-12 1.66e-11 1.1258e-11 1.2424e-11 1.0948e-11 1.0532e-11 6.0729e-12 2.9787e-11 4.4506e-12 2.4349e-11 5.8656e-12 4.7881e-12 1.0283e-11 9.7055e-12 1.6049e-11 5.7319e-12 7.2573e-12 7.2422e-12 5.5113e-12 4.0831e-12 8.6082e-12 7.6196e-12 9.2057e-12 9.3923e-12 5.1373e-12 1.0412e-11 7.1884e-12 4.8383e-12 8.2658e-12 4.9052e-12 1.2347e-11 8.2752e-12 2.2179e-11 6.5929e-12 9.0524e-12 5.2857e-12 4.6522e-12 7.1861e-12 7.2904e-12 7.4632e-12 5.9613e-12 5.3036e-12 4.6831e-12 5.4299e-12 7.7326e-12 5.8961e-12 5.7768e-12 5.0463e-12 5.0944e-12 9.2874e-12 1.1211e-11 8.0012e-12 3.5282e-12 3.4973e-12 3.3297e-11 7.4621e-12 3.7367e-12 3.4166e-12 3.1188e-12 3.2997e-12 3.0658e-12 1.5182e-11 3.9453e-12 3.2455e-12 4.5303e-12 4.632e-12 3.9494e-11 2.2837e-12 2.5377e-12
2.4681e-11 1.7616e-11 1.701e-11 2.1591e-11 1.2154e-11 1.0591e-11 1.3629e-11 1.473e-11 2.3024e-11 1.627e-11 9.8568e-12 8.8929e-12 1.2233e-11 7.0043e-12 1.2799e-11 1.5716e-11 1.1817e-11 7.8927e-12 2.0712e-11 8.301e-12 2.6593e-11 1.0321e-11 1.3738e-11 1.1696e-11 2.0164e-11 8.325e-12 1.2363e-11 1.3772e-11 7.7011e-12 1.3115e-11 1.0641e-11 8.27e-12 1.5895e-11 1.8027e-11 7.9885e-12 1.7556e-11 1.4196e-11 2.224e-11 5.5313e-12 2.026e-11 1.3754e-11 8.6113e-12 1.4339e-11 7.726e-12 2.5191e-11 8.316e-12 1.4479e-11 1.6117e-11 6.8536e-12 1.2131e-11 7.843e-12 1.2981e-11 6.3603e-12 2.6774e-11 5.6432e-12 1.4131e-11 1.3715e-11 1.2541e-11 8.3473e-12 7.6896e-12 1.1819e-11 5.3753e-12 1.5655e-11 2.7224e-11 5.4686e-12 5.0861e-12 5.78e-12 4.7045e-12 8.781e-12 4.3912e-12 3.0908e-11 1.2827e-11 7.338e-12 5.559e-12 6.7079e-12 1.0058e-11 8.3441e-12 7.456e-12 7.1019e-12 2.7719e-11 8.0901e-12 5.7884e-12 8.9451e-12 5.2129e-12 7.6874e-12 7.4916e-12 1.0986e-11 7.6689e-12 7.2912e-12 1.1041e-11 1.0109e-11 1.0121e-11 5.8444e-12 5.4685e-12 6.0393e-12 8.486e-12 9.1529e-12 8.2325e-12 1.2089e-11 9.2988e-12 4.9382e-12 7.6169e-12 5.3235e-12 4.951e-12 3.968e-12 5.3696e-12 5.4329e-12 2.8603e-12 4.3351e-12 3.1036e-12 3.7974e-12 2.5144e-12 3.5726e-12 3.4104e-12 9.7258e-12 2.4663e-12 3.2471e-12 2.5816e-12 3.2848e-12 3.0334e-12
1.8454e-11 1.2169e-11 2.8792e-11 1.3411e-11 9.8676e-12 1.0609e-11 1.5241e-11 9.625e-12 1.2058e-11 1.809e-11 9.6783e-12 1.5027e-11 2.5224e-11 2.4716e-11 1.8888e-11 1.7607e-11 1.853e-11 1.6713e-11 1.4901e-11 9.9856e-12 1.8578e-11 1.753e-11 1.4959e-11 4.9627e-12 7.4238e-12 1.7582e-11 1.6853e-11 1.3119e-11 1.2911e-11 2.546e-11 2.6498e-11 1.4252e-11 6.2621e-12 9.8102e-12 1.4032e-11 1.0696e-11 1.8014e-11 1.353e-11 1.9518e-11 1.2813e-11 2.2674e-11 1.7954e-11 1.6832e-11 5.0307e-12 7.2543e-12 2.126e-11 1.1737e-11 1.6723e-11 7.3072e-12 1.1929e-11 6.0698e-12 3.1882e-11 1.1816e-11 1.3529e-11 3.2972e-11 6.3519e-12 1.1069e-11 1.3678e-11 8.0043e-12 6.6579e-12 7.9701e-12 5.3049e-12 1.1508e-11 1.9758e-11 8.0698e-12 8.3657e-12 5.6946e-12 1.4241e-11 7.0779e-12 9.2402e-12 6.2153e-12 6.171e-12 2.666e-11 2.2803e-11 7.6411e-12 5.6856e-12 5.6248e-12 9.9773e-12 7.8206e-12 1.0527e-11 3.8855e-12 7.2551e-12 8.1631e-12 3.1654e-11 7.6411e-12 1.0014e-11 6.8348e-12 6.5979e-12 9.4316e-12 6.8005e-12 1.8173e-11 7.1107e-12 6.7988e-12 7.0079e-12 5.4873e-12 2.0244e-11 3.2508e-12 4.3329e-11 6.1485e-12 6.9484e-12 5.6224e-12 1.2621e-11 7.2515e-12 6.815e-12 3.3868e-12 3.7655e-12 4.5199e-12 2.7739e-12 3.1193e-12 4.4065e-12 7.3418e-12 5.5865e-12 4.288e-12 3.8222e-12 4.4726e-12 4.6599e-12 2.8296e-12 3.6986e-12 4.7093e-12 2.7523e-12
1.3658e-11 8.2435e-12 1.3919e-11 1.2219e-11 1.7006e-11 1.7424e-11 2.8731e-11 1.5911e-11 1.8626e-11 1.7469e-11 1.8328e-11 1.7871e-11 1.0366e-11 1.053e-11 1.8656e-11 2.0222e-11 1.6786e-11 1.2223e-11 1.2742e-11 1.2468e-11 2.2247e-11 2.657e-11 1.3355e-11 1.1332e-11 1.4579e-11 1.1589e-11 2.421e-11 1.634e-11 1.0262e-11 1.3667e-11 2.5935e-11 1.4202e-11 1.6252e-11 1.3267e-11 9.5474e-12 2.078e-11 1.2752e-11 1.4224e-11 2.1399e-11 2.3119e-11 1.0588e-11 7.7161e-12 9.7206e-12 1.0352e-11 5.9957e-12 6.5279e-12 1.2311e-11 1.3582e-11 8.3946e-12 8.4065e-12 7.9806e-12 1.4171e-11 1.1325e-11 8.5984e-12 8.1194e-12 1.0468e-11 1.0289e-11 7.2844e-12 7.2351e-12 7.7125e-12 2.3336e-11 9.4774e-12 6.9412e-12 5.312e-12 5.5195e-12 6.2578e-12 8.7504e-12 2.5793e-11 5.0925e-12 1.6933e-11 4.5832e-12 4.4555e-12 8.2033e-12 5.9403e-12 5.9445e-12 8.984e-12 5.6935e-12 1.007e-11 8.8041e-12 5.0674e-12 1.1904e-11 4.5104e-12 4.7393e-12 4.3018e-12 8.6933e-12 7.9072e-12 6.2447e-12 1.3857e-11 1.1246e-11 8.1859e-12 6.8639e-12 6.0604e-12 2.9901e-11 6.0556e-12 8.2878e-12 6.4874e-12 1.0742e-11 5.618e-12 4.7663e-12 4.4754e-12 5.3972e-12 4.753e-12 3.6038e-12 5.3351e-12 3.9594e-12 5.3182e-12 3.8816e-12 3.123e-12 1.8637e-11 2.1748e-12 3.9206e-12 5.0817e-12 2.795e-12 2.733e-12 6.094e-12 3.1056e-12 3.1793e-12 4.7047e-12 3.1674e-12 4.6529e-12
1.9223e-11 2.5873e-11 2.647e-11 1.7267e-11 1.1952e-11 2.0852e-11 1.4138e-11 9.9896e-12 2.1034e-11 9.7479e-12 2.3031e-11 1.3612e-11 8.2966e-12 6.8735e-12 1.6087e-11 1.2892e-11 1.4901e-11 2.9483e-11 1.8057e-11 8.9652e-12 1.78e-11 1.0861e-11 1.1481e-11 2.3848e-11 3.3357e-11 8.5655e-12 1.7474e-11 1.1398e-11 2.3913e-11 1.0436e-11 1.1995e-11 1.4615e-11 1.5239e-11 1.431e-11 1.284e-11 1.1605e-11 1.954e-11 2.3895e-11 1.1987e-11 3.014e-11 1.3876e-11 2.286e-11 8.0049e-12 2.0746e-11 1.9303e-11 8.3773e-12 1.3296e-11 1.5277e-11 9.7366e-12 1.9699e-11 1.1711e-11 1.3066e-11 5.2436e-12 5.2972e-12 6.7507e-12 1.5853e-11 6.5423e-12 7.7527e-12 2.5923e-11 8.9382e-12 6.1161e-12 3.7075e-11 6.3669e-12 6.365e-12 9.6552e-12 5.1009e-12 5.9553e-12 3.8557e-12 4.9084e-12 5.1793e-12 1.0857e-11 9.9778e-12 7.5531e-12 1.3122e-11 8.3744e-12 9.1235e-12 1.6488e-11 1.0363e-11 8.2307e-12 6.5897e-12 1.45e-11 8.7403e-12 7.2698e-12 2.4117e-11 7.2133e-12 5.4777e-12 8.1794e-12 5.6218e-12 7.6622e-12 7.8499e-12 9.1491e-12 6.2683e-12 6.3246e-12 9.8794e-12 7.1868e-12 1.0568e-11 8.6596e-12 4.1716e-12 4.7195e-12 6.3026e-12 1.3677e-11 6.5333e-12 8.0657e-12 2.0406e-11 3.3075e-12 3.089e-12 2.8074e-12 3.4515e-12 2.7918e-12 2.6933e-11 3.5192e-12 3.8028e-12 3.5324e-12 4.2247e-12 2.9061e-12 2.1495e-12 3.5107e-12 3.3004e-12 3.8471e-12 3.0047e-12
3.6444e-11 2.4369e-11 1.7619e-11 2.6044e-11 1.4084e-11 1.357e-11 2.2012e-11 2.144e-11 2.1766e-11 1.9717e-11 1.937e-11 9.0207e-12 9.5922e-12 1.4386e-11 6.0643e-12 2.0615e-11 1.7248e-11 1.3935e-11 1.4374e-11 2.0805e-11 1.0598e-11 9.3416e-12 2.2478e-11 1.8151e-11 2.3716e-11 2.1986e-11 2.3378e-11 1.5149e-11 2.5437e-11 1.5745e-11 1.6044e-11 1.6494e-11 2.8968e-11 1.5032e-11 2.8521e-11 1.1762e-11 9.0589e-12 9.649e-12 1.8241e-11 1.2786e-11 1.5965e-11 4.7374e-12 6.3331e-12 2.031e-11 1.285e-11 2.0283e-11 2.721e-11 2.916e-11 7.9051e-12 9.3786e-12 1.2684e-11 1.5983e-11 1.7062e-11 1.6649e-11 1.2512e-11 8.2321e-12 6.9732e-12 8.1457e-12 7.1063e-12 7.93e-12 5.703e-12 7.2608e-12 6.8559e-12 1.0536e-11 3.5357e-12 1.2986e-11 1.641e-11 5.7975e-12 5.0094e-12 4.515e-12 9.2631e-12 5.3595e-12 1.0958e-11 5.8799e-12 4.0616e-12 1.4537e-11 1.105e-11 4.6496e-12 7.7076e-12 1.3892e-11 6.6315e-12 7.3099e-12 1.4292e-11 5.5205e-12 6.5889e-12 9.7166e-12 8.1481e-12 2.1105e-11 9.8179e-12 1.0153e-11 7.8605e-12 6.5874e-12 2.3336e-11 2.5119e-11 7.169e-12 1.3862e-11 9.2126e-12 9.9629e-12 6.3876e-12 6.5725e-12 5.4742e-12 6.8133e-12 6.0502e-12 6.3038e-12 7.9483e-12 4.8843e-12 3.3041e-12 4.2913e-12 2.5471e-12 3.5305e-12 2.4557e-12 5.0891e-12 2.0323e-12 2.6827e-12 2.6415e-12 3.2687e-12 4.6131e-12 2.4782e-12 2.9988e-12 1.7636e-12
2.4502e-11 2.8436e-11 1.7825e-11 3.1122e-11 2.2608e-11 2.0849e-11 2.407e-11 1.686e-11 1.6377e-11 1.3989e-11 1.5631e-11 1.3614e-11 1.1634e-11 2.1397e-11 2.094e-11 1.0717e-11 2.807e-11 1.8107e-11 9.4838e-12 1.0981e-11 9.0289e-12 2.561e-11 3.0163e-11 9.1005e-12 1.1172e-11 2.3214e-11 1.4171e-11 7.6273e-12 8.9146e-12 1.7044e-11 1.2755e-11 1.0403e-11 1.7361e-11 8.1717e-12 1.6537e-11 1.0792e-11 1.8323e-11 1.957e-11 1.0046e-11 1.1979e-11 1.6621e-11 2.1822e-11 1.3664e-11 1.9018e-11 1.199e-11 1.2894e-11 1.6306e-11 2.2606e-11 1.3694e-11 1.6125e-11 7.3661e-12 1.3907e-11 1.9111e-11 7.5856e-12 7.8428e-12 6.6152e-12 9.3011e-12 6.201e-12 1.0076e-11 9.4543e-12 6.3189e-12 6.0086e-12 9.2387e-12 7.194e-12 3.7507e-12 7.5776e-12 3.9049e-12 3.9628e-12 6.0371e-12 1.065e-11 3.04e-12 3.1631e-12 1.1003e-11 2.6445e-11 5.0001e-12 2.8107e-12 4.155e-12 3.9302e-11 7.9769e-12 7.1198e-12 1.2389e-11 5.7389e-12 7.8428e-12 7.2738e-12 8.5789e-12 7.7213e-12 5.7403e-12 4.9429e-12 1.5227e-11 6.0135e-12 1.282e-11 1.195e-11 8.735e-12 5.8584e-12 2.8051e-11 9.594e-12 9.9765e-12 5.6865e-12 7.1365e-12 7.7827e-12 5.2542e-12 1.6317e-11 5.6344e-12 4.4577e-12 5.8323e-12 3.0165e-12 5.5615e-12 4.3658e-12 2.3864e-12 3.6215e-12 4.531e-12 3.8245e-12 3.0214e-12 3.0743e-12 3.7174e-12 2.0528e-12 2.8076e-12 2.3376e-12 1.2794e-12 2.2411e-12
3.1143e-11 2.6484e-11 2.9312e-11 2.1133e-11 1.374e-11 2.271e-11 1.6486e-11 1.3955e-11 1.8821e-11 2.6716e-11 1.948e-11 1.1583e-11 1.1944e-11 1.209e-11 1.4991e-11 2.1194e-11 1.8048e-11 1.0556e-11 2.8943e-11 7.2144e-12 9.1892e-12 1.913e-11 1.7155e-11 1.4492e-11 2.2133e-11 1.9085e-11 1.854e-11 1.2697e-11 1.0416e-11 1.8909e-11 1.4665e-11 1.6837e-11 1.2192e-11 1.5161e-11 2.1838e-11 2.5486e-11 1.6458e-11 1.9146e-11 2.221e-11 1.2793e-11 1.2498e-11 7.9527e-12 1.1279e-11 3.5621e-11 1.2209e-11 1.1921e-11 1.4515e-11 2.4141e-11 2.035e-11 1.551e-11 1.3213e-11 1.5484e-11 1.6977e-11 1.7856e-11 9.7465e-12 4.5942e-12 1.4543e-11 1.3685e-11 6.3598e-12 6.011e-12 3.2242e-11 4.5229e-12 1.3671e-11 8.8517e-12 4.8814e-12 5.4845e-12 6.6511e-12 3.1018e-11 5.6961e-12 1.1364e-11 8.2892e-12 4.6968e-12 3.4605e-12 3.3716e-12 7.0079e-12 8.297e-12 6.2178e-12 8.0882e-12 2.0302e-11 5.4207e-12 9.0713e-12 6.1593e-12 6.9129e-12 2.0204e-11 5.0763e-12 9.1901e-12 1.1038e-11 9.6032e-12 5.9657e-12 7.0887e-12 1.0191e-11 7.79e-12 5.4192e-12 1.4276e-11 7.6526e-12 8.3066e-12 6.0076e-12 9.3129e-12 6.7625e-12 5.8259e-12 4.7086e-12 8.8705e-12 1.2038e-11 6.5632e-12 7.8843e-12 3.9597e-12 2.8947e-12 2.301e-12 2.3586e-12 3.3051e-12 2.5126e-12 3.6355e-12 2.5218e-12 2.4537e-12 2.502e-12 4.7951e-12 2.7841e-12 2.3768e-12 2.3097e-12 2.185e-12
