4608 32 50.48 9.465 9.465
1	1	0	0	0
2	1	0.78875	0.78875	0
3	1	0.78875	0	0.78875
4	1	0	0.78875	0.78875
5	1	1.5775	0	0
6	1	2.3662	0.78875	0
7	1	2.3662	0	0.78875
8	1	1.5775	0.78875	0.78875
9	1	3.155	0	0
10	1	3.9437	0.78875	0
11	1	3.9437	0	0.78875
12	1	3.155	0.78875	0.78875
13	1	4.7325	0	0
14	1	5.5212	0.78875	0
15	1	5.5212	0	0.78875
16	1	4.7325	0.78875	0.78875
17	2	6.31	0	0
18	2	7.0987	0.78875	0
19	2	7.0987	0	0.78875
20	2	6.31	0.78875	0.78875
21	2	7.8875	0	0
22	2	8.6762	0.78875	0
23	2	8.6762	0	0.78875
24	2	7.8875	0.78875	0.78875
25	2	9.465	0	0
26	2	10.254	0.78875	0
27	2	10.254	0	0.78875
28	2	9.465	0.78875	0.78875
29	2	11.042	0	0
30	2	11.831	0.78875	0
31	2	11.831	0	0.78875
32	2	11.042	0.78875	0.78875
33	1	0	0	1.5775
34	1	0.78875	0.78875	1.5775
35	1	0.78875	0	2.3662
36	1	0	0.78875	2.3662
37	1	1.5775	0	1.5775
38	1	2.3662	0.78875	1.5775
39	1	2.3662	0	2.3662
40	1	1.5775	0.78875	2.3662
41	1	3.155	0	1.5775
42	1	3.9437	0.78875	1.5775
43	1	3.9437	0	2.3662
44	1	3.155	0.78875	2.3662
45	1	4.7325	0	1.5775
46	1	5.5212	0.78875	1.5775
47	1	5.5212	0	2.3662
48	1	4.7325	0.78875	2.3662
49	2	6.31	0	1.5775
50	2	7.0987	0.78875	1.5775
51	2	7.0987	0	2.3662
52	2	6.31	0.78875	2.3662
53	2	7.8875	0	1.5775
54	2	8.6762	0.78875	1.5775
55	2	8.6762	0	2.3662
56	2	7.8875	0.78875	2.3662
57	2	9.465	0	1.5775
58	2	10.254	0.78875	1.5775
59	2	10.254	0	2.3662
60	2	9.465	0.78875	2.3662
61	2	11.042	0	1.5775
62	2	11.831	0.78875	1.5775
63	2	11.831	0	2.3662
64	2	11.042	0.78875	2.3662
65	1	0	0	3.155
66	1	0.78875	0.78875	3.155
67	1	0.78875	0	3.9437
68	1	0	0.78875	3.9437
69	1	1.5775	0	3.155
70	1	2.3662	0.78875	3.155
71	1	2.3662	0	3.9437
72	1	1.5775	0.78875	3.9437
73	1	3.155	0	3.155
74	1	3.9437	0.78875	3.155
75	1	3.9437	0	3.9437
76	1	3.155	0.78875	3.9437
77	1	4.7325	0	3.155
78	1	5.5212	0.78875	3.155
79	1	5.5212	0	3.9437
80	1	4.7325	0.78875	3.9437
81	2	6.31	0	3.155
82	2	7.0987	0.78875	3.155
83	2	7.0987	0	3.9437
84	2	6.31	0.78875	3.9437
85	2	7.8875	0	3.155
86	2	8.6762	0.78875	3.155
87	2	8.6762	0	3.9437
88	2	7.8875	0.78875	3.9437
89	2	9.465	0	3.155
90	2	10.254	0.78875	3.155
91	2	10.254	0	3.9437
92	2	9.465	0.78875	3.9437
93	2	11.042	0	3.155
94	2	11.831	0.78875	3.155
95	2	11.831	0	3.9437
96	2	11.042	0.78875	3.9437
97	1	0	0	4.7325
98	1	0.78875	0.78875	4.7325
99	1	0.78875	0	5.5212
100	1	0	0.78875	5.5212
101	1	1.5775	0	4.7325
102	1	2.3662	0.78875	4.7325
103	1	2.3662	0	5.5212
104	1	1.5775	0.78875	5.5212
105	1	3.155	0	4.7325
106	1	3.9437	0.78875	4.7325
107	1	3.9437	0	5.5212
108	1	3.155	0.78875	5.5212
109	1	4.7325	0	4.7325
110	1	5.5212	0.78875	4.7325
111	1	5.5212	0	5.5212
112	1	4.7325	0.78875	5.5212
113	2	6.31	0	4.7325
114	2	7.0987	0.78875	4.7325
115	2	7.0987	0	5.5212
116	2	6.31	0.78875	5.5212
117	2	7.8875	0	4.7325
118	2	8.6762	0.78875	4.7325
119	2	8.6762	0	5.5212
120	2	7.8875	0.78875	5.5212
121	2	9.465	0	4.7325
122	2	10.254	0.78875	4.7325
123	2	10.254	0	5.5212
124	2	9.465	0.78875	5.5212
125	2	11.042	0	4.7325
126	2	11.831	0.78875	4.7325
127	2	11.831	0	5.5212
128	2	11.042	0.78875	5.5212
129	1	0	0	6.31
130	1	0.78875	0.78875	6.31
131	1	0.78875	0	7.0987
132	1	0	0.78875	7.0987
133	1	1.5775	0	6.31
134	1	2.3662	0.78875	6.31
135	1	2.3662	0	7.0987
136	1	1.5775	0.78875	7.0987
137	1	3.155	0	6.31
138	1	3.9437	0.78875	6.31
139	1	3.9437	0	7.0987
140	1	3.155	0.78875	7.0987
141	1	4.7325	0	6.31
142	1	5.5212	0.78875	6.31
143	1	5.5212	0	7.0987
144	1	4.7325	0.78875	7.0987
145	2	6.31	0	6.31
146	2	7.0987	0.78875	6.31
147	2	7.0987	0	7.0987
148	2	6.31	0.78875	7.0987
149	2	7.8875	0	6.31
150	2	8.6762	0.78875	6.31
151	2	8.6762	0	7.0987
152	2	7.8875	0.78875	7.0987
153	2	9.465	0	6.31
154	2	10.254	0.78875	6.31
155	2	10.254	0	7.0987
156	2	9.465	0.78875	7.0987
157	2	11.042	0	6.31
158	2	11.831	0.78875	6.31
159	2	11.831	0	7.0987
160	2	11.042	0.78875	7.0987
161	1	0	0	7.8875
162	1	0.78875	0.78875	7.8875
163	1	0.78875	0	8.6762
164	1	0	0.78875	8.6762
165	1	1.5775	0	7.8875
166	1	2.3662	0.78875	7.8875
167	1	2.3662	0	8.6762
168	1	1.5775	0.78875	8.6762
169	1	3.155	0	7.8875
170	1	3.9437	0.78875	7.8875
171	1	3.9437	0	8.6762
172	1	3.155	0.78875	8.6762
173	1	4.7325	0	7.8875
174	1	5.5212	0.78875	7.8875
175	1	5.5212	0	8.6762
176	1	4.7325	0.78875	8.6762
177	2	6.31	0	7.8875
178	2	7.0987	0.78875	7.8875
179	2	7.0987	0	8.6762
180	2	6.31	0.78875	8.6762
181	2	7.8875	0	7.8875
182	2	8.6762	0.78875	7.8875
183	2	8.6762	0	8.6762
184	2	7.8875	0.78875	8.6762
185	2	9.465	0	7.8875
186	2	10.254	0.78875	7.8875
187	2	10.254	0	8.6762
188	2	9.465	0.78875	8.6762
189	2	11.042	0	7.8875
190	2	11.831	0.78875	7.8875
191	2	11.831	0	8.6762
192	2	11.042	0.78875	8.6762
193	1	0	1.5775	0
194	1	0.78875	2.3662	0
195	1	0.78875	1.5775	0.78875
196	1	0	2.3662	0.78875
197	1	1.5775	1.5775	0
198	1	2.3662	2.3662	0
199	1	2.3662	1.5775	0.78875
200	1	1.5775	2.3662	0.78875
201	1	3.155	1.5775	0
202	1	3.9437	2.3662	0
203	1	3.9437	1.5775	0.78875
204	1	3.155	2.3662	0.78875
205	1	4.7325	1.5775	0
206	1	5.5212	2.3662	0
207	1	5.5212	1.5775	0.78875
208	1	4.7325	2.3662	0.78875
209	2	6.31	1.5775	0
210	2	7.0987	2.3662	0
211	2	7.0987	1.5775	0.78875
212	2	6.31	2.3662	0.78875
213	2	7.8875	1.5775	0
214	2	8.6762	2.3662	0
215	2	8.6762	1.5775	0.78875
216	2	7.8875	2.3662	0.78875
217	2	9.465	1.5775	0
218	2	10.254	2.3662	0
219	2	10.254	1.5775	0.78875
220	2	9.465	2.3662	0.78875
221	2	11.042	1.5775	0
222	2	11.831	2.3662	0
223	2	11.831	1.5775	0.78875
224	2	11.042	2.3662	0.78875
225	1	0	1.5775	1.5775
226	1	0.78875	2.3662	1.5775
227	1	0.78875	1.5775	2.3662
228	1	0	2.3662	2.3662
229	1	1.5775	1.5775	1.5775
230	1	2.3662	2.3662	1.5775
231	1	2.3662	1.5775	2.3662
232	1	1.5775	2.3662	2.3662
233	1	3.155	1.5775	1.5775
234	1	3.9437	2.3662	1.5775
235	1	3.9437	1.5775	2.3662
236	1	3.155	2.3662	2.3662
237	1	4.7325	1.5775	1.5775
238	1	5.5212	2.3662	1.5775
239	1	5.5212	1.5775	2.3662
240	1	4.7325	2.3662	2.3662
241	2	6.31	1.5775	1.5775
242	2	7.0987	2.3662	1.5775
243	2	7.0987	1.5775	2.3662
244	2	6.31	2.3662	2.3662
245	2	7.8875	1.5775	1.5775
246	2	8.6762	2.3662	1.5775
247	2	8.6762	1.5775	2.3662
248	2	7.8875	2.3662	2.3662
249	2	9.465	1.5775	1.5775
250	2	10.254	2.3662	1.5775
251	2	10.254	1.5775	2.3662
252	2	9.465	2.3662	2.3662
253	2	11.042	1.5775	1.5775
254	2	11.831	2.3662	1.5775
255	2	11.831	1.5775	2.3662
256	2	11.042	2.3662	2.3662
257	1	0	1.5775	3.155
258	1	0.78875	2.3662	3.155
259	1	0.78875	1.5775	3.9437
260	1	0	2.3662	3.9437
261	1	1.5775	1.5775	3.155
262	1	2.3662	2.3662	3.155
263	1	2.3662	1.5775	3.9437
264	1	1.5775	2.3662	3.9437
265	1	3.155	1.5775	3.155
266	1	3.9437	2.3662	3.155
267	1	3.9437	1.5775	3.9437
268	1	3.155	2.3662	3.9437
269	1	4.7325	1.5775	3.155
270	1	5.5212	2.3662	3.155
271	1	5.5212	1.5775	3.9437
272	1	4.7325	2.3662	3.9437
273	2	6.31	1.5775	3.155
274	2	7.0987	2.3662	3.155
275	2	7.0987	1.5775	3.9437
276	2	6.31	2.3662	3.9437
277	2	7.8875	1.5775	3.155
278	2	8.6762	2.3662	3.155
279	2	8.6762	1.5775	3.9437
280	2	7.8875	2.3662	3.9437
281	2	9.465	1.5775	3.155
282	2	10.254	2.3662	3.155
283	2	10.254	1.5775	3.9437
284	2	9.465	2.3662	3.9437
285	2	11.042	1.5775	3.155
286	2	11.831	2.3662	3.155
287	2	11.831	1.5775	3.9437
288	2	11.042	2.3662	3.9437
289	1	0	1.5775	4.7325
290	1	0.78875	2.3662	4.7325
291	1	0.78875	1.5775	5.5212
292	1	0	2.3662	5.5212
293	1	1.5775	1.5775	4.7325
294	1	2.3662	2.3662	4.7325
295	1	2.3662	1.5775	5.5212
296	1	1.5775	2.3662	5.5212
297	1	3.155	1.5775	4.7325
298	1	3.9437	2.3662	4.7325
299	1	3.9437	1.5775	5.5212
300	1	3.155	2.3662	5.5212
301	1	4.7325	1.5775	4.7325
302	1	5.5212	2.3662	4.7325
303	1	5.5212	1.5775	5.5212
304	1	4.7325	2.3662	5.5212
305	2	6.31	1.5775	4.7325
306	2	7.0987	2.3662	4.7325
307	2	7.0987	1.5775	5.5212
308	2	6.31	2.3662	5.5212
309	2	7.8875	1.5775	4.7325
310	2	8.6762	2.3662	4.7325
311	2	8.6762	1.5775	5.5212
312	2	7.8875	2.3662	5.5212
313	2	9.465	1.5775	4.7325
314	2	10.254	2.3662	4.7325
315	2	10.254	1.5775	5.5212
316	2	9.465	2.3662	5.5212
317	2	11.042	1.5775	4.7325
318	2	11.831	2.3662	4.7325
319	2	11.831	1.5775	5.5212
320	2	11.042	2.3662	5.5212
321	1	0	1.5775	6.31
322	1	0.78875	2.3662	6.31
323	1	0.78875	1.5775	7.0987
324	1	0	2.3662	7.0987
325	1	1.5775	1.5775	6.31
326	1	2.3662	2.3662	6.31
327	1	2.3662	1.5775	7.0987
328	1	1.5775	2.3662	7.0987
329	1	3.155	1.5775	6.31
330	1	3.9437	2.3662	6.31
331	1	3.9437	1.5775	7.0987
332	1	3.155	2.3662	7.0987
333	1	4.7325	1.5775	6.31
334	1	5.5212	2.3662	6.31
335	1	5.5212	1.5775	7.0987
336	1	4.7325	2.3662	7.0987
337	2	6.31	1.5775	6.31
338	2	7.0987	2.3662	6.31
339	2	7.0987	1.5775	7.0987
340	2	6.31	2.3662	7.0987
341	2	7.8875	1.5775	6.31
342	2	8.6762	2.3662	6.31
343	2	8.6762	1.5775	7.0987
344	2	7.8875	2.3662	7.0987
345	2	9.465	1.5775	6.31
346	2	10.254	2.3662	6.31
347	2	10.254	1.5775	7.0987
348	2	9.465	2.3662	7.0987
349	2	11.042	1.5775	6.31
350	2	11.831	2.3662	6.31
351	2	11.831	1.5775	7.0987
352	2	11.042	2.3662	7.0987
353	1	0	1.5775	7.8875
354	1	0.78875	2.3662	7.8875
355	1	0.78875	1.5775	8.6762
356	1	0	2.3662	8.6762
357	1	1.5775	1.5775	7.8875
358	1	2.3662	2.3662	7.8875
359	1	2.3662	1.5775	8.6762
360	1	1.5775	2.3662	8.6762
361	1	3.155	1.5775	7.8875
362	1	3.9437	2.3662	7.8875
363	1	3.9437	1.5775	8.6762
364	1	3.155	2.3662	8.6762
365	1	4.7325	1.5775	7.8875
