1.4135e-11,1.4296e-11,1.6417e-11,1.2478e-11,1.8834e-11,1.9191e-11,1.6626e-11,1.4045e-11,1.1947e-11,1.6651e-11,1.385e-11,1.9472e-11,1.5507e-11,7.6306e-12,1.6351e-11,1.6431e-11,1.755e-11,1.0791e-11,9.7695e-12,1.6573e-11,8.712e-12,7.8379e-12,9.2076e-12,5.3473e-12,6.8223e-12,7.8989e-12,9.5069e-12,7.106e-12,8.0619e-12,6.2899e-12,5.5573e-12,7.3859e-12,6.9889e-12,1.3272e-11,7.0313e-12,5.7027e-12,5.8404e-12,6.3439e-12,5.3428e-12,4.943e-12,4.0128e-12,5.0567e-12,3.1353e-12,3.0651e-12,4.1804e-12,2.4987e-12,3.4803e-12,3.4738e-12
2.3174e-11,1.7362e-11,1.7265e-11,1.5754e-11,1.38e-11,1.1944e-11,1.4815e-11,1.7373e-11,2.7431e-11,1.5331e-11,1.6009e-11,1.3462e-11,1.6982e-11,1.2048e-11,2.0542e-11,2.1927e-11,1.1194e-11,1.4828e-11,1.7031e-11,2.0572e-11,1.0286e-11,7.6246e-12,1.1741e-11,9.2469e-12,8.1749e-12,6.9609e-12,8.93e-12,6.3974e-12,7.1031e-12,6.9298e-12,7.1038e-12,6.5189e-12,6.9734e-12,5.3435e-12,6.3802e-12,5.7827e-12,5.3874e-12,4.7238e-12,5.236e-12,5.2449e-12,4.4359e-12,3.821e-12,4.0865e-12,3.8062e-12,3.3285e-12,2.706e-12,4.0574e-12,4.3905e-12
2.1263e-11,2.1124e-11,1.8781e-11,1.241e-11,2.2112e-11,1.5924e-11,1.9715e-11,1.3464e-11,1.5461e-11,1.4216e-11,1.168e-11,1.8099e-11,1.7227e-11,1.2063e-11,1.0879e-11,2.075e-11,9.8763e-12,1.094e-11,1.2186e-11,1.0949e-11,1.0598e-11,6.7924e-12,8.9144e-12,7.1829e-12,1.0878e-11,6.3648e-12,6.064e-12,8.5328e-12,8.2705e-12,7.776e-12,7.5896e-12,7.885e-12,6.0671e-12,1.0723e-11,6.2639e-12,5.3541e-12,4.1332e-12,3.6373e-12,5.4664e-12,4.9555e-12,4.2981e-12,3.5769e-12,3.2295e-12,3.5603e-12,3.3448e-12,3.3373e-12,2.9648e-12,2.9571e-12
2.2771e-11,1.2826e-11,1.3394e-11,1.5697e-11,1.7182e-11,1.0485e-11,1.3455e-11,1.5638e-11,1.3975e-11,1.5382e-11,1.2558e-11,1.8418e-11,1.2666e-11,1.395e-11,1.6853e-11,1.8345e-11,1.1094e-11,1.4745e-11,1.8326e-11,1.2699e-11,7.513e-12,9.0863e-12,7.1321e-12,1.1063e-11,7.4018e-12,7.2068e-12,8.7107e-12,5.7634e-12,8.3164e-12,8.1379e-12,1.011e-11,7.1141e-12,9.0554e-12,7.6005e-12,6.9671e-12,5.7333e-12,5.5478e-12,4.5898e-12,4.7289e-12,5.0086e-12,5.5533e-12,4.6532e-12,4.2668e-12,3.8619e-12,2.8481e-12,2.7402e-12,3.4818e-12,3.6525e-12
1.5557e-11,1.2987e-11,1.753e-11,1.2153e-11,2.2055e-11,2.7149e-11,1.6647e-11,1.6612e-11,1.4734e-11,1.6633e-11,2.2038e-11,1.4173e-11,1.5891e-11,1.3387e-11,1.6709e-11,1.2913e-11,1.1449e-11,8.6467e-12,9.8066e-12,1.1058e-11,8.7794e-12,8.509e-12,8.7296e-12,8.3201e-12,7.5018e-12,7.7622e-12,6.3888e-12,8.5085e-12,6.2334e-12,6.0777e-12,7.7623e-12,8.8379e-12,1.216e-11,8.1597e-12,5.3117e-12,5.8051e-12,8.6566e-12,5.3204e-12,3.8575e-12,5.7142e-12,4.7405e-12,3.9153e-12,4.1046e-12,3.5094e-12,3.6775e-12,3.4854e-12,3.671e-12,2.3939e-12
1.737e-11,2.5347e-11,2.3554e-11,1.7548e-11,1.5296e-11,1.63e-11,2.1791e-11,1.4532e-11,1.6059e-11,1.5735e-11,1.2154e-11,2.2908e-11,1.4893e-11,1.2512e-11,1.5447e-11,1.7893e-11,7.2296e-12,8.4164e-12,1.0223e-11,1.0899e-11,1.4923e-11,7.8404e-12,6.5604e-12,6.391e-12,7.4502e-12,8.2226e-12,7.6919e-12,8.13e-12,7.3423e-12,7.1961e-12,7.049e-12,6.5877e-12,1.0842e-11,7.7117e-12,6.7406e-12,7.3108e-12,4.7689e-12,5.2726e-12,5.5797e-12,4.2062e-12,3.6094e-12,3.6891e-12,4.4689e-12,3.6835e-12,3.0413e-12,3.8116e-12,3.523e-12,2.8144e-12
1.4825e-11,1.8228e-11,1.7486e-11,1.4374e-11,1.3444e-11,1.4232e-11,1.5482e-11,1.4522e-11,1.5707e-11,1.7046e-11,1.6017e-11,1.9711e-11,7.5243e-12,1.1277e-11,1.5411e-11,1.3605e-11,1.5362e-11,1.045e-11,1.992e-11,1.6453e-11,8.2439e-12,8.8464e-12,9.4239e-12,7.7246e-12,6.1285e-12,7.1461e-12,7.0767e-12,5.8037e-12,7.3524e-12,5.9495e-12,8.8266e-12,7.8322e-12,6.4295e-12,7.2561e-12,8.9976e-12,6.7455e-12,4.8733e-12,4.4124e-12,5.6173e-12,7.0343e-12,4.7666e-12,6.0427e-12,3.0196e-12,3.4131e-12,3.8176e-12,2.8594e-12,3.7141e-12,3.1193e-12
4.2456e-11,2.0873e-11,1.9499e-11,2.1082e-11,1.5902e-11,1.2428e-11,1.5382e-11,1.0286e-11,1.4947e-11,1.7862e-11,1.6053e-11,1.9499e-11,1.1404e-11,1.8454e-11,1.3861e-11,1.476e-11,1.6105e-11,1.6553e-11,1.1702e-11,1.7525e-11,1.947e-11,9.6379e-12,7.2222e-12,9.2115e-12,9.6031e-12,1.1991e-11,5.1925e-12,7.1947e-12,7.4613e-12,7.3867e-12,4.193e-12,1.2676e-11,1.047e-11,7.221e-12,6.1279e-12,6.977e-12,1.1563e-11,4.0455e-12,6.615e-12,5.0655e-12,5.5272e-12,5.7663e-12,2.5325e-12,4.0012e-12,2.555e-12,2.0113e-12,3.4189e-12,2.6314e-12
6.4275e-12,3.9978e-11,2.4551e-11,1.4384e-11,1.4869e-11,2.3895e-11,1.9691e-11,1.4713e-11,1.1744e-11,8.8434e-12,1.5945e-11,1.5649e-11,1.7413e-11,1.9159e-11,2.1487e-11,1.1129e-11,1.1056e-11,2.3746e-11,1.1809e-11,8.9917e-12,1.6664e-11,1.4442e-11,6.3635e-12,8.701e-12,1.1834e-11,8.993e-12,7.2136e-12,6.9283e-12,5.2903e-12,4.2292e-12,5.4937e-12,7.0419e-12,9.1534e-12,9.2638e-12,6.0558e-12,5.0347e-12,7.134e-12,6.465e-12,6.1526e-12,4.606e-12,4.2553e-12,4.784e-12,3.6888e-12,3.6747e-12,2.5822e-12,2.3794e-12,2.9961e-12,3.1776e-12
5.1115e-11,2.2945e-11,1.7254e-11,1.7024e-11,1.6455e-11,1.2037e-11,2.0223e-11,1.062e-11,1.0143e-11,1.5169e-11,1.5034e-11,1.5923e-11,1.7327e-11,1.7042e-11,1.1861e-11,1.5453e-11,1.4508e-11,1.3941e-11,1.2263e-11,1.1166e-11,1.6093e-11,6.793e-12,1.0398e-11,9.1069e-12,1.3043e-11,7.4864e-12,5.2461e-12,4.6566e-12,6.0872e-12,4.9611e-12,4.9638e-12,9.3286e-12,6.7612e-12,8.2694e-12,8.9569e-12,8.7604e-12,5.3272e-12,5.8554e-12,5.1794e-12,5.1184e-12,5.3296e-12,6.3395e-12,3.4156e-12,2.5682e-12,2.9761e-12,3.5455e-12,3.4594e-12,3.3887e-12
2.0518e-11,1.3598e-11,1.5757e-11,1.1937e-11,1.69e-11,9.7151e-12,1.2994e-11,1.7399e-11,1.4215e-11,1.0323e-11,1.0534e-11,1.3124e-11,9.6256e-12,1.8943e-11,1.3535e-11,2.4309e-11,1.1513e-11,1.1383e-11,1.5218e-11,8.328e-12,1.0663e-11,9.9405e-12,9.4104e-12,7.5957e-12,5.5827e-12,8.9293e-12,5.7497e-12,6.6249e-12,6.7963e-12,7.5963e-12,1.0107e-11,7.0267e-12,6.3757e-12,5.7396e-12,7.9024e-12,8.9331e-12,7.1347e-12,5.5431e-12,4.432e-12,6.1199e-12,6.3271e-12,6.198e-12,3.5495e-12,3.4636e-12,3.6756e-12,2.8066e-12,4.0849e-12,3.9711e-12
1.7398e-11,1.6613e-11,1.9596e-11,1.6185e-11,1.552e-11,1.2754e-11,1.2091e-11,1.3573e-11,1.8553e-11,1.638e-11,1.6101e-11,1.4671e-11,1.9826e-11,1.8405e-11,1.857e-11,1.3656e-11,1.127e-11,1.3964e-11,1.0193e-11,1.0312e-11,1.6822e-11,1.0024e-11,5.9396e-12,8.9866e-12,8.5638e-12,7.8387e-12,7.1812e-12,5.883e-12,1.197e-11,9.3944e-12,7.9447e-12,6.8397e-12,7.2147e-12,7.3806e-12,6.4644e-12,5.3101e-12,6.5462e-12,6.0186e-12,4.0806e-12,5.8093e-12,3.6007e-12,5.3091e-12,4.2371e-12,3.3358e-12,4.1496e-12,3.8519e-12,4.5278e-12,4.4542e-12
1.6301e-11,1.5418e-11,1.7418e-11,1.6034e-11,1.6877e-11,1.5491e-11,8.8084e-12,2.2285e-11,1.1309e-11,9.7454e-12,1.5431e-11,2.2781e-11,1.6935e-11,1.1824e-11,1.1768e-11,2.0379e-11,9.1999e-12,1.4872e-11,1.2455e-11,1.5256e-11,1.6586e-11,7.9438e-12,1.1564e-11,1.0311e-11,1.0242e-11,8.753e-12,7.1402e-12,7.4256e-12,6.5347e-12,6.9267e-12,1.0322e-11,6.1154e-12,5.7431e-12,5.6597e-12,5.4383e-12,5.6065e-12,5.6662e-12,6.418e-12,5.8839e-12,7.2236e-12,6.0568e-12,3.011e-12,4.2937e-12,3.1563e-12,3.5037e-12,4.4619e-12,3.2382e-12,3.6905e-12
3.1029e-11,2.2933e-11,2.8449e-11,2.1755e-11,2.6884e-11,2.9007e-11,9.8899e-12,1.6213e-11,1.2005e-11,1.5427e-11,1.1596e-11,1.3585e-11,1.9332e-11,1.2049e-11,1.1187e-11,1.8094e-11,1.0114e-11,1.3528e-11,1.9478e-11,1.471e-11,1.9319e-11,1.1467e-11,1.1362e-11,9.3371e-12,1.4168e-11,1.204e-11,7.3357e-12,5.9181e-12,4.6047e-12,4.8172e-12,5.9953e-12,7.8639e-12,7.825e-12,8.2714e-12,6.7435e-12,5.8484e-12,5.5791e-12,4.9874e-12,5.5051e-12,4.0379e-12,5.401e-12,4.4981e-12,2.8794e-12,2.902e-12,3.444e-12,2.9307e-12,2.8688e-12,2.4599e-12
1.0188e-11,6.3036e-12,6.313e-11,2.9101e-11,3.7671e-11,2.8707e-11,1.0273e-11,1.1103e-11,1.2686e-11,1.2658e-11,1.68e-11,1.6884e-11,2.2522e-11,2.4893e-11,1.8621e-11,1.3352e-11,1.5426e-11,1.4296e-11,2.2666e-11,2.029e-11,7.92e-12,6.1633e-12,2.683e-11,2.5335e-11,9.9106e-12,8.8843e-12,6.9277e-12,4.3023e-12,4.1147e-12,6.0076e-12,6.2068e-12,5.357e-12,6.2447e-12,6.2525e-12,6.5162e-12,9.1216e-12,1.5388e-11,9.6199e-12,7.3464e-12,7.8625e-12,6.1585e-12,3.5351e-12,4.7738e-12,3.0011e-12,2.7784e-12,2.7841e-12,2.1975e-12,2.231e-12
