13824 96 150.0696 9.3794 9.3794
1	1	0	0	0
2	1	0.78161	0.78161	0
3	1	0.78161	0	0.78161
4	1	0	0.78161	0.78161
5	1	1.5632	0	0
6	1	2.3448	0.78161	0
7	1	2.3448	0	0.78161
8	1	1.5632	0.78161	0.78161
9	1	3.1265	0	0
10	1	3.9081	0.78161	0
11	1	3.9081	0	0.78161
12	1	3.1265	0.78161	0.78161
13	1	4.6897	0	0
14	1	5.4713	0.78161	0
15	1	5.4713	0	0.78161
16	1	4.6897	0.78161	0.78161
17	1	6.2529	0	0
18	1	7.0345	0.78161	0
19	1	7.0345	0	0.78161
20	1	6.2529	0.78161	0.78161
21	1	7.8161	0	0
22	1	8.5977	0.78161	0
23	1	8.5977	0	0.78161
24	1	7.8161	0.78161	0.78161
25	1	9.3794	0	0
26	1	10.161	0.78161	0
27	1	10.161	0	0.78161
28	1	9.3794	0.78161	0.78161
29	1	10.943	0	0
30	1	11.724	0.78161	0
31	1	11.724	0	0.78161
32	1	10.943	0.78161	0.78161
33	1	12.506	0	0
34	1	13.287	0.78161	0
35	1	13.287	0	0.78161
36	1	12.506	0.78161	0.78161
37	1	14.069	0	0
38	1	14.851	0.78161	0
39	1	14.851	0	0.78161
40	1	14.069	0.78161	0.78161
41	1	15.632	0	0
42	1	16.414	0.78161	0
43	1	16.414	0	0.78161
44	1	15.632	0.78161	0.78161
45	1	17.195	0	0
46	1	17.977	0.78161	0
47	1	17.977	0	0.78161
48	1	17.195	0.78161	0.78161
49	2	18.759	0	0
50	2	19.54	0.78161	0
51	2	19.54	0	0.78161
52	2	18.759	0.78161	0.78161
53	2	20.322	0	0
54	2	21.104	0.78161	0
55	2	21.104	0	0.78161
56	2	20.322	0.78161	0.78161
57	2	21.885	0	0
58	2	22.667	0.78161	0
59	2	22.667	0	0.78161
60	2	21.885	0.78161	0.78161
61	2	23.448	0	0
62	2	24.23	0.78161	0
63	2	24.23	0	0.78161
64	2	23.448	0.78161	0.78161
65	2	25.012	0	0
66	2	25.793	0.78161	0
67	2	25.793	0	0.78161
68	2	25.012	0.78161	0.78161
69	2	26.575	0	0
70	2	27.356	0.78161	0
71	2	27.356	0	0.78161
72	2	26.575	0.78161	0.78161
73	2	28.138	0	0
74	2	28.92	0.78161	0
75	2	28.92	0	0.78161
76	2	28.138	0.78161	0.78161
77	2	29.701	0	0
78	2	30.483	0.78161	0
79	2	30.483	0	0.78161
80	2	29.701	0.78161	0.78161
81	2	31.265	0	0
82	2	32.046	0.78161	0
83	2	32.046	0	0.78161
84	2	31.265	0.78161	0.78161
85	2	32.828	0	0
86	2	33.609	0.78161	0
87	2	33.609	0	0.78161
88	2	32.828	0.78161	0.78161
89	2	34.391	0	0
90	2	35.173	0.78161	0
91	2	35.173	0	0.78161
92	2	34.391	0.78161	0.78161
93	2	35.954	0	0
94	2	36.736	0.78161	0
95	2	36.736	0	0.78161
