4.8966e+12,2.3096e+24,0.17339,0,0,0,0,0,0
4.8966e+12,2.309e+24,0.15504,0,0,0,0,0,0
5.76e+12,2.74e+24,0.16644,0,0,0,0,0,0
5.76e+12,2.7396e+24,0.16097,0,0,0,0,0,0
5.76e+12,2.7403e+24,0.16049,0,0,0,0,0,0
6.3051e+12,3.0047e+24,0.22405,0,0,0,0,0,0
6.3051e+12,3.0045e+24,0.19917,0,0,0,0,0,0
6.3051e+12,3.0043e+24,0.20271,0,0,0,0,0,0
1.0553e+13,5.1169e+24,0.1018,0,0,0,0,0,0
1.1209e+13,5.4291e+24,0.089533,0,0,0,0,0,0
1.1209e+13,5.4271e+24,0.089384,0,0,0,0,0,0
1.1209e+13,5.4261e+24,0.082681,0,0,0,0,0,0
4.4758e+12,2.0968e+24,0.15282,0,0,0,0,0,0
5.1598e+12,2.4445e+24,0.14586,0,0,0,0,0,0
5.9117e+12,2.8167e+24,0.17489,0,0,0,0,0,0
5.9117e+12,2.8164e+24,0.17815,0,0,0,0,0,0
6.0867e+12,2.9052e+24,0.17566,0,0,0,0,0,0
6.8437e+12,3.271e+24,0.1866,0,0,0,0,0,0
6.8437e+12,3.2723e+24,0.19615,0,0,0,0,0,0
7.5134e+12,3.5953e+24,0.1892,0,0,0,0,0,0
9.8338e+12,4.764e+24,0.099496,0,0,0,0,0,0
1.0827e+13,5.2344e+24,0.073038,0,0,0,0,0,0
1.0827e+13,5.2371e+24,0.084911,0,0,0,0,0,0
1.106e+13,5.3419e+24,0.060556,0,0,0,0,0,0
4.1692e+12,1.9466e+24,0.14822,0,0,0,0,0,0
5.8608e+12,2.8066e+24,0.15997,0,0,0,0,0,0
5.9458e+12,2.8378e+24,0.17015,0,0,0,0,0,0
5.9458e+12,2.8374e+24,0.16657,0,0,0,0,0,0
6.2953e+12,3.0139e+24,0.18902,0,0,0,0,0,0
7.6245e+12,3.6528e+24,0.16873,0,0,0,0,0,0
7.6245e+12,3.6529e+24,0.15643,0,0,0,0,0,0
8.703e+12,4.1552e+24,0.17454,0,0,0,0,0,0
9.0143e+12,4.3573e+24,0.11513,0,0,0,0,0,0
1.0294e+13,4.9565e+24,0.10042,0,0,0,0,0,0
1.0294e+13,4.9552e+24,0.090033,0,0,0,0,0,0
1.059e+13,5.0837e+24,0.065515,0,0,0,0,0,0
4.0555e+12,1.8857e+24,0.15285,0,0,0,0,0,0
5.9514e+12,2.8432e+24,0.16218,0,0,0,0,0,0
5.9514e+12,2.8423e+24,0.17369,0,0,0,0,0,0
6.3252e+12,3.042e+24,0.17727,0,0,0,0,0,0
6.3672e+12,3.0471e+24,0.1702,0,0,0,0,0,0
8.0618e+12,3.87e+24,0.15254,0,0,0,0,0,0
8.0618e+12,3.8686e+24,0.16612,0,0,0,0,0,0
8.5406e+12,4.1216e+24,0.16979,0,0,0,0,0,0
9.544e+12,4.5604e+24,0.13733,0,0,0,0,0,0
9.9612e+12,4.7884e+24,0.05804,0,0,0,0,0,0
9.9612e+12,4.7917e+24,0.062351,0,0,0,0,0,0
1.0001e+13,4.7683e+24,0.086816,0,0,0,0,0,0
4.1692e+12,1.9445e+24,0.16146,0,0,0,0,0,0
5.8608e+12,2.8022e+24,0.16811,0,0,0,0,0,0
5.9458e+12,2.8395e+24,0.15394,0,0,0,0,0,0
5.9458e+12,2.8386e+24,0.17824,0,0,0,0,0,0
6.2953e+12,3.006e+24,0.16598,0,0,0,0,0,0
7.6245e+12,3.6544e+24,0.19085,0,0,0,0,0,0
7.6245e+12,3.6541e+24,0.20661,0,0,0,0,0,0
8.703e+12,4.152e+24,0.18064,0,0,0,0,0,0
9.0143e+12,4.3555e+24,0.11978,0,0,0,0,0,0
1.0294e+13,4.9588e+24,0.097502,0,0,0,0,0,0
1.0294e+13,4.9638e+24,0.10043,0,0,0,0,0,0
1.059e+13,5.0793e+24,0.063486,0,0,0,0,0,0
4.4758e+12,2.1008e+24,0.15638,0,0,0,0,0,0
5.1598e+12,2.4431e+24,0.14135,0,0,0,0,0,0
5.9117e+12,2.8168e+24,0.19261,0,0,0,0,0,0
5.9117e+12,2.8207e+24,0.1678,0,0,0,0,0,0
6.0867e+12,2.9067e+24,0.18679,0,0,0,0,0,0
6.8437e+12,3.2704e+24,0.18178,0,0,0,0,0,0
6.8437e+12,3.2713e+24,0.18936,0,0,0,0,0,0
7.5134e+12,3.5927e+24,0.17511,0,0,0,0,0,0
9.8338e+12,4.7616e+24,0.089973,0,0,0,0,0,0
1.0827e+13,5.231e+24,0.084373,0,0,0,0,0,0
1.0827e+13,5.2394e+24,0.082645,0,0,0,0,0,0
1.106e+13,5.3412e+24,0.059722,0,0,0,0,0,0
4.8966e+12,2.3087e+24,0.1739,0,0,0,0,0,0
4.8966e+12,2.3066e+24,0.16347,0,0,0,0,0,0
5.76e+12,2.7386e+24,0.17089,0,0,0,0,0,0
5.76e+12,2.7424e+24,0.14139,0,0,0,0,0,0
5.76e+12,2.7418e+24,0.14503,0,0,0,0,0,0
6.3051e+12,3.0038e+24,0.18281,0,0,0,0,0,0
6.3051e+12,3.0068e+24,0.20996,0,0,0,0,0,0
6.3051e+12,3.0047e+24,0.22103,0,0,0,0,0,0
1.0553e+13,5.1206e+24,0.11002,0,0,0,0,0,0
1.1209e+13,5.4281e+24,0.090441,0,0,0,0,0,0
1.1209e+13,5.4226e+24,0.089168,0,0,0,0,0,0
1.1209e+13,5.4276e+24,0.10499,0,0,0,0,0,0
5.3283e+12,2.525e+24,0.17436,0,0,0,0,0,0
5.3283e+12,2.5265e+24,0.17171,0,0,0,0,0,0
5.347e+12,2.5322e+24,0.16671,0,0,0,0,0,0
5.347e+12,2.5328e+24,0.18533,0,0,0,0,0,0
5.6032e+12,2.6632e+24,0.16157,0,0,0,0,0,0
5.6032e+12,2.6633e+24,0.17149,0,0,0,0,0,0
6.1903e+12,2.9483e+24,0.18202,0,0,0,0,0,0
6.1903e+12,2.9458e+24,0.20191,0,0,0,0,0,0
1.1031e+13,5.3523e+24,0.080659,0,0,0,0,0,0
1.1031e+13,5.3465e+24,0.085454,0,0,0,0,0,0
1.1344e+13,5.4822e+24,0.080666,0,0,0,0,0,0
1.1344e+13,5.4921e+24,0.076435,0,0,0,0,0,0
4.4758e+12,2.0975e+24,0.13966,0,0,0,0,0,0
5.1598e+12,2.4442e+24,0.14658,0,0,0,0,0,0
5.9117e+12,2.819e+24,0.16718,0,0,0,0,0,0
5.9117e+12,2.8142e+24,0.17879,0,0,0,0,0,0
6.0867e+12,2.9064e+24,0.15945,0,0,0,0,0,0
6.8437e+12,3.2725e+24,0.20377,0,0,0,0,0,0
6.8437e+12,3.2711e+24,0.18928,0,0,0,0,0,0
7.5134e+12,3.5919e+24,0.22258,0,0,0,0,0,0
9.8338e+12,4.765e+24,0.095997,0,0,0,0,0,0
1.0827e+13,5.239e+24,0.075264,0,0,0,0,0,0
1.0827e+13,5.2385e+24,0.078926,0,0,0,0,0,0
1.106e+13,5.3424e+24,0.064256,0,0,0,0,0,0
4.3e+12,2.0209e+24,0.16811,0,0,0,0,0,0
4.6233e+12,2.1745e+24,0.1568,0,0,0,0,0,0
6.195e+12,2.96e+24,0.16838,0,0,0,0,0,0
6.4923e+12,3.1061e+24,0.15603,0,0,0,0,0,0
6.4923e+12,3.1028e+24,0.1557,0,0,0,0,0,0
6.7214e+12,3.2194e+24,0.23911,0,0,0,0,0,0
7.9474e+12,3.8032e+24,0.18848,0,0,0,0,0,0
7.9474e+12,3.8046e+24,0.19466,0,0,0,0,0,0
8.9905e+12,4.3477e+24,0.11887,0,0,0,0,0,0
1.043e+13,5.0448e+24,0.077191,0,0,0,0,0,0
1.0865e+13,5.2354e+24,0.065938,0,0,0,0,0,0
1.0865e+13,5.2364e+24,0.065563,0,0,0,0,0,0
3.9142e+12,1.8232e+24,0.15952,0,0,0,0,0,0
5.0161e+12,2.389e+24,0.15157,0,0,0,0,0,0
6.2048e+12,2.9733e+24,0.20727,0,0,0,0,0,0
6.8049e+12,3.2563e+24,0.24832,0,0,0,0,0,0
6.8255e+12,3.2646e+24,0.16767,0,0,0,0,0,0
7.0775e+12,3.398e+24,0.18481,0,0,0,0,0,0
8.0879e+12,3.9086e+24,0.178,0,0,0,0,0,0
8.4291e+12,4.0327e+24,0.18683,0,0,0,0,0,0
9.0236e+12,4.3038e+24,0.179,0,0,0,0,0,0
9.9734e+12,4.8272e+24,0.06656,0,0,0,0,0,0
1.0544e+13,5.0662e+24,0.074408,0,0,0,0,0,0
1.0574e+13,5.0591e+24,0.058043,0,0,0,0,0,0
3.7306e+12,1.7271e+24,0.17688,0,0,0,0,0,0
5.4165e+12,2.6076e+24,0.148,0,0,0,0,0,0
6.1609e+12,2.9529e+24,0.18619,0,0,0,0,0,0
6.9123e+12,3.3118e+24,0.21722,0,0,0,0,0,0
6.9352e+12,3.3197e+24,0.17428,0,0,0,0,0,0
7.3375e+12,3.527e+24,0.13656,0,0,0,0,0,0
7.5834e+12,3.659e+24,0.1499,0,0,0,0,0,0
8.6909e+12,4.1517e+24,0.15178,0,0,0,0,0,0
9.7363e+12,4.6844e+24,0.07469,0,0,0,0,0,0
9.7732e+12,4.6463e+24,0.087897,0,0,0,0,0,0
1.0101e+13,4.8033e+24,0.098165,0,0,0,0,0,0
1.0346e+13,4.9735e+24,0.056203,0,0,0,0,0,0
3.9142e+12,1.8239e+24,0.1565,0,0,0,0,0,0
5.0161e+12,2.3891e+24,0.1363,0,0,0,0,0,0
6.2048e+12,2.9747e+24,0.16837,0,0,0,0,0,0
6.8049e+12,3.2535e+24,0.17649,0,0,0,0,0,0
6.8255e+12,3.2623e+24,0.15088,0,0,0,0,0,0
7.0775e+12,3.3995e+24,0.17324,0,0,0,0,0,0
8.0879e+12,3.9069e+24,0.2011,0,0,0,0,0,0
8.4291e+12,4.0315e+24,0.15694,0,0,0,0,0,0
9.0236e+12,4.3026e+24,0.13982,0,0,0,0,0,0
9.9734e+12,4.8181e+24,0.069249,0,0,0,0,0,0
1.0544e+13,5.0666e+24,0.073668,0,0,0,0,0,0
1.0574e+13,5.0516e+24,0.068283,0,0,0,0,0,0
4.3e+12,2.0154e+24,0.19374,0,0,0,0,0,0
4.6233e+12,2.1811e+24,0.15715,0,0,0,0,0,0
6.195e+12,2.9593e+24,0.15254,0,0,0,0,0,0
6.4923e+12,3.1044e+24,0.20015,0,0,0,0,0,0
6.4923e+12,3.1042e+24,0.19122,0,0,0,0,0,0
6.7214e+12,3.222e+24,0.21513,0,0,0,0,0,0
7.9474e+12,3.8013e+24,0.19743,0,0,0,0,0,0
7.9474e+12,3.8049e+24,0.17752,0,0,0,0,0,0
8.9905e+12,4.3479e+24,0.10573,0,0,0,0,0,0
1.043e+13,5.0479e+24,0.09187,0,0,0,0,0,0
1.0865e+13,5.2304e+24,0.0633,0,0,0,0,0,0
1.0865e+13,5.2302e+24,0.070473,0,0,0,0,0,0
4.4758e+12,2.0986e+24,0.17735,0,0,0,0,0,0
5.1598e+12,2.4456e+24,0.15835,0,0,0,0,0,0
5.9117e+12,2.8188e+24,0.15701,0,0,0,0,0,0
5.9117e+12,2.8215e+24,0.15887,0,0,0,0,0,0
6.0867e+12,2.9092e+24,0.18486,0,0,0,0,0,0
6.8437e+12,3.2698e+24,0.20596,0,0,0,0,0,0
6.8437e+12,3.2734e+24,0.20885,0,0,0,0,0,0
7.5134e+12,3.5905e+24,0.19885,0,0,0,0,0,0
9.8338e+12,4.7644e+24,0.10185,0,0,0,0,0,0
1.0827e+13,5.2338e+24,0.072246,0,0,0,0,0,0
1.0827e+13,5.2331e+24,0.078418,0,0,0,0,0,0
1.106e+13,5.3326e+24,0.065809,0,0,0,0,0,0
5.1127e+12,2.4212e+24,0.16055,0,0,0,0,0,0
5.1127e+12,2.4228e+24,0.17365,0,0,0,0,0,0
5.8337e+12,2.7739e+24,0.17268,0,0,0,0,0,0
5.8337e+12,2.7757e+24,0.16454,0,0,0,0,0,0
5.922e+12,2.819e+24,0.16587,0,0,0,0,0,0
5.922e+12,2.823e+24,0.15885,0,0,0,0,0,0
7.1484e+12,3.4154e+24,0.17853,0,0,0,0,0,0
7.1484e+12,3.4161e+24,0.16554,0,0,0,0,0,0
1.0471e+13,5.0817e+24,0.086416,0,0,0,0,0,0
1.0471e+13,5.0825e+24,0.078403,0,0,0,0,0,0
1.1051e+13,5.3392e+24,0.077332,0,0,0,0,0,0
1.1051e+13,5.3357e+24,0.073345,0,0,0,0,0,0
4.1692e+12,1.9483e+24,0.1691,0,0,0,0,0,0
5.8608e+12,2.8055e+24,0.15966,0,0,0,0,0,0
5.9458e+12,2.8405e+24,0.17094,0,0,0,0,0,0
5.9458e+12,2.8391e+24,0.1696,0,0,0,0,0,0
6.2953e+12,3.0083e+24,0.18208,0,0,0,0,0,0
7.6245e+12,3.6539e+24,0.15725,0,0,0,0,0,0
7.6245e+12,3.6534e+24,0.1762,0,0,0,0,0,0
8.703e+12,4.1519e+24,0.2188,0,0,0,0,0,0
9.0143e+12,4.3535e+24,0.10069,0,0,0,0,0,0
1.0294e+13,4.9546e+24,0.091998,0,0,0,0,0,0
1.0294e+13,4.9524e+24,0.10348,0,0,0,0,0,0
1.059e+13,5.0864e+24,0.06222,0,0,0,0,0,0
3.9142e+12,1.8236e+24,0.16266,0,0,0,0,0,0
5.0161e+12,2.3887e+24,0.13696,0,0,0,0,0,0
6.2048e+12,2.9774e+24,0.18754,0,0,0,0,0,0
6.8049e+12,3.2552e+24,0.18675,0,0,0,0,0,0
6.8255e+12,3.2647e+24,0.16059,0,0,0,0,0,0
7.0775e+12,3.3972e+24,0.14485,0,0,0,0,0,0
8.0879e+12,3.9085e+24,0.1898,0,0,0,0,0,0
8.4291e+12,4.026e+24,0.17078,0,0,0,0,0,0
9.0236e+12,4.3003e+24,0.15027,0,0,0,0,0,0
9.9734e+12,4.822e+24,0.070733,0,0,0,0,0,0
1.0544e+13,5.0682e+24,0.086219,0,0,0,0,0,0
1.0574e+13,5.0634e+24,0.062704,0,0,0,0,0,0
4.1569e+12,1.9687e+24,0.1702,0,0,0,0,0,0
4.4778e+12,2.1304e+24,0.14877,0,0,0,0,0,0
6.5016e+12,3.1212e+24,0.15725,0,0,0,0,0,0
6.7401e+12,3.2372e+24,0.18919,0,0,0,0,0,0
7.133e+12,3.4519e+24,0.15172,0,0,0,0,0,0
7.3524e+12,3.517e+24,0.17071,0,0,0,0,0,0
7.3524e+12,3.5173e+24,0.18209,0,0,0,0,0,0
9.1118e+12,4.3393e+24,0.14428,0,0,0,0,0,0
9.1118e+12,4.3385e+24,0.12694,0,0,0,0,0,0
9.6401e+12,4.6597e+24,0.095319,0,0,0,0,0,0
1.054e+13,5.0266e+24,0.057411,0,0,0,0,0,0
1.054e+13,5.0289e+24,0.056868,0,0,0,0,0,0
4.0437e+12,1.9052e+24,0.13014,0,0,0,0,0,0
4.7099e+12,2.2578e+24,0.13939,0,0,0,0,0,0
6.4638e+12,3.1095e+24,0.17717,0,0,0,0,0,0
6.5991e+12,3.1841e+24,0.17179,0,0,0,0,0,0
6.8077e+12,3.2648e+24,0.13425,0,0,0,0,0,0
7.5353e+12,3.6039e+24,0.17003,0,0,0,0,0,0
7.5955e+12,3.6347e+24,0.22177,0,0,0,0,0,0
9.0857e+12,4.3162e+24,0.1267,0,0,0,0,0,0
9.4348e+12,4.4739e+24,0.13271,0,0,0,0,0,0
9.4838e+12,4.5834e+24,0.11975,0,0,0,0,0,0
1.0455e+13,4.9571e+24,0.065427,0,0,0,0,0,0
1.053e+13,4.9989e+24,0.053809,0,0,0,0,0,0
4.1569e+12,1.9644e+24,0.16406,0,0,0,0,0,0
4.4778e+12,2.1267e+24,0.14009,0,0,0,0,0,0
6.5016e+12,3.1198e+24,0.17748,0,0,0,0,0,0
6.7401e+12,3.2353e+24,0.17808,0,0,0,0,0,0
7.133e+12,3.4518e+24,0.14531,0,0,0,0,0,0
7.3524e+12,3.52e+24,0.16952,0,0,0,0,0,0
7.3524e+12,3.5178e+24,0.19346,0,0,0,0,0,0
9.1118e+12,4.3388e+24,0.1243,0,0,0,0,0,0
9.1118e+12,4.3404e+24,0.1377,0,0,0,0,0,0
9.6401e+12,4.6551e+24,0.087136,0,0,0,0,0,0
1.054e+13,5.0308e+24,0.058495,0,0,0,0,0,0
1.054e+13,5.0283e+24,0.054112,0,0,0,0,0,0
3.9142e+12,1.8228e+24,0.16952,0,0,0,0,0,0
5.0161e+12,2.3921e+24,0.13828,0,0,0,0,0,0
6.2048e+12,2.9769e+24,0.17056,0,0,0,0,0,0
6.8049e+12,3.2592e+24,0.17288,0,0,0,0,0,0
6.8255e+12,3.2668e+24,0.15529,0,0,0,0,0,0
7.0775e+12,3.3961e+24,0.17435,0,0,0,0,0,0
8.0879e+12,3.9067e+24,0.18259,0,0,0,0,0,0
8.4291e+12,4.0298e+24,0.15697,0,0,0,0,0,0
9.0236e+12,4.3052e+24,0.16363,0,0,0,0,0,0
9.9734e+12,4.8227e+24,0.069163,0,0,0,0,0,0
1.0544e+13,5.0627e+24,0.07556,0,0,0,0,0,0
1.0574e+13,5.0529e+24,0.062992,0,0,0,0,0,0
